Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
1,7	-0,123	-0,173	-0,471	-0,0029	-0,004	-0,011	0,1	8,39E-04
1,75	-0,13	-0,157	0,628	-0,0031	-0,004	0,015	0,1	8,54E-04
1,8	-0,138	-0,11	0,942	-0,0033	-0,003	0,023	0,1	8,54E-04
1,85	-0,141	-0,063	0,314	-0,0034	-0,001	0,007	0,1	8,54E-04
1,9	-0,145	-0,079	-0,157	-0,0035	-0,002	-0,004	0,1	8,70E-04
1,95	-0,149	-0,079	0	-0,0036	-0,002	0	0,1	8,85E-04
2	-0,152	-0,079	-0,314	-0,0036	-0,002	-0,007	0,1	8,85E-04
2,05	-0,157	-0,11	-0,471	-0,0038	-0,003	-0,011	0,1	8,70E-04
2,1	-0,163	-0,126	-4,86E-15	-0,0039	-0,003	-7,37E-17	0,1	8,54E-04
2,15	-0,17	-0,11	0,314	-0,0041	-0,003	0,008	0,1	8,54E-04
2,2	-0,174	-0,094	9,71E-15	-0,0042	-0,002	2,34E-16	0,1	8,54E-04
2,25	-0,179	-0,11	0	-0,0043	-0,003	-8,67E-17	0,1	8,39E-04
2,3	-0,185	-0,094	0,314	-0,0044	-0,002	0,007	0,1	8,39E-04
2,35	-0,188	-0,079	0,157	-0,0045	-0,002	0,004	0,1	8,39E-04
2,4	-0,193	-0,079	-3,47E-15	-0,0046	-0,002	-8,46E-17	0,1	8,24E-04
2,45	-0,196	-0,079	-0,314	-0,0047	-0,002	-0,007	0,1	8,39E-04
2,5	-0,201	-0,11	-0,471	-0,0048	-0,003	-0,011	0,1	8,54E-04
2,55	-0,207	-0,126	-0,471	-0,005	-0,003	-0,011	0,1	8,70E-04
2,6	-0,214	-0,157	-0,785	-0,0051	-0,004	-0,019	0,1	8,70E-04
2,65	-0,223	-0,204	-6,94E-15	-0,0053	-0,005	-8,24E-17	0,1	8,54E-04
2,7	-0,234	-0,157	1,571	-0,0056	-0,004	0,038	0,1	8,70E-04
2,75	-0,239	-0,047	1,1	-0,0057	-0,001	0,026	0,1	8,70E-04
2,8	-0,239	-0,047	-0,942	-0,0057	-0,001	-0,022	0,1	8,70E-04
2,85	-0,243	-0,141	-1,414	-0,0058	-0,003	-0,034	0,1	8,70E-04
2,9	-0,253	-0,188	-0,157	-0,006	-0,005	-0,004	0,1	8,54E-04
2,95	-0,262	-0,157	1,1	-0,0063	-0,004	0,026	0,1	8,39E-04
3	-0,269	-0,079	1,1	-0,0064	-0,002	0,026	0,1	8,39E-04
3,05	-0,27	-0,047	-0,314	-0,0065	-0,001	-0,007	0,1	8,39E-04
3,1	-0,273	-0,11	-0,785	-0,0065	-0,003	-0,019	0,1	8,54E-04
3,15	-0,281	-0,126	-0,314	-0,0067	-0,003	-0,008	0,1	8,70E-04
3,2	-0,286	-0,141	-0,942	-0,0068	-0,003	-0,023	0,1	8,70E-04
3,25	-0,295	-0,22	-0,628	-0,0071	-0,005	-0,015	0,1	8,85E-04
3,3	-0,308	-0,204	0,942	-0,0074	-0,005	0,022	0,1	8,85E-04
3,35	-0,316	-0,126	1,257	-0,0075	-0,003	0,03	0,1	9,16E-04
3,4	-0,32	-0,079	-5,55E-15	-0,0077	-0,002	-1,34E-16	0,1	9,16E-04
3,45	-0,324	-0,126	-0,942	-0,0077	-0,003	-0,023	0,1	9,00E-04
3,5	-0,333	-0,173	-0,314	-0,008	-0,004	-0,007	0,1	8,85E-04
3,55	-0,341	-0,157	0,314	-0,0081	-0,004	0,008	0,1	9,00E-04
3,6	-0,349	-0,141	0,157	-0,0083	-0,003	0,004	0,1	9,00E-04
3,65	-0,355	-0,141	-1,25E-14	-0,0085	-0,003	-2,99E-16	0,1	9,16E-04
3,7	-0,363	-0,141	0,157	-0,0087	-0,003	0,004	0,1	9,31E-04
3,75	-0,369	-0,126	-0,157	-0,0088	-0,003	-0,004	0,1	9,46E-04
3,8	-0,375	-0,157	-0,471	-0,009	-0,004	-0,011	0,1	9,61E-04
3,85	-0,385	-0,173	-0,157	-0,0092	-0,004	-0,004	0,1	9,31E-04
3,9	-0,393	-0,173	0,157	-0,0094	-0,004	0,004	0,1	8,85E-04
3,95	-0,402	-0,157	0,628	-0,0096	-0,004	0,015	0,1	8,85E-04
4	-0,408	-0,11	0,314	-0,0098	-0,003	0,008	0,1	8,85E-04
4,05	-0,413	-0,126	-0,628	-0,0099	-0,003	-0,015	0,1	9,00E-04
4,1	-0,421	-0,173	-0,471	-0,0101	-0,004	-0,011	0,1	9,31E-04
4,15	-0,43	-0,173	0,157	-0,0103	-0,004	0,004	0,1	9,61E-04
4,2	-0,438	-0,157	0,628	-0,0105	-0,004	0,015	0,1	9,77E-04
4,25	-0,446	-0,11	0,471	-0,0107	-0,003	0,011	0,1	9,46E-04
4,3	-0,449	-0,11	-0,471	-0,0107	-0,003	-0,011	0,1	9,31E-04
4,35	-0,457	-0,157	-0,628	-0,0109	-0,004	-0,015	0,1	9,31E-04
4,4	-0,465	-0,173	0,157	-0,0111	-0,004	0,004	0,1	9,31E-04
4,45	-0,474	-0,141	0,314	-0,0113	-0,003	0,008	0,1	9,46E-04
4,5	-0,479	-0,141	0,157	-0,0114	-0,003	0,004	0,1	9,61E-04
4,55	-0,489	-0,126	0,628	-0,0117	-0,003	0,015	0,1	9,77E-04
4,6	-0,492	-0,079	-1,11E-14	-0,0117	-0,002	-2,69E-16	0,1	9,92E-04
4,65	-0,496	-0,126	-1,1	-0,0119	-0,003	-0,026	0,1	9,31E-04
4,7	-0,504	-0,188	-0,628	-0,012	-0,005	-0,015	0,1	9,31E-04
4,75	-0,515	-0,188	0,314	-0,0123	-0,004	0,008	0,1	9,46E-04
4,8	-0,523	-0,157	0,942	-0,0125	-0,004	0,022	0,1	9,61E-04
4,85	-0,531	-0,094	0,471	-0,0127	-0,002	0,011	0,1	9,61E-04
4,9	-0,533	-0,11	-1,1	-0,0127	-0,003	-0,026	0,1	9,77E-04
4,95	-0,542	-0,204	-0,942	-0,0129	-0,005	-0,022	0,1	9,92E-04
5	-0,553	-0,204	0,628	-0,0132	-0,005	0,015	0,1	0
5,05	-0,562	-0,141	1,1	-0,0134	-0,003	0,026	0,1	0
5,1	-0,567	-0,094	0,314	-0,0135	-0,002	0,007	0,1	0
5,15	-0,572	-0,11	-0,785	-0,0137	-0,003	-0,019	0,1	0
5,2	-0,578	-0,173	-1,1	-0,0138	-0,004	-0,026	0,1	0
5,25	-0,589	-0,22	-0,157	-0,0141	-0,005	-0,004	0,1	9,92E-04
5,3	-0,6	-0,188	0,785	-0,0143	-0,004	0,019	0,1	9,77E-04
5,35	-0,608	-0,141	1,1	-0,0145	-0,003	0,026	0,1	9,77E-04
5,4	-0,614	-0,079	0,157	-0,0147	-0,002	0,004	0,1	9,92E-04
5,45	-0,616	-0,126	-1,1	-0,0147	-0,003	-0,026	0,1	0
5,5	-0,627	-0,188	-0,628	-0,015	-0,005	-0,015	0,1	0
5,55	-0,635	-0,188	0,157	-0,0152	-0,004	0,004	0,1	0
5,6	-0,646	-0,173	0,942	-0,0154	-0,004	0,022	0,1	0
5,65	-0,652	-0,094	0,942	-0,0156	-0,002	0,022	0,1	0
5,7	-0,655	-0,079	-0,628	-0,0156	-0,002	-0,015	0,1	0
5,75	-0,66	-0,157	-1,1	-0,0158	-0,004	-0,026	0,1	0
5,8	-0,671	-0,188	-1,39E-14	-0,016	-0,004	-3,34E-16	0,1	0
5,85	-0,679	-0,157	0,628	-0,0162	-0,004	0,015	0,1	0
5,9	-0,686	-0,126	0,785	-0,0164	-0,003	0,019	0,1	0
5,95	-0,691	-0,079	0,314	-0,0165	-0,002	0,008	0,1	0
6	-0,694	-0,094	-0,942	-0,0166	-0,002	-0,022	0,1	0
6,05	-0,701	-0,173	-1,257	-0,0167	-0,004	-0,03	0,1	0
6,1	-0,712	-0,22	-1,53E-14	-0,017	-0,005	-3,64E-16	0,1	0
6,15	-0,723	-0,173	0,942	-0,0173	-0,004	0,022	0,1	0
6,2	-0,729	-0,126	0,785	-0,0174	-0,003	0,019	0,1	0
6,25	-0,735	-0,094	0,157	-0,0176	-0,002	0,004	0,1	0
6,3	-0,738	-0,11	-0,628	-0,0176	-0,003	-0,015	0,1	0
6,35	-0,746	-0,157	-0,942	-0,0178	-0,004	-0,023	0,1	0
6,4	-0,754	-0,204	-0,471	-0,018	-0,005	-0,011	0,1	0
6,45	-0,767	-0,204	0,785	-0,0183	-0,005	0,019	0,1	0
6,5	-0,774	-0,126	0,942	-0,0185	-0,003	0,023	0,1	0
6,55	-0,779	-0,11	-0,314	-0,0186	-0,003	-0,007	0,1	0
6,6	-0,785	-0,157	-0,942	-0,0188	-0,004	-0,022	0,1	0
6,65	-0,795	-0,204	-0,157	-0,019	-0,005	-0,004	0,1	0
6,7	-0,806	-0,173	0,785	-0,0192	-0,004	0,019	0,1	0
6,75	-0,812	-0,126	0,628	-0,0194	-0,003	0,015	0,1	0
6,8	-0,818	-0,11	-0,157	-0,0195	-0,003	-0,004	0,1	0
6,85	-0,823	-0,141	-0,628	-0,0197	-0,003	-0,015	0,1	0
6,9	-0,833	-0,173	-0,314	-0,0199	-0,004	-0,007	0,1	0
6,95	-0,84	-0,173	1,53E-14	-0,0201	-0,004	3,64E-16	0,1	0
7	-0,85	-0,173	0,314	-0,0203	-0,004	0,008	0,1	0
7,05	-0,858	-0,141	0,471	-0,0205	-0,003	0,011	0,1	0
7,1	-0,864	-0,126	-0,157	-0,0206	-0,003	-0,004	0,1	0
7,15	-0,87	-0,157	-0,785	-0,0208	-0,004	-0,019	0,1	0
7,2	-0,88	-0,204	-0,314	-0,021	-0,005	-0,007	0,1	0
7,25	-0,891	-0,188	0,628	-0,0213	-0,004	0,015	0,1	0
7,3	-0,898	-0,141	0,628	-0,0215	-0,003	0,015	0,1	0
7,35	-0,905	-0,126	-1,25E-14	-0,0216	-0,003	-2,99E-16	0,1	0
7,4	-0,911	-0,141	-0,314	-0,0218	-0,003	-0,007	0,1	0
7,45	-0,919	-0,157	-0,314	-0,0219	-0,004	-0,007	0,1	0
7,5	-0,927	-0,173	1,39E-14	-0,0221	-0,004	3,34E-16	0,1	0
7,55	-0,936	-0,157	0,471	-0,0224	-0,004	0,011	0,1	0
7,6	-0,942	-0,126	-1,39E-14	-0,0225	-0,003	-3,34E-16	0,1	0
7,65	-0,949	-0,157	-0,314	-0,0227	-0,004	-0,007	0,1	0
7,7	-0,958	-0,157	0,157	-0,0229	-0,004	0,004	0,1	0
7,75	-0,964	-0,141	0,314	-0,023	-0,003	0,008	0,1	0
7,8	-0,972	-0,126	-0,314	-0,0232	-0,003	-0,007	0,1	0
7,85	-0,977	-0,173	-0,471	-0,0233	-0,004	-0,011	0,1	0
7,9	-0,99	-0,173	0,314	-0,0236	-0,004	0,007	0,1	0
7,95	-0,994	-0,141	4,16E-15	-0,0237	-0,003	7,11E-16	0,1	0
8	-1,004	-0,173	0,157	-0,024	-0,004	0,004	0,1	0
8,05	-1,012	-0,126	0,314	-0,0242	-0,003	0,007	0,1	0
8,1	-1,016	-0,141	-0,314	-0,0243	-0,003	-0,007	0,1	0
8,15	-1,026	-0,157	0,157	-0,0245	-0,004	0,004	0,1	0
8,2	-1,032	-0,126	0,157	-0,0246	-0,003	0,004	0,1	0
8,25	-1,038	-0,141	-0,471	-0,0248	-0,003	-0,011	0,1	0
8,3	-1,046	-0,173	-0,471	-0,025	-0,004	-0,011	0,1	0
8,35	-1,056	-0,188	0,157	-0,0252	-0,005	0,004	0,1	0
8,4	-1,065	-0,157	0,628	-0,0254	-0,004	0,015	0,1	0
8,45	-1,071	-0,126	-2,78E-14	-0,0256	-0,003	-6,68E-16	0,1	0
8,5	-1,078	-0,157	-0,314	-0,0257	-0,004	-0,008	0,1	0
8,55	-1,087	-0,157	0,314	-0,026	-0,004	0,007	0,1	0
8,6	-1,093	-0,126	-0,157	-0,0261	-0,003	-0,004	0,1	0
8,65	-1,1	-0,173	-2,356	-0,0263	-0,004	-0,056	0,1	0
8,7	-1,111	-0,361	-0,471	-0,0265	-0,009	-0,011	0,1	0
8,75	-1,136	-0,22	3,927	-0,0271	-0,005	0,094	0,1	0
8,8	-1,133	0,031	1,885	-0,027	7,50E-04	0,045	0,1	0
8,85	-1,133	-0,031	-1,728	-0,027	-7,50E-04	-0,041	0,1	0
8,9	-1,136	-0,141	-2,199	-0,0271	-0,003	-0,052	0,1	0
8,95	-1,147	-0,251	-0,157	-0,0274	-0,006	-0,004	0,2	0
9	-1,161	-0,157	1,885	-0,0277	-0,004	0,045	0,2	0
9,05	-1,162	-0,063	0,471	-0,0278	-0,002	0,011	0,1	0
9,1	-1,167	-0,11	-0,628	-0,0279	-0,003	-0,015	0,1	0
9,15	-1,173	-0,126	-0,471	-0,028	-0,003	-0,011	0,1	0
9,2	-1,18	-0,157	-2,22E-14	-0,0282	-0,004	-1,87E-16	0,1	0
9,25	-1,189	-0,126	0,785	-0,0284	-0,003	0,019	0,1	0
9,3	-1,192	-0,079	-2,22E-14	-0,0285	-0,002	-3,47E-16	0,2	0
9,35	-1,197	-0,126	-0,628	-0,0286	-0,003	-0,015	0,2	0
9,4	-1,205	-0,141	-0,471	-0,0288	-0,003	-0,011	0,2	0
9,45	-1,211	-0,173	-0,942	-0,0289	-0,004	-0,023	0,2	0
9,5	-1,222	-0,236	0,314	-0,0292	-0,006	0,008	0,2	0
9,55	-1,235	-0,141	1,414	-0,0295	-0,003	0,034	0,2	0
9,6	-1,236	-0,094	0,157	-0,0295	-0,002	0,004	0,2	0
9,65	-1,244	-0,126	-0,628	-0,0297	-0,003	-0,015	0,2	0
9,7	-1,249	-0,157	-0,628	-0,0298	-0,004	-0,015	0,1	0
9,75	-1,26	-0,188	-0,471	-0,0301	-0,005	-0,011	0,1	0
9,8	-1,268	-0,204	0,628	-0,0303	-0,005	0,015	0,2	0
9,85	-1,28	-0,126	1,257	-0,0306	-0,003	0,03	0,2	0
9,9	-1,28	-0,079	-0,314	-0,0306	-0,002	-0,007	0,2	0
9,95	-1,288	-0,157	-0,471	-0,0308	-0,004	-0,011	0,2	0
10	-1,296	-0,126	-0,157	-0,0309	-0,003	-0,004	0,2	0
10,05	-1,301	-0,173	-0,628	-0,0311	-0,004	-0,015	0,2	0
10,1	-1,313	-0,188	0,471	-0,0314	-0,004	0,011	0,2	0
10,15	-1,319	-0,126	0,471	-0,0315	-0,003	0,011	0,2	0
10,2	-1,326	-0,141	-2,22E-14	-0,0317	-0,003	-6,94E-16	0,2	0
10,25	-1,334	-0,126	0,628	-0,0318	-0,003	0,015	0,2	0
10,3	-1,338	-0,079	-0,942	-0,032	-0,002	-0,022	0,2	0
10,35	-1,341	-0,22	-2,042	-0,032	-0,005	-0,049	0,2	0
10,4	-1,36	-0,283	-0,471	-0,0325	-0,007	-0,011	0,2	0
10,45	-1,37	-0,267	0,785	-0,0327	-0,006	0,019	0,2	0
10,5	-1,387	-0,204	2,199	-0,0331	-0,005	0,053	0,2	0
10,55	-1,39	-0,047	1,885	-0,0332	-0,001	0,045	0,2	0
10,6	-1,392	-0,016	-1,257	-0,0332	-3,75E-04	-0,03	0,2	0
10,65	-1,392	-0,173	-1,728	-0,0332	-0,004	-0,041	0,2	0
10,7	-1,409	-0,188	1,728	-0,0336	-0,005	0,041	0,2	0
10,75	-1,411	0	1,257	-0,0337	0	0,03	0,2	0
10,8	-1,409	-0,063	-1,1	-0,0336	-0,001	-0,026	0,2	0
10,85	-1,417	-0,11	-0,157	-0,0338	-0,003	-0,004	0,2	0
10,9	-1,42	-0,079	-0,314	-0,0339	-0,002	-0,008	0,2	0
10,95	-1,425	-0,141	-0,785	-0,034	-0,003	-0,019	0,2	0
11	-1,434	-0,157	0,314	-0,0342	-0,004	0,008	0,2	0
11,05	-1,44	-0,11	0,942	-0,0344	-0,003	0,022	0,2	0
11,1	-1,445	-0,063	0	-0,0345	-0,002	-6,94E-16	0,2	0
11,15	-1,447	-0,11	-1,1	-0,0345	-0,003	-0,026	0,2	0
11,2	-1,456	-0,173	-0,628	-0,0348	-0,004	-0,015	0,2	0
11,25	-1,464	-0,173	3,05E-14	-0,035	-0,004	7,37E-16	0,2	0
11,3	-1,473	-0,173	0,471	-0,0352	-0,004	0,011	0,2	0
11,35	-1,481	-0,126	0,942	-0,0354	-0,003	0,022	0,2	0
11,4	-1,486	-0,079	0,314	-0,0355	-0,002	0,007	0,2	0
11,45	-1,489	-0,094	-0,785	-0,0356	-0,002	-0,019	0,2	0
11,5	-1,495	-0,157	-0,628	-0,0357	-0,004	-0,015	0,2	0
11,55	-1,505	-0,157	-0,157	-0,0359	-0,004	-0,004	0,2	0
11,6	-1,511	-0,173	-0,157	-0,0361	-0,004	-0,004	0,2	0
11,65	-1,522	-0,173	0,471	-0,0363	-0,004	0,011	0,2	0
11,7	-1,528	-0,126	0,785	-0,0365	-0,003	0,019	0,2	0
11,75	-1,535	-0,094	-0,157	-0,0366	-0,002	-0,004	0,2	0
11,8	-1,538	-0,141	-0,471	-0,0367	-0,003	-0,011	0,2	0
11,85	-1,549	-0,141	-0,157	-0,037	-0,003	-0,004	0,2	0
11,9	-1,552	-0,157	-0,157	-0,0371	-0,004	-0,004	0,2	0
11,95	-1,565	-0,157	0,157	-0,0374	-0,004	0,004	0,2	0
12	-1,568	-0,141	-1,1	-0,0374	-0,003	-0,026	0,2	0
12,05	-1,579	-0,267	2,22E-14	-0,0377	-0,006	0	0,2	0
12,1	-1,594	-0,141	3,299	-0,0381	-0,003	0,079	0,2	0
12,15	-1,593	0,063	1,257	-0,038	0,002	0,03	0,2	0
12,2	-1,588	-0,016	-2,513	-0,0379	-3,75E-04	-0,06	0,2	0
12,25	-1,594	-0,188	-1,571	-0,0381	-0,005	-0,038	0,2	0
12,3	-1,607	-0,173	0,785	-0,0384	-0,004	0,019	0,2	0
12,35	-1,612	-0,11	0,628	-0,0385	-0,003	0,015	0,2	0
12,4	-1,618	-0,11	0,157	-0,0386	-0,003	0,004	0,2	0
12,45	-1,623	-0,094	0,314	-0,0387	-0,002	0,008	0,2	0
12,5	-1,627	-0,079	0,471	-0,0389	-0,002	0,011	0,3	0
12,55	-1,63	-0,047	0,157	-0,0389	-0,001	0,004	0,3	0
12,6	-1,632	-0,063	-0,785	-0,039	-0,002	-0,019	0,3	0
12,65	-1,637	-0,126	-0,628	-0,0391	-0,003	-0,015	0,3	0
12,7	-1,645	-0,126	0,157	-0,0393	-0,003	0,004	0,3	0
12,75	-1,649	-0,11	0,157	-0,0394	-0,003	0,004	0,3	0
12,8	-1,656	-0,11	-0,314	-0,0395	-0,003	-0,008	0,3	0
12,85	-1,66	-0,141	-0,628	-0,0396	-0,003	-0,015	0,3	0
12,9	-1,67	-0,173	0	-0,0399	-0,004	6,94E-16	0,2	0
12,95	-1,678	-0,141	0,471	-0,0401	-0,003	0,011	0,2	0
13	-1,684	-0,126	0,471	-0,0402	-0,003	0,011	0,2	0
13,05	-1,69	-0,094	0,471	-0,0404	-0,002	0,011	0,2	0
13,1	-1,693	-0,079	-0,157	-0,0404	-0,002	-0,004	0,2	0
13,15	-1,698	-0,11	-0,942	-0,0405	-0,003	-0,023	0,2	0
13,2	-1,704	-0,173	-0,628	-0,0407	-0,004	-0,015	0,2	0
13,25	-1,715	-0,173	0,471	-0,041	-0,004	0,011	0,2	0
13,3	-1,722	-0,126	0,785	-0,0411	-0,003	0,019	0,2	0
13,35	-1,728	-0,094	0,471	-0,0413	-0,002	0,011	0,2	0
13,4	-1,731	-0,079	-0,157	-0,0413	-0,002	-0,004	0,2	0
13,45	-1,736	-0,11	-0,628	-0,0414	-0,003	-0,015	0,2	0
13,5	-1,742	-0,141	-0,471	-0,0416	-0,003	-0,011	0,2	0
13,55	-1,75	-0,157	-0,157	-0,0418	-0,004	-0,004	0,2	0
13,6	-1,758	-0,157	0,157	-0,042	-0,004	0,004	0,2	0
13,65	-1,766	-0,141	0,628	-0,0422	-0,003	0,015	0,2	0
13,7	-1,772	-0,094	0,471	-0,0423	-0,002	0,011	0,3	0
13,75	-1,775	-0,094	-0,157	-0,0424	-0,002	-0,004	0,3	0
13,8	-1,781	-0,11	-0,157	-0,0425	-0,003	-0,004	0,3	0
13,85	-1,786	-0,11	-0,157	-0,0426	-0,003	-0,004	0,3	0
13,9	-1,792	-0,126	-0,628	-0,0428	-0,003	-0,015	0,3	0
13,95	-1,799	-0,173	-0,471	-0,0429	-0,004	-0,011	0,3	0
14	-1,81	-0,173	-2,985	-0,0432	-0,004	-0,071	0,3	0
14,05	-1,816	-0,471	-2,042	-0,0434	-0,011	-0,049	0,3	0
14,1	-1,857	-0,377	5,027	-0,0443	-0,009	0,12	0,3	0
14,15	-1,854	0,031	3,927	-0,0443	7,50E-04	0,094	0,3	0
14,2	-1,854	0,016	-0,314	-0,0443	3,75E-04	-0,008	0,3	0
14,25	-1,852	0	-0,314	-0,0442	0	-0,008	0,3	0
14,3	-1,854	-0,016	-0,314	-0,0443	-3,75E-04	-0,007	0,3	0
14,35	-1,854	-0,031	-0,942	-0,0443	-7,50E-04	-0,022	0,3	0
14,4	-1,857	-0,11	-1,1	-0,0443	-0,003	-0,026	0,3	0
14,45	-1,865	-0,141	-0,157	-0,0445	-0,003	-0,004	0,3	0
14,5	-1,871	-0,126	2,50E-14	-0,0447	-0,003	6,03E-16	0,3	0
14,55	-1,877	-0,141	-0,157	-0,0448	-0,003	-0,004	0,3	0
14,6	-1,885	-0,141	0,157	-0,045	-0,003	0,004	0,3	0
14,65	-1,891	-0,126	0,314	-0,0451	-0,003	0,008	0,4	0
14,7	-1,898	-0,11	-0,314	-0,0453	-0,003	-0,008	0,4	0
14,75	-1,902	-0,157	-1,1	-0,0454	-0,004	-0,026	0,3	0
14,8	-1,913	-0,22	0,471	-0,0457	-0,005	0,011	0,3	0
14,85	-1,924	-0,11	1,414	-0,0459	-0,003	0,034	0,3	0
14,9	-1,924	-0,079	-3,91E-14	-0,0459	-0,002	-9,32E-16	0,3	0
14,95	-1,932	-0,11	-0,157	-0,0461	-0,003	-0,004	0,3	0
15	-1,935	-0,094	-0,314	-0,0462	-0,002	-0,007	0,3	0
15,05	-1,942	-0,141	-0,628	-0,0463	-0,003	-0,015	0,3	0
15,1	-1,949	-0,157	0,471	-0,0465	-0,004	0,011	0,3	0
15,15	-1,957	-0,094	0,942	-0,0467	-0,002	0,023	0,3	0
15,2	-1,959	-0,063	-0,628	-0,0468	-0,002	-0,015	0,3	0
15,25	-1,963	-0,157	-0,942	-0,0469	-0,004	-0,022	0,3	0
15,3	-1,974	-0,157	0,785	-0,0471	-0,004	0,019	0,3	0
15,35	-1,979	-0,079	0,628	-0,0472	-0,002	0,015	0,3	0
15,4	-1,982	-0,094	-0,471	-0,0473	-0,002	-0,011	0,3	0
15,45	-1,989	-0,126	-0,157	-0,0475	-0,003	-0,004	0,3	0
15,5	-1,995	-0,11	0,314	-0,0476	-0,003	0,007	0,3	0
15,55	-2	-0,094	-0,314	-0,0477	-0,002	-0,008	0,3	0
15,6	-2,004	-0,141	-0,471	-0,0478	-0,003	-0,011	0,4	0
15,65	-2,014	-0,141	0,785	-0,0481	-0,003	0,019	0,4	0
15,7	-2,018	-0,063	0,942	-0,0482	-0,002	0,023	0,4	0
15,75	-2,02	-0,047	-0,157	-0,0482	-0,001	-0,004	0,4	0
15,8	-2,023	-0,079	-0,471	-0,0483	-0,002	-0,011	0,5	0
15,85	-2,028	-0,094	0,157	-0,0484	-0,002	0,004	0,5	0
15,9	-2,033	-0,063	0,314	-0,0485	-0,002	0,008	0,5	0
15,95	-2,034	-0,063	-0,314	-0,0486	-0,002	-0,008	0,6	0,01
16	-2,039	-0,094	-0,314	-0,0487	-0,002	-0,007	0,6	0,01
16,05	-2,044	-0,094	0,157	-0,0488	-0,002	0,004	0,6	0,01
16,1	-2,048	-0,079	0,314	-0,0489	-0,002	0,008	0,7	0,01
16,15	-2,051	-0,063	0,314	-0,049	-0,002	0,007	0,7	0,01
16,2	-2,055	-0,047	0,157	-0,0491	-0,001	0,004	0,7	0,01
16,25	-2,056	-0,047	1,68E-14	-0,0491	-0,001	4,01E-16	0,7	0,01
16,3	-2,059	-0,047	0,157	-0,0492	-0,001	0,004	0,7	0,01
16,35	-2,061	-0,031	0,157	-0,0492	-7,50E-04	0,004	0,7	0,01
