Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
1,300	0,003	0,063	0,628	7,5000E-5	0,001	0,015	0,3	0,00
1,350	0,008	0,079	0,157	1,8750E-4	0,002	0,004	0,3	0,00
1,400	0,011	0,079	-0,314	2,6250E-4	0,002	-0,007	0,3	0,00
1,450	0,016	0,047	-0,314	3,7500E-4	0,001	-0,007	0,3	0,00
1,500	0,016	0,047	0,785	3,7500E-4	0,001	0,019	0,3	0,00
1,550	0,020	0,126	0,785	4,8750E-4	0,003	0,019	0,3	0,00
1,600	0,028	0,126	-0,785	6,7500E-4	0,003	-0,019	0,3	0,00
1,650	0,033	0,047	-0,942	7,8750E-4	0,001	-0,022	0,3	0,00
1,700	0,033	0,031	0,314	7,8750E-4	7,500E-4	0,008	0,3	0,00
1,750	0,036	0,079	0,785	8,6250E-4	0,002	0,019	0,3	0,00
1,800	0,041	0,110	0,471	9,7500E-4	0,003	0,011	0,3	0,00
1,850	0,047	0,126	-0,471	0,0011	0,003	-0,011	0,3	0,00
1,900	0,053	0,063	-1,257	0,0013	0,001	-0,030	0,3	0,00
1,950	0,053	0,000	2,776E-15	0,0013	0,000	6,722E-17	0,3	0,00
2,000	0,053	0,063	0,942	0,0013	0,002	0,023	0,3	0,00
2,050	0,060	0,094	0,314	0,0014	0,002	0,007	0,3	0,00
2,100	0,063	0,094	0,628	0,0015	0,002	0,015	0,3	0,00
2,150	0,069	0,157	0,942	0,0016	0,004	0,022	0,3	0,00
2,200	0,079	0,188	0,314	0,0019	0,004	0,008	0,3	0,00
2,250	0,088	0,188	-0,942	0,0021	0,005	-0,023	0,3	0,00
2,300	0,097	0,094	-1,728	0,0023	0,002	-0,041	0,3	0,00
2,350	0,097	0,016	-0,157	0,0023	3,750E-4	-0,004	0,3	0,00
2,400	0,099	0,079	0,942	0,0024	0,002	0,023	0,3	0,00
2,450	0,105	0,110	0,628	0,0025	0,003	0,015	0,3	0,00
2,500	0,110	0,141	0,785	0,0026	0,003	0,019	0,3	0,00
2,550	0,119	0,188	-1,249E-14	0,0029	0,004	-2,992E-16	0,3	0,00
2,600	0,129	0,141	-1,257	0,0031	0,003	-0,030	0,3	0,00
2,650	0,134	0,063	-1,100	0,0032	0,002	-0,026	0,3	0,00
2,700	0,135	0,031	0,471	0,0032	7,500E-4	0,011	0,3	0,00
2,750	0,137	0,110	0,785	0,0033	0,003	0,019	0,3	0,00
2,800	0,146	0,110	-0,314	0,0035	0,003	-0,007	0,3	0,00
2,850	0,148	0,079	0,785	0,0035	0,002	0,019	0,3	0,00
2,900	0,154	0,188	0,942	0,0037	0,004	0,023	0,3	0,00
2,950	0,167	0,173	-0,942	0,0040	0,004	-0,023	0,3	0,00
3,000	0,171	0,094	-1,257	0,0041	0,002	-0,030	0,3	0,00
3,050	0,176	0,047	-0,628	0,0042	0,001	-0,015	0,3	0,00
3,100	0,176	0,031	0,471	0,0042	7,500E-4	0,011	0,3	0,00
3,150	0,179	0,094	0,942	0,0043	0,002	0,023	0,3	0,00
3,200	0,185	0,126	0,785	0,0044	0,003	0,019	0,3	0,00
3,250	0,192	0,173	0,471	0,0046	0,004	0,011	0,3	0,00
3,300	0,203	0,173	-0,314	0,0048	0,004	-0,007	0,3	0,00
3,350	0,209	0,141	-0,785	0,0050	0,003	-0,019	0,3	0,00
3,400	0,217	0,094	-1,100	0,0052	0,002	-0,026	0,3	0,00
3,450	0,218	0,031	4,163E-15	0,0052	7,500E-4	9,975E-17	0,3	0,00
3,500	0,220	0,094	1,257	0,0053	0,002	0,030	0,3	0,00
3,550	0,228	0,157	0,471	0,0054	0,004	0,011	0,3	0,00
3,600	0,236	0,141	0,157	0,0056	0,003	0,004	0,3	0,00
3,650	0,242	0,173	0,157	0,0058	0,004	0,004	0,3	0,00
3,700	0,253	0,157	-1,100	0,0060	0,004	-0,026	0,3	0,00
3,750	0,258	0,063	-0,942	0,0062	0,002	-0,023	0,3	0,00
3,800	0,259	0,063	0,157	0,0062	0,001	0,004	0,3	0,00
3,850	0,264	0,079	0,785	0,0063	0,002	0,019	0,3	0,00
