Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
3,7	0,253	0,157	-1,1	0,006	0,004	-0,026	0,3	0
3,75	0,258	0,063	-0,942	0,0062	0,002	-0,023	0,3	0
3,8	0,259	0,063	0,157	0,0062	0,001	0,004	0,3	0
3,85	0,264	0,079	0,785	0,0063	0,002	0,019	0,3	0
3,9	0,267	0,141	1,1	0,0064	0,003	0,026	0,3	0
3,95	0,278	0,188	0,314	0,0066	0,005	0,008	0,3	0
4	0,286	0,173	-0,785	0,0068	0,004	-0,019	0,3	0
4,05	0,295	0,11	-1,257	0,0071	0,003	-0,03	0,3	0
4,1	0,297	0,047	-0,314	0,0071	0,001	-0,007	0,3	0
4,15	0,3	0,079	0,628	0,0072	0,002	0,015	0,3	0
4,2	0,305	0,11	0,471	0,0073	0,003	0,011	0,3	0
4,25	0,311	0,126	0,314	0,0074	0,003	0,007	0,3	0
4,3	0,317	0,141	0,628	0,0076	0,003	0,015	0,3	0
4,35	0,325	0,188	-0,157	0,0078	0,004	-0,004	0,3	0
4,4	0,336	0,126	-1,728	0,008	0,003	-0,041	0,3	0
4,45	0,338	0,016	-0,942	0,0081	3,75E-04	-0,023	0,3	0
4,5	0,338	0,031	0,942	0,0081	7,50E-04	0,022	0,3	0
4,55	0,341	0,11	0,314	0,0081	0,003	0,007	0,3	0
4,6	0,349	0,063	-0,314	0,0083	0,002	-0,007	0,3	0
4,65	0,347	0,079	1,1	0,0083	0,002	0,026	0,3	0
4,7	0,357	0,173	0,785	0,0085	0,004	0,019	0,3	0
4,75	0,364	0,157	-1,53E-14	0,0087	0,004	-3,64E-16	0,3	0
4,8	0,372	0,173	-0,785	0,0089	0,004	-0,019	0,3	0
4,85	0,382	0,079	-1,414	0,0091	0,002	-0,034	0,3	0
4,9	0,38	0,031	0,471	0,0091	7,50E-04	0,011	0,3	0
4,95	0,385	0,126	0,942	0,0092	0,003	0,022	0,3	0
5	0,393	0,126	-0,314	0,0094	0,003	-0,008	0,3	0
5,05	0,397	0,094	-0,471	0,0095	0,002	-0,011	0,3	0
5,1	0,402	0,079	0,785	0,0096	0,002	0,019	0,3	0
5,15	0,405	0,173	0,942	0,0097	0,004	0,023	0,3	0
5,2	0,419	0,173	-1,414	0,01	0,004	-0,034	0,3	0
5,25	0,423	0,031	-0,942	0,0101	7,50E-04	-0,023	0,3	0
5,3	0,423	0,079	0,785	0,0101	0,002	0,019	0,3	0
5,35	0,43	0,11	0,314	0,0103	0,003	0,008	0,3	0
5,4	0,434	0,11	0,314	0,0104	0,003	0,008	0,3	0
5,45	0,441	0,141	0,628	0,0105	0,003	0,015	0,3	0
5,5	0,448	0,173	-1,25E-14	0,0107	0,004	-2,99E-16	0,3	0
5,55	0,459	0,141	-1,257	0,011	0,003	-0,03	0,3	0
5,6	0,462	0,047	-0,471	0,011	0,001	-0,011	0,3	0
5,65	0,463	0,094	0,942	0,0111	0,002	0,023	0,3	0
5,7	0,471	0,141	0,471	0,0113	0,003	0,011	0,3	0
5,75	0,478	0,141	-1,25E-14	0,0114	0,003	-2,99E-16	0,3	0
5,8	0,485	0,141	0,314	0,0116	0,003	0,008	0,3	0
5,85	0,492	0,173	-0,157	0,0117	0,004	-0,004	0,3	0
5,9	0,503	0,126	-1,257	0,012	0,003	-0,03	0,3	0
5,95	0,504	0,047	-0,157	0,012	0,001	-0,004	0,3	0
6	0,507	0,11	0,785	0,0121	0,003	0,019	0,3	0
6,05	0,515	0,126	9,71E-15	0,0123	0,003	2,34E-16	0,3	0
6,1	0,52	0,11	1,11E-14	0,0124	0,003	4,42E-16	0,3	0
6,15	0,526	0,126	0,471	0,0126	0,003	0,011	0,3	0
6,2	0,533	0,157	-0,157	0,0127	0,004	-0,004	0,3	0
6,25	0,542	0,11	-1,1	0,0129	0,003	-0,026	0,2	0
6,3	0,543	0,047	-0,157	0,013	0,001	-0,004	0,3	0
6,35	0,547	0,094	0,785	0,0131	0,002	0,019	0,3	0
6,4	0,553	0,126	0,471	0,0132	0,003	0,011	0,3	0
6,45	0,559	0,141	0,314	0,0134	0,003	0,007	0,3	0
6,5	0,567	0,157	-1,25E-14	0,0135	0,004	-2,99E-16	0,3	0
6,55	0,575	0,141	-0,628	0,0137	0,003	-0,015	0,3	0
6,6	0,581	0,094	-0,471	0,0139	0,002	-0,011	0,3	0
6,65	0,584	0,094	0,157	0,014	0,002	0,004	0,3	0
6,7	0,591	0,11	0,471	0,0141	0,003	0,011	0,2	0
6,75	0,595	0,141	0,314	0,0142	0,003	0,007	0,3	0
6,8	0,605	0,141	-0,157	0,0144	0,003	-0,004	0,2	0
6,85	0,609	0,126	0,157	0,0146	0,003	0,004	0,2	0
6,9	0,617	0,157	-0,157	0,0147	0,004	-0,004	0,3	0
6,95	0,625	0,11	-0,628	0,0149	0,003	-0,015	0,3	0
7	0,628	0,094	-0,157	0,015	0,002	-0,004	0,3	0
7,05	0,635	0,094	0,471	0,0152	0,002	0,011	0,3	0
7,1	0,638	0,141	0,785	0,0152	0,003	0,019	0,3	0
7,15	0,649	0,173	0	0,0155	0,004	-1,74E-16	0,3	0
7,2	0,655	0,141	-0,628	0,0156	0,003	-0,015	0,2	0
7,25	0,663	0,11	-0,785	0,0158	0,003	-0,019	0,3	0
7,3	0,666	0,063	-0,314	0,0159	0,001	-0,007	0,2	0
7,35	0,669	0,079	0,314	0,016	0,002	0,008	0,3	0
7,4	0,674	0,094	0,314	0,0161	0,002	0,008	0,3	0
7,45	0,679	0,11	0,314	0,0162	0,003	0,007	0,3	0
7,5	0,685	0,126	-9,71E-15	0,0164	0,003	-2,34E-16	0,3	0
7,55	0,691	0,11	0,314	0,0165	0,003	0,007	0,2	0
7,6	0,696	0,157	0,157	0,0166	0,004	0,004	0,2	0
7,65	0,707	0,126	-1,1	0,0169	0,003	-0,026	0,2	0
7,7	0,708	0,047	-0,314	0,0169	0,001	-0,008	0,2	0
7,75	0,712	0,094	0,628	0,017	0,002	0,015	0,2	0
7,8	0,718	0,11	0,157	0,0171	0,003	0,004	0,2	0
7,85	0,723	0,11	0,157	0,0173	0,003	0,004	0,2	0
7,9	0,729	0,126	0,157	0,0174	0,003	0,004	0,2	0
7,95	0,735	0,126	-0,157	0,0176	0,003	-0,004	0,2	0
8	0,741	0,11	-0,314	0,0177	0,003	-0,008	0,2	0
8,05	0,746	0,094	-0,314	0,0178	0,002	-0,007	0,3	0
8,1	0,751	0,079	1,68E-14	0,0179	0,002	5,20E-17	0,3	0
8,15	0,754	0,094	0,314	0,018	0,002	0,007	0,3	0
8,2	0,76	0,11	0,314	0,0182	0,003	0,008	0,3	0
8,25	0,765	0,126	0,942	0,0183	0,003	0,023	0,2	0
8,3	0,773	0,204	0,157	0,0185	0,005	0,004	0,3	0
8,35	0,785	0,141	-1,571	0,0188	0,003	-0,037	0,2	0
8,4	0,787	0,047	-0,785	0,0188	0,001	-0,019	0,2	0
8,45	0,79	0,063	0,157	0,0189	0,001	0,004	0,3	0
8,5	0,793	0,063	0,314	0,0189	0,001	0,008	0,3	0
8,55	0,796	0,094	0,785	0,019	0,002	0,019	0,3	0
8,6	0,803	0,141	0,471	0,0192	0,003	0,011	0,3	0
8,65	0,811	0,141	0	0,0194	0,003	0	0,3	0
8,7	0,817	0,141	-0,314	0,0195	0,003	-0,007	0,2	0
8,75	0,825	0,11	-0,628	0,0197	0,003	-0,015	0,2	0
8,8	0,828	0,079	-0,314	0,0198	0,002	-0,007	0,2	0
8,85	0,833	0,079	0,314	0,0199	0,002	0,008	0,2	0
8,9	0,836	0,11	0,157	0,02	0,003	0,004	0,3	0
8,95	0,844	0,094	-0,314	0,0201	0,002	-0,008	0,3	0
9	0,845	0,079	0,314	0,0202	0,002	0,008	0,2	0
9,05	0,851	0,126	0,314	0,0203	0,003	0,008	0,2	0
9,1	0,858	0,11	-2,22E-14	0,0205	0,003	-5,33E-16	0,2	0
9,15	0,862	0,126	0	0,0206	0,003	-3,47E-16	0,2	0
9,2	0,87	0,11	-0,471	0,0208	0,003	-0,011	0,2	0
9,25	0,873	0,079	0,157	0,0209	0,002	0,004	0,3	0
9,3	0,878	0,126	0,314	0,021	0,003	0,007	0,3	0
9,35	0,886	0,11	-0,471	0,0212	0,003	-0,011	0,3	0
9,4	0,889	0,079	-0,157	0,0212	0,002	-0,004	0,3	0
9,45	0,894	0,094	0,314	0,0213	0,002	0,008	0,3	0
9,5	0,898	0,11	0,314	0,0215	0,003	0,007	0,2	0
9,55	0,905	0,126	0	0,0216	0,003	0	0,2	0
9,6	0,911	0,11	-0,471	0,0218	0,003	-0,011	0,3	0
9,65	0,916	0,079	0	0,0219	0,002	-3,47E-16	0,3	0
9,7	0,919	0,11	0,314	0,0219	0,003	0,008	0,3	0
9,75	0,927	0,11	-0,471	0,0221	0,003	-0,011	0,3	0
9,8	0,93	0,063	-0,157	0,0222	0,001	-0,004	0,3	0
9,85	0,933	0,094	0,314	0,0223	0,002	0,008	0,3	0
9,9	0,939	0,094	-0,157	0,0224	0,002	-0,004	0,3	0
9,95	0,942	0,079	0,157	0,0225	0,002	0,004	0,2	0
10	0,947	0,11	0,157	0,0226	0,003	0,004	0,2	0
10,05	0,953	0,094	-0,628	0,0228	0,002	-0,015	0,2	0
10,1	0,957	0,047	-0,471	0,0228	0,001	-0,011	0,2	0
10,15	0,958	0,047	0,157	0,0229	0,001	0,004	0,2	0
10,2	0,961	0,063	0	0,023	0,001	0	0,2	0
10,25	0,964	0,047	-0,157	0,023	0,001	-0,004	0,2	0
10,3	0,966	0,047	0,157	0,0231	0,001	0,004	0,2	0
10,35	0,969	0,063	0,157	0,0231	0,001	0,004	0,2	0
10,4	0,972	0,063	-1,11E-14	0,0232	0,001	-2,67E-16	0,2	0
10,45	0,975	0,063	0	0,0233	0,001	0	0,3	0
10,5	0,979	0,063	1,11E-14	0,0234	0,001	2,67E-16	0,2	0
10,55	0,982	0,063	0	0,0234	0,001	0	0,2	0
10,6	0,985	0,063	-0,157	0,0235	0,001	-0,004	0,2	0
10,65	0,988	0,047	-0,314	0,0236	0,001	-0,008	0,2	0
10,7	0,99	0,031	-0,157	0,0236	7,50E-04	-0,004	0,2	0
10,75	0,991	0,031	-5,55E-15	0,0237	7,50E-04	-1,33E-16	0,2	0
10,8	0,993	0,031	-0,157	0,0237	7,50E-04	-0,004	0,2	0
10,85	0,994	0,016	-0,157	0,0237	3,75E-04	-0,004	0,2	0
10,9	0,994	0,016	0,157	0,0237	3,75E-04	0,004	0,2	0
10,95	0,996	0,031	0,157	0,0238	7,50E-04	0,004	0,2	0
11	0,997	0,031	1,67E-14	0,0238	7,50E-04	1,33E-16	0,2	0
11,05	0,999	0,031	2,22E-14	0,0239	7,50E-04	0	0,2	0
11,1	1,001	0,031	0,157	0,0239	7,50E-04	0,004	0,3	0
11,15	1,002	0,047	0,157	0,0239	0,001	0,004	0,3	0
11,2	1,005	0,047	-0,157	0,024	0,001	-0,004	0,3	0
11,25	1,007	0,031	-0,157	0,024	7,50E-04	-0,004	0,3	0
11,3	1,008	0,031	0	0,0241	7,50E-04	0	0,3	0
11,35	1,01	0,031	0	0,0241	7,50E-04	0	0,3	0
11,4	1,012	0,031	0,157	0,0242	7,50E-04	0,004	0,3	0
11,45	1,013	0,047	0,157	0,0242	0,001	0,004	0,3	0
11,5	1,016	0,047	-0,157	0,0243	0,001	-0,004	0,3	0
11,55	1,018	0,031	-0,157	0,0243	7,50E-04	-0,004	0,3	0
11,6	1,019	0,031	0	0,0243	7,50E-04	0	0,3	0
11,65	1,021	0,031	-5,55E-15	0,0244	7,50E-04	-1,33E-16	0,3	0
11,7	1,023	0,031	0,157	0,0244	7,50E-04	0,004	0,3	0
11,75	1,024	0,047	0,157	0,0244	0,001	0,004	0,3	0
11,8	1,027	0,047	0	0,0245	0,001	0	0,3	0
11,85	1,029	0,047	0	0,0246	0,001	0	0,3	0
11,9	1,032	0,047	-0,157	0,0246	0,001	-0,004	0,3	0
11,95	1,034	0,031	-0,314	0,0247	7,50E-04	-0,008	0,3	0
12	1,035	0,016	-0,157	0,0247	3,75E-04	-0,004	0,3	0
12,05	1,035	0,016	0,314	0,0247	3,75E-04	0,007	0,3	0
12,1	1,037	0,047	0,314	0,0247	0,001	0,007	0,3	0
12,15	1,04	0,047	-0,157	0,0248	0,001	-0,004	0,3	0
12,2	1,041	0,031	-0,157	0,0249	7,50E-04	-0,004	0,3	0
12,25	1,043	0,031	-5,55E-15	0,0249	7,50E-04	-1,33E-16	0,3	0
12,3	1,045	0,031	0,157	0,0249	7,50E-04	0,004	0,3	0
12,35	1,046	0,047	0,157	0,025	0,001	0,004	0,3	0
12,4	1,049	0,047	-0,157	0,025	0,001	-0,004	0,3	0
12,45	1,051	0,031	0	0,0251	7,50E-04	0	0,3	0
12,5	1,052	0,047	0,157	0,0251	0,001	0,004	0,3	0
12,55	1,056	0,047	-0,157	0,0252	0,001	-0,004	0,3	0
12,6	1,057	0,031	-0,314	0,0252	7,50E-04	-0,007	0,3	0
12,65	1,059	0,016	-1,10E-14	0,0253	3,75E-04	2,66E-16	0,3	0
12,7	1,059	0,031	0,314	0,0253	7,50E-04	0,008	0,3	0
12,75	1,062	0,047	1,10E-14	0,0253	0,001	-2,66E-16	0,3	0
12,8	1,063	0,031	0	0,0254	7,50E-04	0	0,3	0
12,85	1,065	0,047	0,157	0,0254	0,001	0,004	0,3	0
12,9	1,068	0,047	-0,157	0,0255	0,001	-0,004	0,3	0
12,95	1,07	0,031	-0,157	0,0255	7,50E-04	-0,004	0,3	0
13	1,071	0,031	0,157	0,0256	7,50E-04	0,004	0,3	0
13,05	1,073	0,047	0,157	0,0256	0,001	0,004	0,3	0
13,1	1,076	0,047	8,40E-15	0,0257	0,001	2,00E-16	0,3	0
13,15	1,078	0,047	0	0,0257	0,001	0	0,3	0
13,2	1,081	0,047	-0,157	0,0258	0,001	-0,004	0,3	0
13,25	1,082	0,031	-0,157	0,0258	7,50E-04	-0,004	0,3	0
13,3	1,084	0,031	0,157	0,0259	7,50E-04	0,004	0,3	0
13,35	1,085	0,047	-1,67E-14	0,0259	0,001	1,33E-16	0,3	0
13,4	1,089	0,031	-0,314	0,026	7,50E-04	-0,008	0,3	0
13,45	1,089	0,016	0,157	0,026	3,75E-04	0,004	0,3	0
13,5	1,09	0,047	0,314	0,026	0,001	0,007	0,3	0
13,55	1,093	0,047	-0,157	0,0261	0,001	-0,004	0,3	0
13,6	1,095	0,031	-0,157	0,0261	7,50E-04	-0,004	0,3	0
13,65	1,096	0,031	5,55E-15	0,0262	7,50E-04	1,33E-16	0,3	0
13,7	1,098	0,031	0	0,0262	7,50E-04	0	0,3	0
13,75	1,1	0,031	0	0,0262	7,50E-04	0	0,3	0
13,8	1,101	0,031	-5,55E-15	0,0263	7,50E-04	-1,33E-16	0,3	0
13,85	1,103	0,031	0	0,0263	7,50E-04	0	0,3	0
13,9	1,104	0,031	1,12E-14	0,0264	7,50E-04	2,66E-16	0,3	0
13,95	1,106	0,031	0	0,0264	7,50E-04	0	0,2	0
14	1,107	0,031	-1,12E-14	0,0264	7,50E-04	-2,66E-16	0,2	0
14,05	1,109	0,031	0,157	0,0265	7,50E-04	0,004	0,3	0
14,1	1,111	0,047	0,157	0,0265	0,001	0,004	0,2	0
14,15	1,114	0,047	0	0,0266	0,001	0	0,2	0
14,2	1,115	0,047	-0,157	0,0266	0,001	-0,004	0,2	0
14,25	1,118	0,031	-0,314	0,0267	7,50E-04	-0,007	0,2	0
14,3	1,118	0,016	1,67E-14	0,0267	3,75E-04	-1,33E-16	0,2	0
14,35	1,12	0,031	0,314	0,0267	7,50E-04	0,007	0,3	0
14,4	1,122	0,047	-1,10E-14	0,0268	0,001	2,66E-16	0,3	0
14,45	1,125	0,031	-0,314	0,0268	7,50E-04	-0,008	0,3	0
14,5	1,125	0,016	1,10E-14	0,0268	3,75E-04	-2,66E-16	0,3	0
14,55	1,126	0,031	0,314	0,0269	7,50E-04	0,007	0,3	0
14,6	1,128	0,047	0,157	0,0269	0,001	0,004	0,3	0
14,65	1,131	0,047	-0,157	0,027	0,001	-0,004	0,3	0
14,7	1,133	0,031	-0,157	0,027	7,50E-04	-0,004	0,3	0
14,75	1,134	0,031	-5,55E-15	0,0271	7,50E-04	-1,33E-16	0,3	0
14,8	1,136	0,031	0	0,0271	7,50E-04	0	0,3	0
14,85	1,137	0,031	5,55E-15	0,0271	7,50E-04	1,33E-16	0,3	0
14,9	1,139	0,031	-0,157	0,0272	7,50E-04	-0,004	0,3	0
14,95	1,14	0,016	-2,22E-14	0,0272	3,75E-04	0	0,3	0
15	1,14	0,031	0,314	0,0272	7,50E-04	0,007	0,3	0
15,05	1,144	0,047	2,22E-14	0,0273	0,001	0	0,3	0
15,1	1,145	0,031	-0,157	0,0273	7,50E-04	-0,004	0,3	0
15,15	1,147	0,031	0	0,0274	7,50E-04	0	0,3	0
15,2	1,148	0,031	0	0,0274	7,50E-04	0	0,3	0
15,25	1,15	0,031	0,157	0,0274	7,50E-04	0,004	0,3	0
15,3	1,151	0,047	0,157	0,0275	0,001	0,004	0,3	0
15,35	1,155	0,047	8,40E-15	0,0276	0,001	2,00E-16	0,3	0
15,4	1,156	0,047	0	0,0276	0,001	0	0,3	0
15,45	1,159	0,047	-0,157	0,0277	0,001	-0,004	0,3	0
15,5	1,161	0,031	-8,40E-15	0,0277	7,50E-04	-2,00E-16	0,3	0
15,55	1,162	0,047	0,157	0,0277	0,001	0,004	0,3	0
15,6	1,166	0,047	8,40E-15	0,0278	0,001	2,00E-16	0,3	0
15,65	1,167	0,047	-8,40E-15	0,0279	0,001	-2,00E-16	0,3	0
15,7	1,17	0,047	0	0,0279	0,001	0	0,3	0
15,75	1,172	0,047	8,40E-15	0,028	0,001	2,00E-16	0,3	0
15,8	1,175	0,047	-0,157	0,028	0,001	-0,004	0,3	0
15,85	1,177	0,031	-0,157	0,0281	7,50E-04	-0,004	0,3	0
15,9	1,178	0,031	0	0,0281	7,50E-04	0	0,3	0
15,95	1,18	0,031	0,157	0,0282	7,50E-04	0,004	0,3	0
16	1,181	0,047	0,157	0,0282	0,001	0,004	0,3	0
16,05	1,184	0,047	-8,40E-15	0,0283	0,001	-2,00E-16	0,3	0
16,1	1,186	0,047	0,157	0,0283	0,001	0,004	0,3	0
16,15	1,189	0,063	1,68E-14	0,0284	0,001	4,01E-16	0,3	0
16,2	1,192	0,047	-0,157	0,0285	0,001	-0,004	0,3	0
16,25	1,194	0,047	-1,68E-14	0,0285	0,001	-4,01E-16	0,3	0
16,3	1,197	0,047	-0,157	0,0286	0,001	-0,004	0,3	0
16,35	1,199	0,031	-0,157	0,0286	7,50E-04	-0,004	0,3	0
16,4	1,2	0,031	1,12E-14	0,0286	7,50E-04	2,66E-16	0,3	0
16,45	1,202	0,031	0,157	0,0287	7,50E-04	0,004	0,3	0
16,5	1,203	0,047	0,157	0,0287	0,001	0,004	0,3	0
16,55	1,206	0,047	-0,157	0,0288	0,001	-0,004	0,3	0
16,6	1,208	0,031	-0,314	0,0288	7,50E-04	-0,007	0,3	0
16,65	1,21	0,016	-0,157	0,0289	3,75E-04	-0,004	0,3	0
16,7	1,21	0,016	0,314	0,0289	3,75E-04	0,008	0,3	0
16,75	1,211	0,047	0,157	0,0289	0,001	0,004	0,3	0
16,8	1,214	0,031	-0,157	0,029	7,50E-04	-0,004	0,3	0
16,85	1,214	0,031	0,157	0,029	7,50E-04	0,004	0,3	0
16,9	1,217	0,047	3,34E-14	0,0291	0,001	2,66E-16	0,3	0
16,95	1,219	0,031	-0,157	0,0291	7,50E-04	-0,004	0,3	0
17	1,221	0,031	-1,12E-14	0,0291	7,50E-04	-2,66E-16	0,3	0
17,05	1,222	0,031	0	0,0292	7,50E-04	0	0,3	0
17,1	1,224	0,031	0	0,0292	7,50E-04	0	0,3	0
17,15	1,225	0,031	0,157	0,0292	7,50E-04	0,004	0,3	0
17,2	1,227	0,047	0,314	0,0293	0,001	0,008	0,3	0
17,25	1,23	0,063	-1,68E-14	0,0294	0,002	-4,01E-16	0,3	0
17,3	1,233	0,047	-1,39E-16	0,0294	0,001	-1,84E-16	0,3	0
17,35	1,235	0,063	0,314	0,0295	0,001	0,008	0,3	0
17,4	1,239	0,079	1,39E-16	0,0296	0,002	1,84E-16	0,3	0
17,45	1,243	0,063	-0,471	0,0297	0,002	-0,011	0,3	0
17,5	1,246	0,031	-0,471	0,0297	7,50E-04	-0,011	0,3	0
17,55	1,246	0,016	0,157	0,0297	3,75E-04	0,004	0,3	0
17,6	1,247	0,047	0,314	0,0298	0,001	0,008	0,3	0
17,65	1,25	0,047	-0,157	0,0298	0,001	-0,004	0,3	0
17,7	1,252	0,031	-1,68E-14	0,0299	7,50E-04	-4,01E-16	0,3	0
17,75	1,253	0,047	0,157	0,0299	0,001	0,004	0,3	0
17,8	1,257	0,047	-0,157	0,03	0,001	-0,004	0,3	0
17,85	1,258	0,031	-0,157	0,03	7,50E-04	-0,004	0,3	0
17,9	1,26	0,031	0,157	0,0301	7,50E-04	0,004	0,3	0
17,95	1,261	0,047	0,157	0,0301	0,001	0,004	0,3	0
18	1,264	0,047	-0,157	0,0302	0,001	-0,004	0,3	0
18,05	1,266	0,031	0	0,0302	7,50E-04	0	0,3	0
18,1	1,268	0,047	0,157	0,0303	0,001	0,004	0,3	0
18,15	1,271	0,047	-0,157	0,0303	0,001	-0,004	0,3	0
18,2	1,272	0,031	-0,157	0,0304	7,50E-04	-0,004	0,3	0
18,25	1,274	0,031	-1,12E-14	0,0304	7,50E-04	-2,66E-16	0,3	0
18,3	1,275	0,031	-1,12E-14	0,0304	7,50E-04	-2,66E-16	0,2	0
18,35	1,277	0,031	0,157	0,0305	7,50E-04	0,004	0,3	0
18,4	1,279	0,047	0,157	0,0305	0,001	0,004	0,3	0
