Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
15,000	-1,630	-0,031	-5,551E-15	-0,0389	-7,500E-4	-1,334E-16	0,1	0,00
15,050	-1,632	-0,031	0,000	-0,0390	-7,500E-4	0,000	0,1	0,00
15,100	-1,634	-0,031	0,000	-0,0390	-7,500E-4	0,000	0,1	0,00
15,150	-1,635	-0,031	5,551E-15	-0,0390	-7,500E-4	1,334E-16	0,1	0,00
15,200	-1,637	-0,031	0,000	-0,0391	-7,500E-4	0,000	0,1	0,00
15,250	-1,638	-0,031	-5,551E-15	-0,0391	-7,500E-4	-1,334E-16	0,1	0,00
15,300	-1,640	-0,031	0,000	-0,0392	-7,500E-4	0,000	0,1	0,00
15,350	-1,641	-0,031	0,000	-0,0392	-7,500E-4	0,000	0,1	0,00
15,400	-1,643	-0,031	0,000	-0,0392	-7,500E-4	0,000	0,1	0,00
15,450	-1,645	-0,031	0,000	-0,0393	-7,500E-4	0,000	0,1	0,00
15,500	-1,646	-0,031	5,551E-15	-0,0393	-7,500E-4	1,334E-16	0,1	0,00
15,550	-1,648	-0,031	0,000	-0,0393	-7,500E-4	0,000	0,1	0,00
15,600	-1,649	-0,031	-5,551E-15	-0,0394	-7,500E-4	-1,334E-16	0,1	0,00
15,650	-1,651	-0,031	0,000	-0,0394	-7,500E-4	0,000	0,1	0,00
15,700	-1,652	-0,031	-0,157	-0,0395	-7,500E-4	-0,004	0,1	0,00
15,750	-1,654	-0,047	-0,157	-0,0395	-0,001	-0,004	0,2	0,00
15,800	-1,657	-0,047	0,157	-0,0396	-0,001	0,004	0,2	0,00
15,850	-1,659	-0,031	0,157	-0,0396	-7,500E-4	0,004	0,2	0,00
15,900	-1,660	-0,031	-1,117E-14	-0,0396	-7,500E-4	-2,656E-16	0,2	0,00
15,950	-1,662	-0,031	0,000	-0,0397	-7,500E-4	0,000	0,2	0,00
16,000	-1,663	-0,031	-0,157	-0,0397	-7,500E-4	-0,004	0,2	0,00
16,050	-1,665	-0,047	-0,157	-0,0398	-0,001	-0,004	0,2	0,00
16,100	-1,668	-0,047	0,157	-0,0398	-0,001	0,004	0,2	0,00
16,150	-1,670	-0,031	0,157	-0,0399	-7,500E-4	0,004	0,2	0,00
16,200	-1,671	-0,031	1,117E-14	-0,0399	-7,500E-4	2,656E-16	0,2	0,00
16,250	-1,673	-0,031	1,117E-14	-0,0399	-7,500E-4	2,656E-16	0,2	0,00
16,300	-1,674	-0,031	0,000	-0,0400	-7,500E-4	0,000	0,2	0,00
16,350	-1,676	-0,031	-1,117E-14	-0,0400	-7,500E-4	-2,656E-16	0,2	0,00
16,400	-1,678	-0,031	-1,117E-14	-0,0401	-7,500E-4	-2,656E-16	0,2	0,00
16,450	-1,679	-0,031	0,157	-0,0401	-7,500E-4	0,004	0,2	0,00
16,500	-1,681	-0,016	0,157	-0,0401	-3,750E-4	0,004	0,2	0,00
16,550	-1,681	-0,016	-0,157	-0,0401	-3,750E-4	-0,004	0,2	0,00
16,600	-1,682	-0,031	0,000	-0,0402	-7,500E-4	0,000	0,2	0,00
16,650	-1,684	-0,016	0,157	-0,0402	-3,750E-4	0,004	0,2	0,00
16,700	-1,684	-0,016	-5,586E-15	-0,0402	-3,750E-4	-1,328E-16	0,2	0,00
16,750	-1,685	-0,016	-0,157	-0,0402	-3,750E-4	-0,004	0,2	0,00
16,800	-1,685	-0,031	-0,314	-0,0402	-7,500E-4	-0,007	0,2	0,00
16,850	-1,689	-0,047	-0,157	-0,0403	-0,001	-0,004	0,2	0,00
16,900	-1,690	-0,047	-1,679E-14	-0,0404	-0,001	-4,012E-16	0,2	0,00
16,950	-1,693	-0,047	0,157	-0,0404	-0,001	0,004	0,2	0,00
17,000	-1,695	-0,031	1,679E-14	-0,0405	-7,500E-4	4,012E-16	0,2	0,00
17,050	-1,696	-0,047	-0,157	-0,0405	-0,001	-0,004	0,2	0,00
17,100	-1,700	-0,047	0,000	-0,0406	-0,001	0,000	0,2	0,00
17,150	-1,701	-0,047	-1,679E-14	-0,0406	-0,001	-4,012E-16	0,2	0,00
17,200	-1,704	-0,047	0,157	-0,0407	-0,001	0,004	0,2	0,00
17,250	-1,706	-0,031	0,157	-0,0407	-7,500E-4	0,004	0,2	0,00
17,300	-1,707	-0,031	-0,157	-0,0408	-7,500E-4	-0,004	0,2	0,00
17,350	-1,709	-0,047	-0,157	-0,0408	-0,001	-0,004	0,2	0,00
17,400	-1,712	-0,047	0,157	-0,0409	-0,001	0,004	0,2	0,00
17,450	-1,714	-0,031	-1,679E-14	-0,0409	-7,500E-4	-4,012E-16	0,2	0,00
17,500	-1,715	-0,047	-0,157	-0,0410	-0,001	-0,004	0,2	0,00
17,550	-1,718	-0,047	0,157	-0,0410	-0,001	0,004	0,2	0,00
17,600	-1,720	-0,031	0,157	-0,0411	-7,500E-4	0,004	0,2	0,00
17,650	-1,722	-0,031	-1,117E-14	-0,0411	-7,500E-4	-2,656E-16	0,2	0,00
17,700	-1,723	-0,031	-1,117E-14	-0,0411	-7,500E-4	-2,656E-16	0,2	0,00
17,750	-1,725	-0,031	0,157	-0,0412	-7,500E-4	0,004	0,2	0,00
17,800	-1,726	-0,016	0,157	-0,0412	-3,750E-4	0,004	0,2	0,00
17,850	-1,726	-0,016	-0,314	-0,0412	-3,750E-4	-0,008	0,2	0,00
17,900	-1,728	-0,047	-0,314	-0,0413	-0,001	-0,008	0,2	0,00
17,950	-1,731	-0,047	0,157	-0,0413	-0,001	0,004	0,2	0,00
18,000	-1,733	-0,031	1,679E-14	-0,0414	-7,500E-4	4,012E-16	0,2	0,00
18,050	-1,734	-0,047	-0,157	-0,0414	-0,001	-0,004	0,2	0,00
18,100	-1,737	-0,047	0,157	-0,0415	-0,001	0,004	0,2	0,00
18,150	-1,739	-0,031	-1,679E-14	-0,0415	-7,500E-4	-4,012E-16	0,2	0,00
18,200	-1,740	-0,047	-0,314	-0,0416	-0,001	-0,007	0,2	0,00
18,250	-1,744	-0,063	1,679E-14	-0,0416	-0,001	4,012E-16	0,2	0,00
18,300	-1,747	-0,047	0,314	-0,0417	-0,001	0,007	0,2	0,00
18,350	-1,748	-0,031	0,157	-0,0417	-7,500E-4	0,004	0,2	0,00
18,400	-1,750	-0,031	-1,117E-14	-0,0418	-7,500E-4	-2,656E-16	0,2	0,00
18,450	-1,751	-0,031	-0,157	-0,0418	-7,500E-4	-0,004	0,2	0,00
18,500	-1,753	-0,047	-0,157	-0,0419	-0,001	-0,004	0,2	0,00
18,550	-1,756	-0,047	0,157	-0,0419	-0,001	0,004	0,2	0,00
18,600	-1,758	-0,031	0,157	-0,0420	-7,500E-4	0,004	0,2	0,00
18,650	-1,759	-0,031	-1,117E-14	-0,0420	-7,500E-4	-2,656E-16	0,2	0,00
18,700	-1,761	-0,031	1,117E-14	-0,0420	-7,500E-4	2,656E-16	0,2	0,00
18,750	-1,762	-0,031	1,117E-14	-0,0421	-7,500E-4	2,656E-16	0,2	0,00
18,800	-1,764	-0,031	0,000	-0,0421	-7,500E-4	0,000	0,2	0,00
18,850	-1,766	-0,031	0,000	-0,0422	-7,500E-4	0,000	0,2	0,00
18,900	-1,767	-0,031	0,157	-0,0422	-7,500E-4	0,004	0,2	0,00
18,950	-1,769	-0,016	0,157	-0,0422	-3,750E-4	0,004	0,2	0,00
19,000	-1,769	-0,016	-0,314	-0,0422	-3,750E-4	-0,007	0,2	0,00
19,050	-1,770	-0,047	-0,314	-0,0423	-0,001	-0,007	0,2	0,00
19,100	-1,773	-0,047	0,157	-0,0423	-0,001	0,004	0,2	0,00
19,150	-1,775	-0,031	0,157	-0,0424	-7,500E-4	0,004	0,2	0,00
19,200	-1,777	-0,031	-0,157	-0,0424	-7,500E-4	-0,004	0,2	0,00
19,250	-1,778	-0,047	-0,157	-0,0425	-0,001	-0,004	0,2	0,00
19,300	-1,781	-0,047	1,679E-14	-0,0425	-0,001	4,012E-16	0,2	0,00
19,350	-1,783	-0,047	0,000	-0,0426	-0,001	0,000	0,2	0,00
19,400	-1,786	-0,047	0,157	-0,0426	-0,001	0,004	0,2	0,00
19,450	-1,788	-0,031	-1,679E-14	-0,0427	-7,500E-4	-4,012E-16	0,2	0,00
19,500	-1,789	-0,047	-0,314	-0,0427	-0,001	-0,007	0,2	0,00
19,550	-1,792	-0,063	1,679E-14	-0,0428	-0,001	4,012E-16	0,2	0,00
19,600	-1,795	-0,047	0,157	-0,0429	-0,001	0,004	0,2	0,00
19,650	-1,797	-0,047	-1,679E-14	-0,0429	-0,001	-4,012E-16	0,2	0,00
19,700	-1,800	-0,047	0,157	-0,0430	-0,001	0,004	0,2	0,00
19,750	-1,802	-0,031	0,157	-0,0430	-7,500E-4	0,004	0,2	0,00
19,800	-1,803	-0,031	-0,157	-0,0431	-7,500E-4	-0,004	0,2	0,00
19,850	-1,805	-0,047	-0,157	-0,0431	-0,001	-0,004	0,2	0,00
19,900	-1,808	-0,047	0,314	-0,0432	-0,001	0,007	0,2	0,00
19,950	-1,810	-0,016	0,314	-0,0432	-3,750E-4	0,007	0,2	0,00
20,000	-1,810	-0,016	-0,157	-0,0432	-3,750E-4	-0,004	0,2	0,00
20,050	-1,811	-0,031	-0,157	-0,0432	-7,500E-4	-0,004	0,2	0,00
20,100	-1,813	-0,031	0,000	-0,0433	-7,500E-4	0,000	0,2	0,00
20,150	-1,814	-0,031	-0,157	-0,0433	-7,500E-4	-0,004	0,2	0,00
20,200	-1,816	-0,047	-0,157	-0,0434	-0,001	-0,004	0,2	0,00
20,250	-1,819	-0,047	1,679E-14	-0,0434	-0,001	4,012E-16	0,2	0,00
20,300	-1,821	-0,047	1,679E-14	-0,0435	-0,001	4,012E-16	0,2	0,00
20,350	-1,824	-0,047	0,000	-0,0435	-0,001	0,000	0,2	0,00
20,400	-1,825	-0,047	-1,679E-14	-0,0436	-0,001	-4,012E-16	0,2	0,00
20,450	-1,828	-0,047	-1,679E-14	-0,0437	-0,001	-4,012E-16	0,2	0,00
20,500	-1,830	-0,047	1,679E-14	-0,0437	-0,001	4,012E-16	0,2	0,00
20,550	-1,833	-0,047	0,157	-0,0438	-0,001	0,004	0,2	0,00
20,600	-1,835	-0,031	0,000	-0,0438	-7,500E-4	0,000	0,2	0,00
20,650	-1,836	-0,047	-0,157	-0,0438	-0,001	-0,004	0,2	0,00
20,700	-1,839	-0,047	-1,679E-14	-0,0439	-0,001	-4,012E-16	0,2	0,00
20,750	-1,841	-0,047	1,679E-14	-0,0440	-0,001	4,012E-16	0,2	0,00
20,800	-1,844	-0,047	0,157	-0,0440	-0,001	0,004	0,2	0,00
20,850	-1,846	-0,031	0,157	-0,0441	-7,500E-4	0,004	0,2	0,00
20,900	-1,847	-0,031	-1,117E-14	-0,0441	-7,500E-4	-2,656E-16	0,2	0,00
20,950	-1,849	-0,031	-1,117E-14	-0,0441	-7,500E-4	-2,656E-16	0,2	0,00
21,000	-1,850	-0,031	1,117E-14	-0,0442	-7,500E-4	2,656E-16	0,2	0,00
21,050	-1,852	-0,031	-0,157	-0,0442	-7,500E-4	-0,004	0,2	0,00
21,100	-1,854	-0,047	-0,314	-0,0443	-0,001	-0,007	0,2	0,00
21,150	-1,857	-0,063	-1,679E-14	-0,0443	-0,001	-4,012E-16	0,2	0,00
21,200	-1,860	-0,047	0,157	-0,0444	-0,001	0,004	0,2	0,00
21,250	-1,861	-0,047	1,679E-14	-0,0444	-0,001	4,012E-16	0,2	0,00
21,300	-1,865	-0,047	0,157	-0,0445	-0,001	0,004	0,2	0,00
21,350	-1,866	-0,031	0,000	-0,0446	-7,500E-4	0,000	0,2	0,00
21,400	-1,868	-0,047	-0,314	-0,0446	-0,001	-0,007	0,2	0,00
21,450	-1,871	-0,063	-0,157	-0,0447	-0,002	-0,004	0,2	0,00
21,500	-1,874	-0,063	0,157	-0,0447	-0,002	0,004	0,2	0,00
21,550	-1,877	-0,047	0,157	-0,0448	-0,001	0,004	0,2	0,00
21,600	-1,879	-0,047	-0,157	-0,0449	-0,001	-0,004	0,2	0,00
21,650	-1,882	-0,063	-0,157	-0,0449	-0,001	-0,004	0,2	0,00
21,700	-1,885	-0,063	-2,234E-14	-0,0450	-0,002	-5,313E-16	0,2	0,00
21,750	-1,888	-0,063	0,157	-0,0451	-0,002	0,004	0,2	0,00
21,800	-1,891	-0,047	0,314	-0,0452	-0,001	0,007	0,2	0,00
21,850	-1,893	-0,031	0,157	-0,0452	-7,500E-4	0,004	0,2	0,00
21,900	-1,894	-0,031	-0,157	-0,0452	-7,500E-4	-0,004	0,2	0,00
21,950	-1,896	-0,047	-0,314	-0,0453	-0,001	-0,007	0,2	0,00
22,000	-1,899	-0,063	1,679E-14	-0,0453	-0,002	4,012E-16	0,2	0,00
22,050	-1,902	-0,047	0,157	-0,0454	-0,001	0,004	0,2	0,00
22,100	-1,904	-0,047	-0,157	-0,0455	-0,001	-0,004	0,2	0,00
22,150	-1,907	-0,063	-1,679E-14	-0,0455	-0,001	-4,012E-16	0,2	0,00
22,200	-1,910	-0,047	0,157	-0,0456	-0,001	0,004	0,2	0,00
22,250	-1,912	-0,047	-0,157	-0,0456	-0,001	-0,004	0,2	0,00
22,300	-1,915	-0,063	-0,157	-0,0457	-0,001	-0,004	0,2	0,00
22,350	-1,918	-0,063	0,000	-0,0458	-0,001	0,000	0,2	0,00
22,400	-1,921	-0,063	-2,234E-14	-0,0459	-0,001	-5,313E-16	0,3	0,00
22,450	-1,924	-0,063	0,157	-0,0459	-0,002	0,004	0,3	0,00
22,500	-1,927	-0,047	0,157	-0,0460	-0,001	0,004	0,3	0,00
22,550	-1,929	-0,047	1,679E-14	-0,0461	-0,001	4,012E-16	0,3	0,00
22,600	-1,932	-0,047	0,157	-0,0461	-0,001	0,004	0,3	0,00
22,650	-1,934	-0,031	0,157	-0,0462	-7,500E-4	0,004	0,3	0,00
22,700	-1,935	-0,031	-0,157	-0,0462	-7,500E-4	-0,004	0,3	0,00
22,750	-1,937	-0,047	-0,157	-0,0462	-0,001	-0,004	0,3	0,00
22,800	-1,940	-0,047	1,679E-14	-0,0463	-0,001	4,012E-16	0,3	0,00
22,850	-1,942	-0,047	0,000	-0,0464	-0,001	0,000	0,3	0,00
22,900	-1,945	-0,047	-1,679E-14	-0,0464	-0,001	-4,012E-16	0,3	0,00
22,950	-1,946	-0,047	-1,679E-14	-0,0465	-0,001	-4,012E-16	0,2	0,00
23,000	-1,949	-0,047	1,679E-14	-0,0465	-0,001	4,012E-16	0,2	0,00
23,050	-1,951	-0,047	-0,157	-0,0466	-0,001	-0,004	0,2	0,00
23,100	-1,954	-0,063	-0,157	-0,0467	-0,001	-0,004	0,2	0,00
23,150	-1,957	-0,063	-0,157	-0,0467	-0,001	-0,004	0,2	0,00
23,200	-1,960	-0,079	-4,455E-14	-0,0468	-0,002	-1,225E-15	0,2	0,00
23,250	-1,965	-0,063	0,314	-0,0469	-0,002	0,008	0,2	0,00
23,300	-1,967	-0,047	4,455E-14	-0,0470	-0,001	1,225E-15	0,2	0,00
23,350	-1,970	-0,063	-0,157	-0,0470	-0,001	-0,004	0,2	0,00
23,400	-1,973	-0,063	0,157	-0,0471	-0,001	0,004	0,2	0,00
23,450	-1,976	-0,047	0,314	-0,0472	-0,001	0,007	0,2	0,00
23,500	-1,978	-0,031	1,679E-14	-0,0472	-7,500E-4	4,012E-16	0,2	0,00
23,550	-1,979	-0,047	-0,314	-0,0473	-0,001	-0,007	0,2	0,00
23,600	-1,982	-0,063	-0,157	-0,0473	-0,001	-0,004	0,2	0,00
23,650	-1,985	-0,063	0,157	-0,0474	-0,001	0,004	0,3	0,00
23,700	-1,989	-0,047	0,157	-0,0475	-0,001	0,004	0,3	0,00
23,750	-1,990	-0,047	-0,157	-0,0475	-0,001	-0,004	0,3	0,00
23,800	-1,993	-0,063	-0,157	-0,0476	-0,001	-0,004	0,3	0,00
23,850	-1,996	-0,063	0,000	-0,0477	-0,001	0,000	0,3	0,00
23,900	-2,000	-0,063	-4,455E-14	-0,0477	-0,001	-5,313E-16	0,3	0,00
23,950	-2,003	-0,063	-6,675E-14	-0,0478	-0,002	-5,313E-16	0,2	0,00
24,000	-2,006	-0,063	0,157	-0,0479	-0,002	0,004	0,2	0,00
24,050	-2,009	-0,047	0,157	-0,0480	-0,001	0,004	0,2	0,00
24,100	-2,011	-0,047	-0,157	-0,0480	-0,001	-0,004	0,2	0,00
24,150	-2,014	-0,063	-1,679E-14	-0,0481	-0,001	-4,012E-16	0,2	0,00
24,200	-2,017	-0,047	0,157	-0,0482	-0,001	0,004	0,3	0,00
24,250	-2,018	-0,047	-0,157	-0,0482	-0,001	-0,004	0,3	0,00
24,300	-2,022	-0,063	-0,157	-0,0483	-0,001	-0,004	0,3	0,00
24,350	-2,025	-0,063	0,157	-0,0483	-0,001	0,004	0,3	0,00
24,400	-2,028	-0,047	4,441E-14	-0,0484	-0,001	-6,939E-16	0,3	0,00
24,450	-2,029	-0,063	-0,314	-0,0485	-0,002	-0,008	0,3	0,00
24,500	-2,034	-0,079	-0,157	-0,0486	-0,002	-0,004	0,3	0,00
24,550	-2,037	-0,079	2,789E-14	-0,0486	-0,002	6,657E-16	0,3	0,00
24,600	-2,042	-0,079	2,789E-14	-0,0488	-0,002	6,657E-16	0,3	0,00
24,650	-2,045	-0,079	0,157	-0,0488	-0,002	0,004	0,3	0,00
24,700	-2,050	-0,063	0,314	-0,0489	-0,002	0,007	0,3	0,00
24,750	-2,051	-0,047	0,157	-0,0490	-0,001	0,004	0,3	0,00
24,800	-2,055	-0,047	1,679E-14	-0,0491	-0,001	4,012E-16	0,3	0,00
24,850	-2,056	-0,047	1,679E-14	-0,0491	-0,001	4,012E-16	0,3	0,00
24,900	-2,059	-0,047	0,000	-0,0492	-0,001	0,000	0,3	0,00
24,950	-2,061	-0,047	-0,157	-0,0492	-0,001	-0,004	0,3	0,00
25,000	-2,064	-0,063	-0,157	-0,0493	-0,002	-0,004	0,3	0,00
25,050	-2,067	-0,063	2,234E-14	-0,0494	-0,002	5,313E-16	0,3	0,00
25,100	-2,070	-0,063	2,234E-14	-0,0494	-0,001	5,313E-16	0,3	0,00
25,150	-2,073	-0,063	-0,157	-0,0495	-0,001	-0,004	0,3	0,00
25,200	-2,077	-0,079	-0,157	-0,0496	-0,002	-0,004	0,3	0,00
25,250	-2,081	-0,079	2,789E-14	-0,0497	-0,002	6,657E-16	0,3	0,00
25,300	-2,084	-0,079	2,789E-14	-0,0498	-0,002	6,657E-16	0,3	0,00
25,350	-2,089	-0,079	0,314	-0,0499	-0,002	0,007	0,3	0,00
25,400	-2,092	-0,047	0,314	-0,0500	-0,001	0,007	0,3	0,00
25,450	-2,094	-0,047	-0,157	-0,0500	-0,001	-0,004	0,3	0,00
25,500	-2,097	-0,063	1,679E-14	-0,0501	-0,002	4,012E-16	0,3	0,00
25,550	-2,100	-0,047	0,157	-0,0501	-0,001	0,004	0,3	0,00
25,600	-2,102	-0,047	0,000	-0,0502	-0,001	0,000	0,3	0,00
25,650	-2,105	-0,047	-1,679E-14	-0,0503	-0,001	-4,012E-16	0,3	0,00
25,700	-2,106	-0,047	-0,157	-0,0503	-0,001	-0,004	0,3	0,00
25,750	-2,110	-0,063	-0,157	-0,0504	-0,002	-0,004	0,3	0,00
25,800	-2,113	-0,063	-0,157	-0,0504	-0,001	-0,004	0,3	0,00
25,850	-2,116	-0,079	-0,157	-0,0505	-0,002	-0,004	0,3	0,00
25,900	-2,121	-0,079	0,157	-0,0506	-0,002	0,004	0,3	0,00
25,950	-2,124	-0,063	0,157	-0,0507	-0,002	0,004	0,3	0,00
26,000	-2,127	-0,063	-0,157	-0,0508	-0,002	-0,004	0,3	0,00
26,050	-2,130	-0,079	6,675E-14	-0,0509	-0,002	-1,626E-16	0,3	0,00
26,100	-2,135	-0,063	0,314	-0,0510	-0,002	0,007	0,4	0,00
26,150	-2,136	-0,047	0,157	-0,0510	-0,001	0,004	0,4	0,00
26,200	-2,139	-0,047	0,157	-0,0511	-0,001	0,004	0,4	0,00
26,250	-2,141	-0,031	1,679E-14	-0,0511	-7,500E-4	4,012E-16	0,4	0,00
26,300	-2,143	-0,047	-0,314	-0,0512	-0,001	-0,007	0,4	0,00
26,350	-2,146	-0,063	-0,157	-0,0512	-0,001	-0,004	0,4	0,00
26,400	-2,149	-0,063	-2,234E-14	-0,0513	-0,001	-5,313E-16	0,4	0,00
26,450	-2,152	-0,063	-0,157	-0,0514	-0,002	-0,004	0,4	0,00
26,500	-2,155	-0,079	6,675E-14	-0,0515	-0,002	-1,626E-16	0,4	0,00
26,550	-2,160	-0,063	0,157	-0,0516	-0,002	0,004	0,4	0,00
26,600	-2,161	-0,063	-0,157	-0,0516	-0,002	-0,004	0,4	0,00
26,650	-2,166	-0,079	-6,675E-14	-0,0517	-0,002	1,626E-16	0,4	0,00
26,700	-2,169	-0,063	0,157	-0,0518	-0,002	0,004	0,4	0,00
26,750	-2,172	-0,063	2,234E-14	-0,0519	-0,002	5,313E-16	0,4	0,00
26,800	-2,176	-0,063	0,157	-0,0519	-0,001	0,004	0,4	0,00
26,850	-2,179	-0,047	0,157	-0,0520	-0,001	0,004	0,4	0,00
26,900	-2,180	-0,047	-1,679E-14	-0,0521	-0,001	-4,012E-16	0,4	0,00
26,950	-2,183	-0,047	0,157	-0,0521	-0,001	0,004	0,4	0,00
27,000	-2,185	-0,031	0,314	-0,0522	-7,500E-4	0,008	0,4	0,00
27,050	-2,187	-0,016	0,157	-0,0522	-3,750E-4	0,004	0,4	0,00
27,100	-2,187	-0,016	0,000	-0,0522	-3,750E-4	0,000	0,4	0,00
27,150	-2,188	-0,016	-5,586E-15	-0,0522	-3,750E-4	-1,328E-16	0,4	0,00
27,200	-2,188	-0,016	-0,157	-0,0522	-3,750E-4	-0,004	0,4	0,00
27,250	-2,190	-0,031	5,586E-15	-0,0523	-7,500E-4	1,328E-16	0,4	0,00
27,300	-2,191	-0,016	0,314	-0,0523	-3,750E-4	0,008	0,4	0,00
27,350	-2,191	0,000	0,000	-0,0523	0,000	0,000	0,4	0,00
27,400	-2,191	-0,016	-0,157	-0,0523	-3,750E-4	-0,004	0,4	0,00
27,450	-2,193	-0,016	-5,586E-15	-0,0524	-3,750E-4	-1,328E-16	0,4	0,00
27,500	-2,193	-0,016	-0,157	-0,0524	-3,750E-4	-0,004	0,4	0,00
27,550	-2,194	-0,031	5,586E-15	-0,0524	-7,500E-4	1,328E-16	0,4	0,00
27,600	-2,196	-0,016	0,157	-0,0524	-3,750E-4	0,004	0,4	0,00
27,650	-2,196	-0,016	-5,586E-15	-0,0524	-3,750E-4	-1,328E-16	0,4	0,00
27,700	-2,198	-0,016	-5,586E-15	-0,0525	-3,750E-4	-1,328E-16	0,4	0,00
27,750	-2,198	-0,016	-0,157	-0,0525	-3,750E-4	-0,004	0,4	0,00
27,800	-2,199	-0,031	-0,157	-0,0525	-7,500E-4	-0,004	0,4	0,00
27,850	-2,201	-0,031	0,000	-0,0525	-7,500E-4	0,000	0,4	0,00
27,900	-2,202	-0,031	-1,117E-14	-0,0526	-7,500E-4	-2,656E-16	0,4	0,00
27,950	-2,204	-0,031	-1,117E-14	-0,0526	-7,500E-4	-2,656E-16	0,4	0,00
28,000	-2,205	-0,031	1,117E-14	-0,0527	-7,500E-4	2,656E-16	0,4	0,00
28,050	-2,207	-0,031	1,117E-14	-0,0527	-7,500E-4	2,656E-16	0,4	0,00
28,100	-2,209	-0,031	0,157	-0,0527	-7,500E-4	0,004	0,4	0,00
28,150	-2,210	-0,016	0,157	-0,0528	-3,750E-4	0,004	0,4	0,00
28,200	-2,210	-0,016	-0,157	-0,0528	-3,750E-4	-0,004	0,4	0,00
28,250	-2,212	-0,031	-0,157	-0,0528	-7,500E-4	-0,004	0,4	0,00
28,300	-2,213	-0,031	1,117E-14	-0,0528	-7,500E-4	2,656E-16	0,4	0,00
28,350	-2,215	-0,031	0,000	-0,0529	-7,500E-4	0,000	0,4	0,00
28,400	-2,216	-0,031	-1,117E-14	-0,0529	-7,500E-4	-2,656E-16	0,4	0,00
28,450	-2,218	-0,031	-1,117E-14	-0,0530	-7,500E-4	-2,656E-16	0,4	0,00
28,500	-2,220	-0,031	1,117E-14	-0,0530	-7,500E-4	2,656E-16	0,4	0,00
28,550	-2,221	-0,031	0,157	-0,0530	-7,500E-4	0,004	0,4	0,00
28,600	-2,223	-0,016	0,157	-0,0531	-3,750E-4	0,004	0,4	0,00
28,650	-2,223	-0,016	-5,586E-15	-0,0531	-3,750E-4	-1,328E-16	0,4	0,00
28,700	-2,224	-0,016	-0,157	-0,0531	-3,750E-4	-0,004	0,4	0,00
28,750	-2,224	-0,031	-0,314	-0,0531	-7,500E-4	-0,007	0,4	0,00
28,800	-2,227	-0,047	5,558E-14	-0,0532	-0,001	-4,283E-16	0,4	0,00
28,850	-2,229	-0,031	0,314	-0,0532	-7,500E-4	0,007	0,4	0,00
28,900	-2,231	-0,016	0,157	-0,0533	-3,750E-4	0,004	0,4	0,00
28,950	-2,231	-0,016	-0,157	-0,0533	-3,750E-4	-0,004	0,4	0,00
29,000	-2,232	-0,031	-0,157	-0,0533	-7,500E-4	-0,004	0,4	0,00
29,050	-2,234	-0,031	0,157	-0,0533	-7,500E-4	0,004	0,4	0,00
29,100	-2,235	-0,016	0,157	-0,0534	-3,750E-4	0,004	0,4	0,00
29,150	-2,235	-0,016	-0,157	-0,0534	-3,750E-4	-0,004	0,4	0,00
29,200	-2,237	-0,031	-0,157	-0,0534	-7,500E-4	-0,004	0,4	0,00
29,250	-2,238	-0,031	-1,117E-14	-0,0534	-7,500E-4	-2,656E-16	0,4	0,00
29,300	-2,240	-0,031	0,157	-0,0535	-7,500E-4	0,004	0,4	0,00
29,350	-2,242	-0,016	0,157	-0,0535	-3,750E-4	0,004	0,4	0,00
29,400	-2,242	-0,016	0,000	-0,0535	-3,750E-4	0,000	0,4	0,00
29,450	-2,243	-0,016	-5,586E-15	-0,0536	-3,750E-4	-1,328E-16	0,4	0,00
29,500	-2,243	-0,016	-0,157	-0,0536	-3,750E-4	-0,004	0,4	0,00
29,550	-2,245	-0,031	-0,157	-0,0536	-7,500E-4	-0,004	0,4	0,00
29,600	-2,246	-0,031	1,117E-14	-0,0536	-7,500E-4	2,656E-16	0,4	0,00
29,650	-2,248	-0,031	-1,117E-14	-0,0537	-7,500E-4	-2,656E-16	0,4	0,00
29,700	-2,249	-0,031	-1,117E-14	-0,0537	-7,500E-4	-2,656E-16	0,4	0,00
29,750	-2,251	-0,031	1,117E-14	-0,0537	-7,500E-4	2,656E-16	0,4	0,00
29,800	-2,253	-0,031	1,117E-14	-0,0538	-7,500E-4	2,656E-16	0,4	0,00
29,850	-2,254	-0,031	0,157	-0,0538	-7,500E-4	0,004	0,4	0,00
29,900	-2,256	-0,016	0,157	-0,0539	-3,750E-4	0,004	0,4	0,00
29,950	-2,256	-0,016	-0,314	-0,0539	-3,750E-4	-0,008	0,4	0,00
30,000	-2,257	-0,047	-0,314	-0,0539	-0,001	-0,007	0,4	0,00
30,050	-2,260	-0,047	0,314	-0,0540	-0,001	0,008	0,4	0,00
30,100	-2,262	-0,016	0,314	-0,0540	-3,750E-4	0,007	0,4	0,00
30,150	-2,262	-0,016	-0,157	-0,0540	-3,750E-4	-0,004	0,4	0,00
30,200	-2,264	-0,031	-5,586E-15	-0,0540	-7,500E-4	-1,328E-16	0,4	0,00
