Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
85,25	2,801	0,016	-0,157	0,0669	3,75E-04	-0,004	8,2	0,08
85,3	2,801	0	2,23E-14	0,0669	0	5,33E-16	8,2	0,08
85,35	2,801	0,016	0,157	0,0669	3,75E-04	0,004	8,1	0,08
85,4	2,802	0,016	-0,157	0,0669	3,75E-04	-0,004	8,1	0,08
85,45	2,802	0	-0,157	0,0669	0	-0,004	8,2	0,08
85,5	2,802	0	0,157	0,0669	0	0,004	8,2	0,08
85,55	2,802	0,016	0,157	0,0669	3,75E-04	0,004	8,1	0,08
85,6	2,804	0,016	-0,157	0,0669	3,75E-04	-0,004	8,1	0,08
85,65	2,804	0	-0,157	0,0669	0	-0,004	8,1	0,08
85,7	2,804	0	0,157	0,0669	0	0,004	8	0,08
85,75	2,804	0,016	0,157	0,0669	3,75E-04	0,004	8	0,08
85,8	2,805	0,016	-0,157	0,067	3,75E-04	-0,004	7,9	0,08
85,85	2,805	0	2,23E-14	0,067	0	5,33E-16	7,9	0,08
85,9	2,805	0,016	0,157	0,067	3,75E-04	0,004	7,8	0,08
85,95	2,807	0,016	-0,157	0,067	3,75E-04	-0,004	7,8	0,08
86	2,807	0	-0,157	0,067	0	-0,004	7,8	0,08
86,05	2,807	0	0	0,067	0	0	7,7	0,08
86,1	2,807	0	0,157	0,067	0	0,004	7,7	0,08
86,15	2,807	0,016	0,157	0,067	3,75E-04	0,004	7,5	0,08
86,2	2,809	0,016	-0,157	0,0671	3,75E-04	-0,004	7,5	0,07
86,25	2,809	0	-2,23E-14	0,0671	0	-5,33E-16	7,3	0,07
86,3	2,809	0,016	0,157	0,0671	3,75E-04	0,004	7,2	0,07
86,35	2,81	0,016	2,23E-14	0,0671	3,75E-04	5,33E-16	7,1	0,07
86,4	2,81	0,016	0	0,0671	3,75E-04	0	6,8	0,07
86,45	2,812	0,016	0	0,0671	3,75E-04	0	6,7	0,07
86,5	2,812	0,016	-2,23E-14	0,0671	3,75E-04	-5,33E-16	6,5	0,06
86,55	2,813	0,016	-0,157	0,0672	3,75E-04	-0,004	6,4	0,06
86,6	2,813	0	2,23E-14	0,0672	0	5,33E-16	6,3	0,06
86,65	2,813	0,016	0,157	0,0672	3,75E-04	0,004	6,1	0,06
86,7	2,815	0,016	-0,157	0,0672	3,75E-04	-0,004	6	0,06
86,75	2,815	0	-2,23E-14	0,0672	0	-5,33E-16	5,8	0,06
86,8	2,815	0,016	0,157	0,0672	3,75E-04	0,004	5,7	0,06
86,85	2,816	0,016	2,23E-14	0,0672	3,75E-04	5,33E-16	5,6	0,06
86,9	2,816	0,016	2,23E-14	0,0672	3,75E-04	5,33E-16	5,4	0,05
86,95	2,818	0,016	-0,157	0,0673	3,75E-04	-0,004	5,3	0,05
87	2,818	0	-0,157	0,0673	0	-0,004	5,2	0,05
87,05	2,818	0	0,157	0,0673	0	0,004	5	0,05
87,1	2,818	0,016	0,157	0,0673	3,75E-04	0,004	5	0,05
87,15	2,82	0,016	-0,157	0,0673	3,75E-04	-0,004	4,9	0,05
87,2	2,82	0	-0,157	0,0673	0	-0,004	4,8	0,05
87,25	2,82	0	0	0,0673	0	0	4,7	0,05
87,3	2,82	0	0,157	0,0673	0	0,004	4,6	0,05
87,35	2,82	0,016	0,157	0,0673	3,75E-04	0,004	4,5	0,04
87,4	2,821	0,016	-0,157	0,0674	3,75E-04	-0,004	4,4	0,04
87,45	2,821	0	0	0,0674	0	0	4,1	0,04
87,5	2,821	0,016	0,157	0,0674	3,75E-04	0,004	4	0,04
87,55	2,823	0,016	-0,157	0,0674	3,75E-04	-0,004	3,8	0,04
87,6	2,823	0	2,23E-14	0,0674	0	5,33E-16	3,8	0,04
87,65	2,823	0,016	0,157	0,0674	3,75E-04	0,004	3,7	0,04
87,7	2,824	0,016	0	0,0674	3,75E-04	0	3,5	0,03
87,75	2,824	0,016	-2,23E-14	0,0674	3,75E-04	-5,33E-16	3,4	0,03
87,8	2,826	0,016	-0,157	0,0675	3,75E-04	-0,004	3,3	0,03
87,85	2,826	0	-0,157	0,0675	0	-0,004	3,1	0,03
87,9	2,826	0	0,157	0,0675	0	0,004	3,1	0,03
87,95	2,826	0,016	0,157	0,0675	3,75E-04	0,004	2,9	0,03
88	2,827	0,016	-0,157	0,0675	3,75E-04	-0,004	2,9	0,03
88,05	2,827	0	-0,157	0,0675	0	-0,004	2,8	0,03
88,1	2,827	0	0	0,0675	0	0	2,8	0,03
88,15	2,827	0	0	0,0675	0	0	2,7	0,03
88,2	2,827	0	0,157	0,0675	0	0,004	2,7	0,03
88,25	2,827	0,016	0,157	0,0675	3,75E-04	0,004	2,6	0,03
88,3	2,829	0,016	-2,23E-14	0,0675	3,75E-04	-5,33E-16	2,5	0,03
88,35	2,829	0,016	2,23E-14	0,0675	3,75E-04	5,33E-16	2,5	0,02
88,4	2,831	0,016	-0,157	0,0676	3,75E-04	-0,004	2,3	0,02
88,45	2,831	0	-2,23E-14	0,0676	0	-5,33E-16	2,3	0,02
88,5	2,831	0,016	0,157	0,0676	3,75E-04	0,004	2,2	0,02
88,55	2,832	0,016	-0,157	0,0676	3,75E-04	-0,004	2,2	0,02
88,6	2,832	0	-0,157	0,0676	0	-0,004	2,1	0,02
88,65	2,832	0	0	0,0676	0	0	2,1	0,02
88,7	2,832	0	0,157	0,0676	0	0,004	2	0,02
88,75	2,832	0,016	0,157	0,0676	3,75E-04	0,004	2	0,02
88,8	2,834	0,016	-0,157	0,0677	3,75E-04	-0,004	2	0,02
88,85	2,834	0	-0,157	0,0677	0	-0,004	1,9	0,02
88,9	2,834	0	0	0,0677	0	0	1,9	0,02
88,95	2,834	0	0,157	0,0677	0	0,004	1,8	0,02
89	2,834	0,016	0,157	0,0677	3,75E-04	0,004	1,8	0,02
89,05	2,835	0,016	-0,157	0,0677	3,75E-04	-0,004	1,7	0,02
89,1	2,835	0	2,23E-14	0,0677	0	5,33E-16	1,7	0,02
89,15	2,835	0,016	0,157	0,0677	3,75E-04	0,004	1,7	0,02
89,2	2,837	0,016	-0,157	0,0677	3,75E-04	-0,004	1,6	0,02
89,25	2,837	0	-2,23E-14	0,0677	0	-5,33E-16	1,6	0,02
89,3	2,837	0,016	0,157	0,0677	3,75E-04	0,004	1,6	0,02
89,35	2,838	0,016	-0,157	0,0678	3,75E-04	-0,004	1,5	0,02
89,4	2,838	0	0	0,0678	0	0	1,5	0,01
89,45	2,838	0,016	0,157	0,0678	3,75E-04	0,004	1,5	0,01
89,5	2,84	0,016	-0,157	0,0678	3,75E-04	-0,004	1,4	0,01
89,55	2,84	0	2,23E-14	0,0678	0	5,33E-16	1,4	0,01
89,6	2,84	0,016	0,157	0,0678	3,75E-04	0,004	1,4	0,01
89,65	2,842	0,016	0	0,0678	3,75E-04	0	1,4	0,01
89,7	2,842	0,016	-2,23E-14	0,0678	3,75E-04	-5,33E-16	1,4	0,01
89,75	2,843	0,016	-0,157	0,0679	3,75E-04	-0,004	1,3	0,01
89,8	2,843	0	2,23E-14	0,0679	0	5,33E-16	1,3	0,01
89,85	2,843	0,016	0,157	0,0679	3,75E-04	0,004	1,3	0,01
89,9	2,845	0,016	-0,157	0,0679	3,75E-04	-0,004	1,3	0,01
89,95	2,845	0	-0,157	0,0679	0	-0,004	1,3	0,01
90	2,845	0	0	0,0679	0	0	1,3	0,01
90,05	2,845	0	0	0,0679	0	0	1,3	0,01
90,1	2,845	0	0,157	0,0679	0	0,004	1,3	0,01
90,15	2,845	0,016	0,157	0,0679	3,75E-04	0,004	1,3	0,01
90,2	2,846	0,016	-0,157	0,068	3,75E-04	-0,004	1,3	0,01
90,25	2,846	0	-0,157	0,068	0	-0,004	1,3	0,01
90,3	2,846	0	0,157	0,068	0	0,004	1,3	0,01
90,35	2,846	0,016	0,157	0,068	3,75E-04	0,004	1,3	0,01
90,4	2,848	0,016	-0,157	0,068	3,75E-04	-0,004	1,3	0,01
90,45	2,848	0	-2,23E-14	0,068	0	-5,33E-16	1,3	0,01
90,5	2,848	0,016	0,157	0,068	3,75E-04	0,004	1,3	0,01
90,55	2,849	0,016	-0,157	0,068	3,75E-04	-0,004	1,3	0,01
90,6	2,849	0	2,23E-14	0,068	0	5,33E-16	1,3	0,01
90,65	2,849	0,016	0,157	0,068	3,75E-04	0,004	1,3	0,01
90,7	2,851	0,016	-0,157	0,0681	3,75E-04	-0,004	1,4	0,01
90,75	2,851	0	-2,23E-14	0,0681	0	-5,33E-16	1,4	0,01
90,8	2,851	0,016	0,157	0,0681	3,75E-04	0,004	1,4	0,01
90,85	2,853	0,016	-0,157	0,0681	3,75E-04	-0,004	1,4	0,01
90,9	2,853	0	-0,157	0,0681	0	-0,004	1,4	0,01
90,95	2,853	0	0,157	0,0681	0	0,004	1,4	0,01
91	2,853	0,016	0,157	0,0681	3,75E-04	0,004	1,4	0,01
91,05	2,854	0,016	2,23E-14	0,0681	3,75E-04	5,33E-16	1,4	0,01
91,1	2,854	0,016	2,23E-14	0,0681	3,75E-04	5,33E-16	1,4	0,01
91,15	2,856	0,016	-0,157	0,0682	3,75E-04	-0,004	1,4	0,01
91,2	2,856	0	-0,157	0,0682	0	-0,004	1,5	0,01
91,25	2,856	0	0,157	0,0682	0	0,004	1,5	0,01
91,3	2,856	0,016	0,157	0,0682	3,75E-04	0,004	1,5	0,01
91,35	2,857	0,016	-0,157	0,0682	3,75E-04	-0,004	1,5	0,01
91,4	2,857	0	-0,157	0,0682	0	-0,004	1,5	0,01
91,45	2,857	0	0	0,0682	0	0	1,5	0,01
91,5	2,857	0	0,157	0,0682	0	0,004	1,5	0,02
91,55	2,857	0,016	0,157	0,0682	3,75E-04	0,004	1,5	0,02
91,6	2,859	0,016	-0,157	0,0683	3,75E-04	-0,004	1,5	0,02
91,65	2,859	0	-0,157	0,0683	0	-0,004	1,5	0,02
91,7	2,859	0	0,157	0,0683	0	0,004	1,5	0,02
91,75	2,859	0,016	0,157	0,0683	3,75E-04	0,004	1,5	0,02
91,8	2,86	0,016	-0,157	0,0683	3,75E-04	-0,004	1,6	0,02
91,85	2,86	0	-0,157	0,0683	0	-0,004	1,6	0,02
91,9	2,86	0	0,157	0,0683	0	0,004	1,6	0,02
91,95	2,86	0,016	0,157	0,0683	3,75E-04	0,004	1,6	0,02
92	2,862	0,016	-0,157	0,0683	3,75E-04	-0,004	1,6	0,02
92,05	2,862	0	-0,157	0,0683	0	-0,004	1,6	0,02
92,1	2,862	0	0	0,0683	0	0	1,6	0,02
92,15	2,862	0	0,157	0,0683	0	0,004	1,6	0,02
92,2	2,862	0,016	0,157	0,0683	3,75E-04	0,004	1,6	0,02
92,25	2,864	0,016	-0,157	0,0684	3,75E-04	-0,004	1,6	0,02
92,3	2,864	0	-0,157	0,0684	0	-0,004	1,6	0,02
92,35	2,864	0	0,157	0,0684	0	0,004	1,6	0,02
92,4	2,864	0,016	0,157	0,0684	3,75E-04	0,004	1,6	0,02
92,45	2,865	0,016	-0,157	0,0684	3,75E-04	-0,004	1,6	0,02
92,5	2,865	0	-0,157	0,0684	0	-0,004	1,6	0,02
92,55	2,865	0	0	0,0684	0	0	1,6	0,02
92,6	2,865	0	0	0,0684	0	0	1,6	0,02
92,65	2,865	0	0,157	0,0684	0	0,004	1,6	0,02
92,7	2,865	0,016	0,157	0,0684	3,75E-04	0,004	1,6	0,02
92,75	2,867	0,016	-0,157	0,0684	3,75E-04	-0,004	1,6	0,02
92,8	2,867	0	-2,23E-14	0,0684	0	-5,33E-16	1,7	0,02
92,85	2,867	0,016	0,157	0,0684	3,75E-04	0,004	1,7	0,02
92,9	2,868	0,016	-0,157	0,0685	3,75E-04	-0,004	1,7	0,02
92,95	2,868	0	-0,157	0,0685	0	-0,004	1,7	0,02
93	2,868	0	0,157	0,0685	0	0,004	1,7	0,02
93,05	2,868	0,016	0,157	0,0685	3,75E-04	0,004	1,7	0,02
93,1	2,87	0,016	-0,157	0,0685	3,75E-04	-0,004	1,6	0,02
93,15	2,87	0	-0,157	0,0685	0	-0,004	1,7	0,02
93,2	2,87	0	0	0,0685	0	0	1,7	0,02
93,25	2,87	0	0,157	0,0685	0	0,004	1,7	0,02
93,3	2,87	0,016	0,157	0,0685	3,75E-04	0,004	1,7	0,02
93,35	2,871	0,016	-0,157	0,0686	3,75E-04	-0,004	1,7	0,02
93,4	2,871	0	-0,157	0,0686	0	-0,004	1,7	0,02
93,45	2,871	0	0	0,0686	0	0	1,7	0,02
93,5	2,871	0	0,157	0,0686	0	0,004	1,7	0,02
93,55	2,871	0,016	0,157	0,0686	3,75E-04	0,004	1,7	0,02
93,6	2,873	0,016	-0,157	0,0686	3,75E-04	-0,004	1,7	0,02
93,65	2,873	0	0	0,0686	0	0	1,7	0,02
93,7	2,873	0,016	0,157	0,0686	3,75E-04	0,004	1,7	0,02
93,75	2,875	0,016	-0,157	0,0686	3,75E-04	-0,004	1,6	0,02
93,8	2,875	0	2,23E-14	0,0686	0	5,33E-16	1,6	0,02
93,85	2,875	0,016	0,157	0,0686	3,75E-04	0,004	1,6	0,02
93,9	2,876	0,016	-0,157	0,0687	3,75E-04	-0,004	1,6	0,02
93,95	2,876	0	-0,157	0,0687	0	-0,004	1,6	0,02
94	2,876	0	0,157	0,0687	0	0,004	1,6	0,02
94,05	2,876	0,016	0,157	0,0687	3,75E-04	0,004	1,6	0,02
94,1	2,878	0,016	-0,157	0,0687	3,75E-04	-0,004	1,6	0,02
94,15	2,878	0	-0,157	0,0687	0	-0,004	1,6	0,02
94,2	2,878	0	0,157	0,0687	0	0,004	1,6	0,02
94,25	2,878	0,016	0,157	0,0687	3,75E-04	0,004	1,6	0,02
94,3	2,879	0,016	-0,157	0,0687	3,75E-04	-0,004	1,6	0,02
94,35	2,879	0	2,23E-14	0,0687	0	5,33E-16	1,6	0,02
94,4	2,879	0,016	0,157	0,0687	3,75E-04	0,004	1,6	0,02
94,45	2,881	0,016	-0,157	0,0688	3,75E-04	-0,004	1,5	0,02
94,5	2,881	0	-0,157	0,0688	0	-0,004	1,5	0,02
94,55	2,881	0	0	0,0688	0	0	1,5	0,02
94,6	2,881	0	0,157	0,0688	0	0,004	1,5	0,02
94,65	2,881	0,016	0,157	0,0688	3,75E-04	0,004	1,5	0,02
94,7	2,882	0,016	-0,157	0,0688	3,75E-04	-0,004	1,5	0,02
94,75	2,882	0	-2,23E-14	0,0688	0	-5,33E-16	1,5	0,02
94,8	2,882	0,016	0,157	0,0688	3,75E-04	0,004	1,5	0,01
94,85	2,884	0,016	-0,157	0,0689	3,75E-04	-0,004	1,4	0,01
94,9	2,884	0	0	0,0689	0	0	1,4	0,01
94,95	2,884	0,016	0,314	0,0689	3,75E-04	0,008	1,4	0,01
95	2,886	0,031	-2,23E-14	0,0689	7,50E-04	-5,33E-16	1,4	0,01
95,05	2,887	0,016	-0,314	0,0689	3,75E-04	-0,008	1,3	0,01
95,1	2,887	0	2,23E-14	0,0689	0	5,33E-16	1,3	0,01
95,15	2,887	0,016	0,157	0,0689	3,75E-04	0,004	1,3	0,01
95,2	2,889	0,016	-0,157	0,069	3,75E-04	-0,004	1,3	0,01
95,25	2,889	0	-0,157	0,069	0	-0,004	1,3	0,01
95,3	2,889	0	0	0,069	0	0	1,3	0,01
95,35	2,889	0	0	0,069	0	0	1,3	0,01
95,4	2,889	0	0	0,069	0	0	1,3	0,01
95,45	2,889	0	0,157	0,069	0	0,004	1,3	0,01
95,5	2,889	0,016	0,157	0,069	3,75E-04	0,004	1,3	0,01
95,55	2,89	0,016	-0,157	0,069	3,75E-04	-0,004	1,3	0,01
95,6	2,89	0	-0,157	0,069	0	-0,004	1,3	0,01
95,65	2,89	0	0	0,069	0	0	1,2	0,01
95,7	2,89	0	0	0,069	0	0	1,2	0,01
95,75	2,89	0	0,157	0,069	0	0,004	1,2	0,01
95,8	2,89	0,016	0,157	0,069	3,75E-04	0,004	1,2	0,01
95,85	2,892	0,016	-0,157	0,069	3,75E-04	-0,004	1,2	0,01
95,9	2,892	0	-0,157	0,069	0	-0,004	1,2	0,01
95,95	2,892	0	0	0,069	0	0	1,2	0,01
96	2,892	0	0	0,069	0	0	1,2	0,01
96,05	2,892	0	0,157	0,069	0	0,004	1,2	0,01
96,1	2,892	0,016	0,157	0,069	3,75E-04	0,004	1,2	0,01
96,15	2,893	0,016	-0,157	0,0691	3,75E-04	-0,004	1,2	0,01
96,2	2,893	0	-0,157	0,0691	0	-0,004	1,2	0,01
96,25	2,893	0	0	0,0691	0	0	1,2	0,01
96,3	2,893	0	0,157	0,0691	0	0,004	1,1	0,01
96,35	2,893	0,016	0,157	0,0691	3,75E-04	0,004	1,1	0,01
96,4	2,895	0,016	-0,157	0,0691	3,75E-04	-0,004	1,1	0,01
96,45	2,895	0	-0,157	0,0691	0	-0,004	1,1	0,01
96,5	2,895	0	0	0,0691	0	0	1,1	0,01
96,55	2,895	0	0,157	0,0691	0	0,004	1,1	0,01
96,6	2,895	0,016	0,157	0,0691	3,75E-04	0,004	1,1	0,01
96,65	2,897	0,016	-0,157	0,0692	3,75E-04	-0,004	1,1	0,01
96,7	2,897	0	-0,157	0,0692	0	-0,004	1,1	0,01
96,75	2,897	0	0	0,0692	0	0	1,1	0,01
96,8	2,897	0	0,157	0,0692	0	0,004	1	0,01
96,85	2,897	0,016	0,157	0,0692	3,75E-04	0,004	1	0,01
96,9	2,898	0,016	0	0,0692	3,75E-04	0	1	0,01
96,95	2,898	0,016	-2,23E-14	0,0692	3,75E-04	-5,33E-16	1	0,01
97	2,9	0,016	-0,157	0,0692	3,75E-04	-0,004	1	0,01
97,05	2,9	0	-0,157	0,0692	0	-0,004	1	0,01
97,1	2,9	0	0,157	0,0692	0	0,004	1	0,01
97,15	2,9	0,016	0,157	0,0692	3,75E-04	0,004	1	0,01
97,2	2,901	0,016	-0,157	0,0693	3,75E-04	-0,004	1	0,01
97,25	2,901	0	-0,157	0,0693	0	-0,004	1	0,01
97,3	2,901	0	0,157	0,0693	0	0,004	1	0,01
97,35	2,901	0,016	0,157	0,0693	3,75E-04	0,004	1	0,01
97,4	2,903	0,016	-0,157	0,0693	3,75E-04	-0,004	1	0,01
97,45	2,903	0	-2,23E-14	0,0693	0	-5,33E-16	1	0,01
97,5	2,903	0,016	0,157	0,0693	3,75E-04	0,004	0,9	0,01
97,55	2,904	0,016	-0,157	0,0693	3,75E-04	-0,004	0,9	0,01
97,6	2,904	0	2,23E-14	0,0693	0	5,33E-16	0,9	0,01
97,65	2,904	0,016	0,157	0,0693	3,75E-04	0,004	0,9	0,01
97,7	2,906	0,016	-0,157	0,0694	3,75E-04	-0,004	0,9	0,01
97,75	2,906	0	-2,23E-14	0,0694	0	-5,33E-16	1	0,01
97,8	2,906	0,016	0,157	0,0694	3,75E-04	0,004	1	0,01
97,85	2,908	0,016	-0,157	0,0694	3,75E-04	-0,004	1	0,01
97,9	2,908	0	0	0,0694	0	0	1	0,01
97,95	2,908	0,016	0,157	0,0694	3,75E-04	0,004	1	0,01
98	2,909	0,016	-0,157	0,0695	3,75E-04	-0,004	1	0,01
98,05	2,909	0	2,23E-14	0,0695	0	5,33E-16	1	0,01
98,1	2,909	0,016	0,157	0,0695	3,75E-04	0,004	1	0,01
98,15	2,911	0,016	-0,157	0,0695	3,75E-04	-0,004	1	0,01
98,2	2,911	0	-0,157	0,0695	0	-0,004	1	0,01
98,25	2,911	0	0	0,0695	0	0	1	0,01
98,3	2,911	0	0,157	0,0695	0	0,004	1	0,01
98,35	2,911	0,016	0,157	0,0695	3,75E-04	0,004	1,1	0,01
98,4	2,912	0,016	-0,157	0,0695	3,75E-04	-0,004	1,1	0,01
98,45	2,912	0	-2,23E-14	0,0695	0	-5,33E-16	1,1	0,01
98,5	2,912	0,016	0,157	0,0695	3,75E-04	0,004	1,1	0,01
98,55	2,914	0,016	2,23E-14	0,0696	3,75E-04	5,33E-16	1,1	0,01
98,6	2,914	0,016	2,23E-14	0,0696	3,75E-04	5,33E-16	1,2	0,01
98,65	2,915	0,016	-0,157	0,0696	3,75E-04	-0,004	1,2	0,01
98,7	2,915	0	-2,23E-14	0,0696	0	-5,33E-16	1,2	0,01
98,75	2,915	0,016	0,157	0,0696	3,75E-04	0,004	1,3	0,01
98,8	2,917	0,016	2,23E-14	0,0696	3,75E-04	5,33E-16	1,3	0,01
98,85	2,917	0,016	0,157	0,0696	3,75E-04	0,004	1,3	0,01
98,9	2,919	0,031	0	0,0697	7,50E-04	0	1,4	0,01
98,95	2,92	0,016	-0,157	0,0697	3,75E-04	-0,004	1,5	0,01
99	2,92	0,016	0,157	0,0697	3,75E-04	0,004	1,5	0,02
99,05	2,922	0,031	0,314	0,0698	7,50E-04	0,008	1,7	0,02
99,1	2,923	0,047	0,157	0,0698	0,001	0,004	1,8	0,02
99,15	2,926	0,047	-0,157	0,0699	0,001	-0,004	1,8	0,02
99,2	2,928	0,031	-0,157	0,0699	7,50E-04	-0,004	2	0,02
99,25	2,93	0,031	-4,46E-14	0,0699	7,50E-04	-1,07E-15	2,1	0,02
99,3	2,931	0,031	0,157	0,07	7,50E-04	0,004	2,2	0,02
99,35	2,933	0,047	0,157	0,07	0,001	0,004	2,3	0,02
99,4	2,936	0,047	0	0,0701	0,001	0	2,3	0,02
99,45	2,937	0,047	-0,157	0,0701	0,001	-0,004	2,3	0,02
99,5	2,941	0,031	-0,314	0,0702	7,50E-04	-0,008	2,4	0,02
99,55	2,941	0,016	2,08E-16	0,0702	3,75E-04	-3,22E-16	2,4	0,02
99,6	2,942	0,031	0,157	0,0702	7,50E-04	0,004	2,3	0,02
99,65	2,944	0,031	0	0,0703	7,50E-04	0	2,3	0,02
99,7	2,945	0,031	-4,46E-14	0,0703	7,50E-04	-1,07E-15	2,3	0,02
99,75	2,947	0,031	-0,157	0,0704	7,50E-04	-0,004	2,2	0,02
99,8	2,948	0,016	-0,157	0,0704	3,75E-04	-0,004	2,1	0,02
99,85	2,948	0,016	0,157	0,0704	3,75E-04	0,004	2,1	0,02
99,9	2,95	0,031	0,314	0,0704	7,50E-04	0,008	1,9	0,02
99,95	2,952	0,047	0,157	0,0705	0,001	0,004	1,8	0,02
100	2,955	0,047	-0,157	0,0705	0,001	-0,004	1,7	0,02
100,05	2,956	0,031	-0,157	0,0706	7,50E-04	-0,004	1,6	0,02
100,1	2,958	0,031	-0,157	0,0706	7,50E-04	-0,004	1,5	0,01
100,15	2,959	0,016	-0,157	0,0707	3,75E-04	-0,004	1,4	0,01
100,2	2,959	0,016	0,314	0,0707	3,75E-04	0,007	1,3	0,01
100,25	2,961	0,047	0,314	0,0707	0,001	0,007	1,2	0,01
100,3	2,964	0,047	-0,157	0,0708	0,001	-0,004	1,1	0,01
100,35	2,966	0,031	6,70E-14	0,0708	7,50E-04	1,60E-15	0,9	0,01
100,4	2,967	0,047	0,314	0,0708	0,001	0,008	0,8	0,01
100,45	2,97	0,063	0,157	0,0709	0,002	0,004	0,8	0,01
100,5	2,974	0,063	-0,157	0,071	0,001	-0,004	0,7	0,01
100,55	2,977	0,047	-0,157	0,0711	0,001	-0,004	0,7	0,01
100,6	2,978	0,047	-0,157	0,0711	0,001	-0,004	0,8	0,01
100,65	2,981	0,031	-0,314	0,0712	7,50E-04	-0,008	0,8	0,01
100,7	2,981	0,016	0,157	0,0712	3,75E-04	0,004	0,8	0,01
100,75	2,983	0,047	0,314	0,0712	0,001	0,007	0,9	0,01
100,8	2,986	0,047	-0,157	0,0713	0,001	-0,004	0,9	0,01
100,85	2,988	0,031	-0,157	0,0713	7,50E-04	-0,004	1	0,01
100,9	2,989	0,031	-0,157	0,0714	7,50E-04	-0,004	1	0,01
100,95	2,991	0,016	-0,157	0,0714	3,75E-04	-0,004	1,1	0,01
101	2,991	0,016	0,314	0,0714	3,75E-04	0,007	1,1	0,01
101,05	2,992	0,047	0,314	0,0714	0,001	0,008	1,2	0,01
101,1	2,996	0,047	-0,314	0,0715	0,001	-0,007	1,2	0,01
101,15	2,997	0,016	-0,314	0,0716	3,75E-04	-0,008	1,3	0,01
101,2	2,997	0,016	0,157	0,0716	3,75E-04	0,004	1,3	0,01
101,25	2,999	0,031	0,157	0,0716	7,50E-04	0,004	1,3	0,01
101,3	3	0,031	4,46E-14	0,0716	7,50E-04	1,07E-15	1,3	0,01
101,35	3,002	0,031	4,46E-14	0,0717	7,50E-04	1,07E-15	1,4	0,01
101,4	3,003	0,031	0	0,0717	7,50E-04	0	1,4	0,01
101,45	3,005	0,031	-4,46E-14	0,0717	7,50E-04	-1,07E-15	1,4	0,01
101,5	3,007	0,031	-4,46E-14	0,0718	7,50E-04	-1,07E-15	1,4	0,01
101,55	3,008	0,031	4,46E-14	0,0718	7,50E-04	1,07E-15	1,4	0,01
101,6	3,01	0,031	4,46E-14	0,0719	7,50E-04	1,07E-15	1,4	0,01
101,65	3,011	0,031	0	0,0719	7,50E-04	0	1,3	0,01
101,7	3,013	0,031	0	0,0719	7,50E-04	0	1,3	0,01
101,75	3,014	0,031	0,157	0,072	7,50E-04	0,004	1,3	0,01
101,8	3,016	0,047	0,471	0,072	0,001	0,011	1,1	0,01
101,85	3,019	0,079	0,157	0,0721	0,002	0,004	1,1	0,01
101,9	3,024	0,063	-0,471	0,0722	0,002	-0,011	1	0,01
101,95	3,025	0,031	-0,314	0,0722	7,50E-04	-0,008	0,9	0,01
102	3,027	0,031	0,157	0,0723	7,50E-04	0,004	0,9	0,01
102,05	3,028	0,047	0,157	0,0723	0,001	0,004	0,9	0,01
102,1	3,032	0,047	-0,157	0,0724	0,001	-0,004	0,8	0,01
102,15	3,033	0,031	-0,157	0,0724	7,50E-04	-0,004	0,7	0,01
102,2	3,035	0,031	0,157	0,0725	7,50E-04	0,004	0,7	0,01
102,25	3,036	0,047	0,157	0,0725	0,001	0,004	0,7	0,01
102,3	3,039	0,047	-0,157	0,0726	0,001	-0,004	0,7	0,01
102,35	3,041	0,031	-0,157	0,0726	7,50E-04	-0,004	0,6	0,01
102,4	3,043	0,031	0,157	0,0726	7,50E-04	0,004	0,6	0,01
102,45	3,044	0,047	0,157	0,0727	0,001	0,004	0,6	0,01
102,5	3,047	0,047	-6,70E-14	0,0728	0,001	-1,60E-15	0,6	0,01
102,55	3,049	0,047	0,157	0,0728	0,001	0,004	0,7	0,01
102,6	3,052	0,063	0,157	0,0729	0,002	0,004	0,7	0,01
102,65	3,055	0,063	0	0,0729	0,002	0	0,8	0,01
102,7	3,058	0,063	-8,92E-14	0,073	0,002	-2,13E-15	0,9	0,01
102,75	3,061	0,063	-0,157	0,0731	0,001	-0,004	1	0,01
102,8	3,065	0,047	-0,157	0,0732	0,001	-0,004	1	0,01
102,85	3,066	0,047	0,157	0,0732	0,001	0,004	1,1	0,01
102,9	3,069	0,063	0	0,0733	0,002	0	1,2	0,01
102,95	3,072	0,047	-0,157	0,0734	0,001	-0,004	1,2	0,01
103	3,074	0,047	0,157	0,0734	0,001	0,004	1,3	0,01
103,05	3,077	0,063	0,157	0,0735	0,001	0,004	1,3	0,01
103,1	3,08	0,063	-0,157	0,0735	0,002	-0,004	1,3	0,01
103,15	3,083	0,047	-0,314	0,0736	0,001	-0,008	1,3	0,01
103,2	3,085	0,031	-0,157	0,0737	7,50E-04	-0,004	1,2	0,01
103,25	3,087	0,031	-4,46E-14	0,0737	7,50E-04	-1,07E-15	1,2	0,01
103,3	3,088	0,031	4,46E-14	0,0737	7,50E-04	1,07E-15	1,2	0,01
