Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
5,95	-0,605	-0,173	0,314	-0,0144	-0,004	0,008	0,1	6,87E-04
6	-0,613	-0,126	0,471	-0,0146	-0,003	0,011	0,1	6,87E-04
6,05	-0,617	-0,126	-0,471	-0,0147	-0,003	-0,011	0,1	6,87E-04
6,1	-0,625	-0,173	-0,157	-0,0149	-0,004	-0,004	0,1	6,56E-04
6,15	-0,635	-0,141	0,628	-0,0152	-0,003	0,015	0,1	6,71E-04
6,2	-0,639	-0,11	-0,157	-0,0153	-0,003	-0,004	0,1	6,71E-04
6,25	-0,646	-0,157	-0,785	-0,0154	-0,004	-0,019	0,1	6,71E-04
6,3	-0,655	-0,188	-0,157	-0,0156	-0,004	-0,004	0,1	6,87E-04
6,35	-0,664	-0,173	0,628	-0,0159	-0,004	0,015	0,1	7,32E-04
6,4	-0,672	-0,126	0,314	-0,0161	-0,003	0,007	0,1	7,48E-04
6,45	-0,677	-0,141	-0,628	-0,0162	-0,003	-0,015	0,1	7,78E-04
6,5	-0,686	-0,188	-0,157	-0,0164	-0,004	-0,004	0,1	7,63E-04
6,55	-0,696	-0,157	0,471	-0,0166	-0,004	0,011	0,1	7,63E-04
6,6	-0,702	-0,141	-0,157	-0,0168	-0,003	-0,004	0,1	7,48E-04
6,65	-0,71	-0,173	-0,157	-0,017	-0,004	-0,004	0,1	7,32E-04
6,7	-0,719	-0,157	0,157	-0,0172	-0,004	0,004	0,1	7,48E-04
6,75	-0,726	-0,157	0,157	-0,0173	-0,004	0,004	0,1	7,48E-04
6,8	-0,735	-0,141	0,314	-0,0176	-0,003	0,008	0,1	7,48E-04
6,85	-0,74	-0,126	-0,471	-0,0177	-0,003	-0,011	0,1	7,48E-04
6,9	-0,748	-0,188	-0,314	-0,0179	-0,005	-0,008	0,1	7,17E-04
6,95	-0,759	-0,157	1,1	-0,0181	-0,004	0,026	0,1	7,02E-04
7	-0,763	-0,079	0,314	-0,0182	-0,002	0,008	0,1	7,02E-04
7,05	-0,767	-0,126	-0,471	-0,0183	-0,003	-0,011	0,1	7,17E-04
7,1	-0,776	-0,126	-1,11E-14	-0,0185	-0,003	-2,69E-16	0,1	7,32E-04
7,15	-0,779	-0,126	-0,942	-0,0186	-0,003	-0,023	0,1	7,48E-04
7,2	-0,789	-0,22	-0,628	-0,0188	-0,005	-0,015	0,1	7,63E-04
7,25	-0,801	-0,188	0,785	-0,0191	-0,005	0,019	0,1	7,32E-04
7,3	-0,807	-0,141	0,785	-0,0193	-0,003	0,019	0,1	7,17E-04
7,35	-0,815	-0,11	0,157	-0,0195	-0,003	0,004	0,1	7,02E-04
7,4	-0,818	-0,126	-0,628	-0,0195	-0,003	-0,015	0,1	7,02E-04
7,45	-0,828	-0,173	-0,471	-0,0198	-0,004	-0,011	0,1	7,63E-04
7,5	-0,836	-0,173	0,314	-0,02	-0,004	0,008	0,1	7,93E-04
7,55	-0,845	-0,141	0,314	-0,0202	-0,003	0,007	0,1	8,09E-04
7,6	-0,85	-0,141	-0,314	-0,0203	-0,003	-0,008	0,1	8,24E-04
7,65	-0,859	-0,173	-0,157	-0,0205	-0,004	-0,004	0,1	8,24E-04
7,7	-0,867	-0,157	-0,157	-0,0207	-0,004	-0,004	0,1	8,24E-04
7,75	-0,875	-0,188	0,314	-0,0209	-0,005	0,008	0,1	8,39E-04
7,8	-0,886	-0,126	0,942	-0,0212	-0,003	0,023	0,1	8,54E-04
7,85	-0,888	-0,094	-0,314	-0,0212	-0,002	-0,008	0,1	8,54E-04
7,9	-0,895	-0,157	-0,471	-0,0214	-0,004	-0,011	0,1	8,70E-04
7,95	-0,903	-0,141	0,314	-0,0216	-0,003	0,008	0,1	8,54E-04
8	-0,909	-0,126	-0,628	-0,0217	-0,003	-0,015	0,1	8,24E-04
8,05	-0,916	-0,204	-0,471	-0,0219	-0,005	-0,011	0,1	8,24E-04
8,1	-0,93	-0,173	0,785	-0,0222	-0,004	0,019	0,1	8,39E-04
8,15	-0,933	-0,126	0,157	-0,0223	-0,003	0,004	0,1	8,85E-04
8,2	-0,942	-0,157	-0,314	-0,0225	-0,004	-0,008	0,1	8,85E-04
8,25	-0,949	-0,157	-0,157	-0,0227	-0,004	-0,004	0,1	9,00E-04
8,3	-0,958	-0,173	0,314	-0,0229	-0,004	0,007	0,1	8,85E-04
8,35	-0,966	-0,126	0,628	-0,0231	-0,003	0,015	0,1	8,54E-04
8,4	-0,971	-0,11	-0,314	-0,0232	-0,003	-0,007	0,1	8,39E-04
8,45	-0,977	-0,157	-0,471	-0,0233	-0,004	-0,011	0,1	8,39E-04
8,5	-0,986	-0,157	0,157	-0,0236	-0,004	0,004	0,1	8,54E-04
8,55	-0,993	-0,141	-1,11E-14	-0,0237	-0,003	0	0,1	8,85E-04
8,6	-1,001	-0,157	3,91E-14	-0,0239	-0,004	1,20E-15	0,1	9,00E-04
8,65	-1,008	-0,141	0,314	-0,0241	-0,003	0,008	0,1	9,16E-04
8,7	-1,015	-0,126	0,157	-0,0242	-0,003	0,004	0,1	9,31E-04
8,75	-1,021	-0,126	-0,157	-0,0244	-0,003	-0,004	0,1	9,46E-04
8,8	-1,027	-0,141	-0,157	-0,0245	-0,003	-0,004	0,1	9,77E-04
8,85	-1,035	-0,141	0,314	-0,0247	-0,003	0,007	0,1	9,77E-04
8,9	-1,041	-0,11	0,314	-0,0249	-0,003	0,008	0,1	0
8,95	-1,046	-0,11	-0,157	-0,025	-0,003	-0,004	0,1	0
9	-1,052	-0,126	-0,157	-0,0251	-0,003	-0,004	0,1	9,92E-04
9,05	-1,059	-0,126	-0,157	-0,0253	-0,003	-0,004	0,1	9,77E-04
9,1	-1,065	-0,141	-0,157	-0,0254	-0,003	-0,004	0,1	9,00E-04
9,15	-1,073	-0,141	0,157	-0,0256	-0,003	0,004	0,1	8,85E-04
9,2	-1,079	-0,126	0,157	-0,0258	-0,003	0,004	0,1	8,70E-04
9,25	-1,085	-0,126	0	-0,0259	-0,003	0	0,1	8,85E-04
9,3	-1,092	-0,126	0	-0,0261	-0,003	0	0,1	9,00E-04
9,35	-1,098	-0,126	0,157	-0,0262	-0,003	0,004	0,1	8,85E-04
9,4	-1,104	-0,11	-0,157	-0,0264	-0,003	-0,004	0,1	8,70E-04
9,45	-1,109	-0,141	-0,785	-0,0265	-0,003	-0,019	0,1	8,39E-04
9,5	-1,118	-0,188	-0,314	-0,0267	-0,005	-0,007	0,1	8,39E-04
9,55	-1,128	-0,173	0,471	-0,0269	-0,004	0,011	0,1	8,54E-04
9,6	-1,136	-0,141	0,314	-0,0271	-0,003	0,007	0,1	8,70E-04
9,65	-1,142	-0,141	0	-0,0273	-0,003	0	0,1	9,16E-04
9,7	-1,15	-0,141	-0,157	-0,0275	-0,003	-0,004	0,1	9,46E-04
9,75	-1,156	-0,157	-0,471	-0,0276	-0,004	-0,011	0,1	9,46E-04
9,8	-1,166	-0,188	0,314	-0,0278	-0,004	0,008	0,1	9,46E-04
9,85	-1,175	-0,126	0,628	-0,0281	-0,003	0,015	0,1	9,31E-04
9,9	-1,178	-0,126	-0,314	-0,0281	-0,003	-0,008	0,1	9,46E-04
9,95	-1,188	-0,157	0	-0,0284	-0,004	-3,47E-16	0,1	9,61E-04
10	-1,194	-0,126	0,314	-0,0285	-0,003	0,008	0,1	0
10,05	-1,2	-0,126	-0,314	-0,0287	-0,003	-0,007	0,1	0
10,1	-1,206	-0,157	-0,314	-0,0288	-0,004	-0,008	0,1	0
10,15	-1,216	-0,157	-5,58E-14	-0,029	-0,004	-1,33E-15	0,1	0
10,2	-1,222	-0,157	0,314	-0,0292	-0,004	0,008	0,1	9,31E-04
10,25	-1,232	-0,126	0,471	-0,0294	-0,003	0,011	0,1	9,16E-04
10,3	-1,235	-0,11	-0,314	-0,0295	-0,003	-0,008	0,1	9,31E-04
10,35	-1,243	-0,157	-0,471	-0,0297	-0,004	-0,011	0,1	9,92E-04
10,4	-1,25	-0,157	-0,157	-0,0299	-0,004	-0,004	0,1	0
10,45	-1,258	-0,173	2,22E-14	-0,03	-0,004	0	0,1	0
10,5	-1,268	-0,157	0,628	-0,0303	-0,004	0,015	0,1	0
10,55	-1,274	-0,11	0,157	-0,0304	-0,003	0,004	0,1	0
10,6	-1,279	-0,141	-0,471	-0,0305	-0,003	-0,011	0,1	0
10,65	-1,288	-0,157	0,157	-0,0308	-0,004	0,004	0,1	0
10,7	-1,294	-0,126	0,157	-0,0309	-0,003	0,004	0,1	0
10,75	-1,301	-0,141	-0,157	-0,0311	-0,003	-0,004	0,1	0
10,8	-1,308	-0,141	0,157	-0,0312	-0,003	0,004	0,1	0
10,85	-1,315	-0,126	-2,50E-14	-0,0314	-0,003	-6,03E-16	0,1	0
10,9	-1,321	-0,141	-0,471	-0,0315	-0,003	-0,011	0,1	0
10,95	-1,329	-0,173	-0,157	-0,0317	-0,004	-0,004	0,1	0
11	-1,338	-0,157	0,314	-0,032	-0,004	0,008	0,1	0
11,05	-1,345	-0,141	0,314	-0,0321	-0,003	0,007	0,1	0
11,1	-1,352	-0,126	0,314	-0,0323	-0,003	0,007	0,1	9,92E-04
11,15	-1,357	-0,11	-0,314	-0,0324	-0,003	-0,008	0,1	9,77E-04
11,2	-1,363	-0,157	-0,628	-0,0326	-0,004	-0,015	0,1	9,77E-04
11,25	-1,373	-0,173	0,471	-0,0328	-0,004	0,011	0,1	9,77E-04
11,3	-1,381	-0,11	0,471	-0,033	-0,003	0,011	0,1	0
11,35	-1,384	-0,126	-0,314	-0,033	-0,003	-0,008	0,1	0
11,4	-1,393	-0,141	0,157	-0,0333	-0,003	0,004	0,1	0
11,45	-1,398	-0,11	0	-0,0334	-0,003	6,94E-16	0,1	0
11,5	-1,404	-0,141	-0,157	-0,0335	-0,003	-0,004	0,1	0
11,55	-1,412	-0,126	0,628	-0,0337	-0,003	0,015	0,1	0
11,6	-1,417	-0,079	0,785	-0,0338	-0,002	0,019	0,1	0
11,65	-1,42	-0,047	0,314	-0,0339	-0,001	0,007	0,1	0
11,7	-1,422	-0,047	0	-0,0339	-0,001	0	0,1	0
11,75	-1,425	-0,047	-0,314	-0,034	-0,001	-0,007	0,1	0
11,8	-1,426	-0,079	-0,942	-0,0341	-0,002	-0,022	0,1	0
11,85	-1,433	-0,141	-0,628	-0,0342	-0,003	-0,015	0,1	0
11,9	-1,44	-0,141	0,157	-0,0344	-0,003	0,004	0,1	0
11,95	-1,447	-0,126	-0,157	-0,0345	-0,003	-0,004	0,1	0
12	-1,453	-0,157	-0,314	-0,0347	-0,004	-0,007	0,1	0
12,05	-1,462	-0,157	0,157	-0,0349	-0,004	0,004	0,1	0
12,1	-1,469	-0,141	0,314	-0,0351	-0,003	0,007	0,1	0
12,15	-1,477	-0,126	0,628	-0,0353	-0,003	0,015	0,1	0
12,2	-1,481	-0,079	0,314	-0,0354	-0,002	0,008	0,1	0
12,25	-1,484	-0,094	-0,628	-0,0354	-0,002	-0,015	0,1	0
12,3	-1,491	-0,141	-0,628	-0,0356	-0,003	-0,015	0,1	0
12,35	-1,499	-0,157	0,157	-0,0358	-0,004	0,004	0,1	0
12,4	-1,506	-0,126	0,628	-0,036	-0,003	0,015	0,1	0
12,45	-1,511	-0,094	0,314	-0,0361	-0,002	0,008	0,1	0
12,5	-1,516	-0,094	0,157	-0,0362	-0,002	0,004	0,1	0
12,55	-1,521	-0,079	3,90E-14	-0,0363	-0,002	1,09E-15	0,1	0
12,6	-1,524	-0,094	-0,628	-0,0364	-0,002	-0,015	0,1	0
12,65	-1,53	-0,141	-0,314	-0,0365	-0,003	-0,008	0,1	0
12,7	-1,538	-0,126	0,628	-0,0367	-0,003	0,015	0,1	0
12,75	-1,543	-0,079	0,471	-0,0368	-0,002	0,011	0,1	0
12,8	-1,546	-0,079	-0,157	-0,0369	-0,002	-0,004	0,1	0
12,85	-1,55	-0,094	-1,39E-14	-0,037	-0,002	-3,34E-16	0,1	0
12,9	-1,555	-0,079	0,314	-0,0371	-0,002	0,007	0,1	0
12,95	-1,558	-0,063	0,314	-0,0372	-0,002	0,008	0,1	0
13	-1,561	-0,047	0,157	-0,0373	-0,001	0,004	0,1	0
13,05	-1,563	-0,047	-0,157	-0,0373	-0,001	-0,004	0,1	0
13,1	-1,566	-0,063	-8,40E-15	-0,0374	-0,001	-2,00E-16	0,1	0
13,15	-1,569	-0,047	0,157	-0,0375	-0,001	0,004	0,1	0
13,2	-1,571	-0,047	0	-0,0375	-0,001	0	0,1	0
13,25	-1,574	-0,047	1,68E-14	-0,0376	-0,001	4,01E-16	0,1	0
13,3	-1,576	-0,047	0	-0,0376	-0,001	0	0,1	0
13,35	-1,579	-0,047	0,157	-0,0377	-0,001	0,004	0,1	0
13,4	-1,58	-0,031	0,157	-0,0377	-7,50E-04	0,004	0,1	0
13,45	-1,582	-0,031	0	-0,0378	-7,50E-04	0	0,1	0
13,5	-1,583	-0,031	-0,157	-0,0378	-7,50E-04	-0,004	0,1	0
13,55	-1,585	-0,047	2,78E-14	-0,0378	-0,001	8,27E-16	0,1	0
13,6	-1,588	-0,031	0,314	-0,0379	-7,50E-04	0,007	0,1	0
13,65	-1,588	-0,016	-2,78E-14	-0,0379	-3,75E-04	-8,27E-16	0,1	0
13,7	-1,59	-0,031	-0,157	-0,038	-7,50E-04	-0,004	0,1	0
13,75	-1,591	-0,031	0	-0,038	-7,50E-04	0	0,1	0
13,8	-1,593	-0,031	5,55E-15	-0,038	-7,50E-04	1,33E-16	0,1	0
13,85	-1,594	-0,031	0	-0,0381	-7,50E-04	0	0,1	0
13,9	-1,596	-0,031	-1,12E-14	-0,0381	-7,50E-04	-2,66E-16	0,1	0
13,95	-1,598	-0,031	0	-0,0381	-7,50E-04	0	0,1	0
14	-1,599	-0,031	1,12E-14	-0,0382	-7,50E-04	2,66E-16	0,1	0
14,05	-1,601	-0,031	0,157	-0,0382	-7,50E-04	0,004	0,1	0
14,1	-1,602	-0,016	0,157	-0,0383	-3,75E-04	0,004	0,1	0
14,15	-1,602	-0,016	-0,157	-0,0383	-3,75E-04	-0,004	0,1	0
14,2	-1,604	-0,031	-0,157	-0,0383	-7,50E-04	-0,004	0,1	0
14,25	-1,605	-0,031	5,55E-15	-0,0383	-7,50E-04	1,33E-16	0,1	0
14,3	-1,607	-0,031	0	-0,0384	-7,50E-04	0	0,1	0
14,35	-1,608	-0,031	-5,55E-15	-0,0384	-7,50E-04	-1,33E-16	0,1	0
14,4	-1,61	-0,031	0	-0,0384	-7,50E-04	0	0,1	0
14,45	-1,612	-0,031	0	-0,0385	-7,50E-04	0	0,1	0
14,5	-1,613	-0,031	-0,157	-0,0385	-7,50E-04	-0,004	0,1	0
14,55	-1,615	-0,047	-0,157	-0,0386	-0,001	-0,004	0,1	0
14,6	-1,618	-0,047	0,157	-0,0386	-0,001	0,004	0,1	0
14,65	-1,619	-0,031	0,157	-0,0387	-7,50E-04	0,004	0,1	0
14,7	-1,621	-0,031	0	-0,0387	-7,50E-04	0	0,1	0
14,75	-1,623	-0,031	5,55E-15	-0,0387	-7,50E-04	1,33E-16	0,1	0
14,8	-1,624	-0,031	0	-0,0388	-7,50E-04	0	0,1	0
14,85	-1,626	-0,031	-5,55E-15	-0,0388	-7,50E-04	-1,33E-16	0,1	0
14,9	-1,627	-0,031	5,55E-15	-0,0389	-7,50E-04	1,33E-16	0,1	0
14,95	-1,629	-0,031	0	-0,0389	-7,50E-04	0	0,1	0
15	-1,63	-0,031	-5,55E-15	-0,0389	-7,50E-04	-1,33E-16	0,1	0
15,05	-1,632	-0,031	0	-0,039	-7,50E-04	0	0,1	0
15,1	-1,634	-0,031	0	-0,039	-7,50E-04	0	0,1	0
15,15	-1,635	-0,031	5,55E-15	-0,039	-7,50E-04	1,33E-16	0,1	0
15,2	-1,637	-0,031	0	-0,0391	-7,50E-04	0	0,1	0
15,25	-1,638	-0,031	-5,55E-15	-0,0391	-7,50E-04	-1,33E-16	0,1	0
15,3	-1,64	-0,031	0	-0,0392	-7,50E-04	0	0,1	0
15,35	-1,641	-0,031	0	-0,0392	-7,50E-04	0	0,1	0
15,4	-1,643	-0,031	0	-0,0392	-7,50E-04	0	0,1	0
15,45	-1,645	-0,031	0	-0,0393	-7,50E-04	0	0,1	0
15,5	-1,646	-0,031	5,55E-15	-0,0393	-7,50E-04	1,33E-16	0,1	0
15,55	-1,648	-0,031	0	-0,0393	-7,50E-04	0	0,1	0
15,6	-1,649	-0,031	-5,55E-15	-0,0394	-7,50E-04	-1,33E-16	0,1	0
15,65	-1,651	-0,031	0	-0,0394	-7,50E-04	0	0,1	0
15,7	-1,652	-0,031	-0,157	-0,0395	-7,50E-04	-0,004	0,1	0
15,75	-1,654	-0,047	-0,157	-0,0395	-0,001	-0,004	0,2	0
15,8	-1,657	-0,047	0,157	-0,0396	-0,001	0,004	0,2	0
15,85	-1,659	-0,031	0,157	-0,0396	-7,50E-04	0,004	0,2	0
15,9	-1,66	-0,031	-1,12E-14	-0,0396	-7,50E-04	-2,66E-16	0,2	0
