Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
9,85	0,825	0,094	-1,257	0,0197	0,002	-0,03	0,3	0
9,9	0,826	0,016	-0,628	0,0197	3,75E-04	-0,015	0,3	0
9,95	0,826	0,031	0,314	0,0197	7,50E-04	0,008	0,3	0
10	0,829	0,047	5,55E-15	0,0198	0,001	1,33E-16	0,3	0
10,05	0,831	0,031	0	0,0198	7,50E-04	0	0,3	0
10,1	0,833	0,047	0,314	0,0199	0,001	0,007	0,3	0
10,15	0,836	0,063	0,157	0,02	0,001	0,004	0,3	0
10,2	0,839	0,063	-0,157	0,02	0,001	-0,004	0,3	0
10,25	0,842	0,047	-1,11E-14	0,0201	0,001	8,02E-17	0,3	0
10,3	0,844	0,063	0,314	0,0201	0,001	0,008	0,3	0
10,35	0,848	0,079	0,157	0,0203	0,002	0,004	0,3	0
10,4	0,851	0,079	0,628	0,0203	0,002	0,015	0,2	0
10,45	0,856	0,141	0,628	0,0204	0,003	0,015	0,2	0
10,5	0,866	0,141	-1,1	0,0207	0,003	-0,026	0,2	0
10,55	0,87	0,031	-1,257	0,0208	7,50E-04	-0,03	0,2	0
10,6	0,869	0,016	0,314	0,0207	3,75E-04	0,007	0,2	0
10,65	0,872	0,063	0,628	0,0208	0,001	0,015	0,2	0
10,7	0,875	0,079	0,314	0,0209	0,002	0,008	0,2	0
10,75	0,88	0,094	-1,39E-14	0,021	0,002	-3,34E-16	0,2	0
10,8	0,884	0,079	-0,157	0,0211	0,002	-0,004	0,2	0
10,85	0,888	0,079	0,157	0,0212	0,002	0,004	0,2	0
10,9	0,892	0,094	0,471	0,0213	0,002	0,011	0,2	0
10,95	0,897	0,126	0,314	0,0214	0,003	0,008	0,2	0
11	0,905	0,126	-0,785	0,0216	0,003	-0,019	0,2	0
11,05	0,909	0,047	-1,257	0,0217	0,001	-0,03	0,2	0
11,1	0,909	0	-0,157	0,0217	0	-0,004	0,2	0
11,15	0,909	0,031	0,628	0,0217	7,50E-04	0,015	0,2	0
11,2	0,913	0,063	0,157	0,0218	0,001	0,004	0,2	0
11,25	0,916	0,047	1,11E-14	0,0219	0,001	6,14E-16	0,2	0
11,3	0,917	0,063	0,157	0,0219	0,002	0,004	0,2	0
11,35	0,922	0,063	-0,157	0,022	0,002	-0,004	0,2	0
11,4	0,924	0,047	0	0,0221	0,001	-3,47E-16	0,2	0
11,45	0,927	0,063	0,314	0,0221	0,001	0,008	0,2	0
11,5	0,93	0,079	0,314	0,0222	0,002	0,008	0,2	0
11,55	0,935	0,094	0,314	0,0223	0,002	0,008	0,2	0
11,6	0,939	0,11	1,68E-14	0,0224	0,003	5,20E-17	0,3	0
11,65	0,946	0,094	-0,785	0,0226	0,002	-0,019	0,3	0
11,7	0,949	0,031	-0,785	0,0227	7,50E-04	-0,019	0,3	0
11,75	0,949	0,016	0,157	0,0227	3,75E-04	0,004	0,3	0
11,8	0,95	0,047	0,314	0,0227	0,001	0,007	0,3	0
11,85	0,953	0,047	-0,157	0,0228	0,001	-0,004	0,3	0
11,9	0,955	0,031	-0,157	0,0228	7,50E-04	-0,004	0,3	0
11,95	0,957	0,031	0,157	0,0228	7,50E-04	0,004	0,3	0
12	0,958	0,047	0,314	0,0229	0,001	0,007	0,3	0
12,05	0,961	0,063	0,157	0,023	0,001	0,004	0,3	0
12,1	0,964	0,063	1,11E-14	0,023	0,001	2,67E-16	0,3	0
12,15	0,968	0,063	2,23E-14	0,0231	0,001	5,31E-16	0,3	0
12,2	0,971	0,063	0	0,0232	0,002	0	0,3	0
12,25	0,974	0,063	0,157	0,0233	0,001	0,004	0,3	0
12,3	0,977	0,079	0,471	0,0233	0,002	0,011	0,3	0
12,35	0,982	0,11	0,157	0,0234	0,003	0,004	0,3	0
12,4	0,988	0,094	-0,785	0,0236	0,002	-0,019	0,3	0
12,45	0,991	0,031	-0,785	0,0237	7,50E-04	-0,019	0,3	0
12,5	0,991	0,016	0,157	0,0237	3,75E-04	0,004	0,3	0
12,55	0,993	0,047	0,314	0,0237	0,001	0,007	0,3	0
12,6	0,996	0,047	-0,314	0,0238	0,001	-0,007	0,3	0
12,65	0,997	0,016	-0,157	0,0238	3,75E-04	-0,004	0,3	0
12,7	0,997	0,031	0,471	0,0238	7,50E-04	0,011	0,3	0
12,75	1,001	0,063	0,157	0,0239	0,001	0,004	0,3	0
12,8	1,004	0,047	-0,157	0,024	0,001	-0,004	0,3	0
12,85	1,005	0,047	0,157	0,024	0,001	0,004	0,3	0
12,9	1,008	0,063	0,157	0,0241	0,001	0,004	0,3	0
12,95	1,012	0,063	0	0,0241	0,002	0	0,3	0
13	1,015	0,063	-2,23E-14	0,0242	0,001	-5,31E-16	0,3	0
13,05	1,018	0,063	0,157	0,0243	0,001	0,004	0,3	0
13,1	1,021	0,079	0,471	0,0244	0,002	0,011	0,2	0
13,15	1,026	0,11	-0,157	0,0245	0,003	-0,004	0,2	0
13,2	1,032	0,063	-0,942	0,0246	0,002	-0,023	0,3	0
13,25	1,032	0,016	-0,157	0,0246	3,75E-04	-0,004	0,2	0
13,3	1,034	0,047	0,471	0,0247	0,001	0,011	0,2	0
13,35	1,037	0,063	8,40E-15	0,0247	0,001	2,00E-16	0,3	0
13,4	1,04	0,047	-0,314	0,0248	0,001	-0,008	0,3	0
13,45	1,041	0,031	0,157	0,0249	7,50E-04	0,004	0,3	0
13,5	1,043	0,063	0,471	0,0249	0,002	0,011	0,3	0
13,55	1,048	0,079	-0,157	0,025	0,002	-0,004	0,3	0
13,6	1,051	0,047	-0,314	0,0251	0,001	-0,007	0,3	0
13,65	1,052	0,047	0,314	0,0251	0,001	0,008	0,3	0
13,7	1,056	0,079	0,314	0,0252	0,002	0,008	0,3	0
13,75	1,06	0,079	0,157	0,0253	0,002	0,004	0,3	0
13,8	1,063	0,094	0,314	0,0254	0,002	0,008	0,3	0
13,85	1,07	0,11	-0,471	0,0255	0,003	-0,011	0,3	0
13,9	1,074	0,047	-0,942	0,0256	0,001	-0,023	0,3	0
13,95	1,074	0,016	0	0,0256	3,75E-04	-3,47E-16	0,3	0
14	1,076	0,047	0,314	0,0257	0,001	0,007	0,3	0
14,05	1,079	0,047	0	0,0258	0,001	0	0,3	0
14,1	1,081	0,047	0,157	0,0258	0,001	0,004	0,3	0
14,15	1,084	0,063	0,314	0,0259	0,001	0,008	0,3	0
14,2	1,087	0,079	-0,157	0,0259	0,002	-0,004	0,3	0
14,25	1,092	0,047	-0,471	0,0261	0,001	-0,011	0,3	0
14,3	1,092	0,031	0,157	0,0261	7,50E-04	0,004	0,3	0
14,35	1,095	0,063	0,314	0,0261	0,001	0,007	0,3	0
14,4	1,098	0,063	0,157	0,0262	0,001	0,004	0,3	0
14,45	1,101	0,079	0,628	0,0263	0,002	0,015	0,3	0
14,5	1,106	0,126	0,157	0,0264	0,003	0,004	0,3	0
14,55	1,114	0,094	-1,1	0,0266	0,002	-0,026	0,3	0
14,6	1,115	0,016	-0,471	0,0266	3,75E-04	-0,011	0,3	0
14,65	1,115	0,047	0,471	0,0266	0,001	0,011	0,3	0
14,7	1,12	0,063	0	0,0267	0,002	-3,47E-16	0,3	0
14,75	1,122	0,047	0,157	0,0268	0,001	0,004	0,3	0
14,8	1,125	0,079	0,314	0,0268	0,002	0,008	0,3	0
14,85	1,129	0,079	1,39E-14	0,027	0,002	3,34E-16	0,3	0
14,9	1,133	0,079	0,157	0,027	0,002	0,004	0,3	0
14,95	1,137	0,094	0,157	0,0271	0,002	0,004	0,3	0
15	1,142	0,094	-0,157	0,0273	0,002	-0,004	0,3	0
15,05	1,147	0,079	-0,314	0,0274	0,002	-0,008	0,3	0
15,1	1,15	0,063	-0,157	0,0274	0,001	-0,004	0,3	0
15,15	1,153	0,063	0,157	0,0275	0,001	0,004	0,3	0
15,2	1,156	0,079	-0,314	0,0276	0,002	-0,007	0,3	0
15,25	1,161	0,031	-0,785	0,0277	7,50E-04	-0,019	0,3	0
15,3	1,159	0	2,22E-14	0,0277	0	-3,47E-16	0,3	0
15,35	1,161	0,031	0,471	0,0277	7,50E-04	0,011	0,3	0
15,4	1,162	0,047	0,157	0,0277	0,001	0,004	0,3	0
15,45	1,166	0,047	-0,157	0,0278	0,001	-0,004	0,3	0
15,5	1,167	0,031	0,157	0,0279	7,50E-04	0,004	0,3	0
15,55	1,169	0,063	0,471	0,0279	0,001	0,011	0,3	0
15,6	1,173	0,079	0,157	0,028	0,002	0,004	0,3	0
15,65	1,177	0,079	0	0,0281	0,002	0	0,3	0
15,7	1,181	0,079	-0,157	0,0282	0,002	-0,004	0,3	0
15,75	1,184	0,063	0,157	0,0283	0,001	0,004	0,3	0
15,8	1,188	0,094	0,628	0,0283	0,002	0,015	0,3	0
15,85	1,194	0,126	-0,314	0,0285	0,003	-0,007	0,3	0
15,9	1,2	0,063	-1,1	0,0286	0,002	-0,026	0,3	0
15,95	1,2	0,016	-0,157	0,0286	3,75E-04	-0,004	0,3	0
16	1,202	0,047	0,314	0,0287	0,001	0,007	0,3	0
16,05	1,205	0,047	-8,40E-15	0,0288	0,001	-2,00E-16	0,3	0
16,1	1,206	0,047	0	0,0288	0,001	0	0,3	0
16,15	1,21	0,047	1,68E-14	0,0289	0,001	4,01E-16	0,3	0
16,2	1,211	0,047	0,157	0,0289	0,001	0,004	0,3	0
16,25	1,214	0,063	0,314	0,029	0,002	0,007	0,3	0
16,3	1,217	0,079	0,157	0,0291	0,002	0,004	0,3	0
16,35	1,222	0,079	-0,314	0,0292	0,002	-0,008	0,3	0
16,4	1,225	0,047	-0,314	0,0292	0,001	-0,007	0,3	0
16,45	1,227	0,047	0,314	0,0293	0,001	0,008	0,3	0
16,5	1,23	0,079	0,471	0,0294	0,002	0,011	0,3	0
16,55	1,235	0,094	-2,79E-14	0,0295	0,002	-6,66E-16	0,3	0
16,6	1,239	0,079	-0,471	0,0296	0,002	-0,011	0,3	0
16,65	1,243	0,047	-0,314	0,0297	0,001	-0,007	0,3	0
16,7	1,244	0,047	-1,68E-14	0,0297	0,001	-4,01E-16	0,3	0
16,75	1,247	0,047	-0,157	0,0298	0,001	-0,004	0,3	0
16,8	1,249	0,031	0	0,0298	7,50E-04	0	0,3	0
16,85	1,25	0,047	0,314	0,0298	0,001	0,008	0,3	0
16,9	1,253	0,063	0,157	0,0299	0,002	0,004	0,3	0
16,95	1,257	0,063	-2,23E-14	0,03	0,002	-5,31E-16	0,4	0
17	1,26	0,063	-2,23E-14	0,0301	0,001	-5,31E-16	0,4	0
17,05	1,263	0,063	-0,157	0,0301	0,001	-0,004	0,4	0
17,1	1,266	0,047	-0,157	0,0302	0,001	-0,004	0,4	0
17,15	1,268	0,047	0,157	0,0303	0,001	0,004	0,4	0
17,2	1,271	0,063	0,157	0,0303	0,002	0,004	0,4	0
17,25	1,274	0,063	0,157	0,0304	0,001	0,004	0,4	0
17,3	1,277	0,079	2,22E-14	0,0305	0,002	3,47E-16	0,4	0
17,35	1,282	0,063	-0,314	0,0306	0,001	-0,008	0,4	0
17,4	1,283	0,047	-0,157	0,0306	0,001	-0,004	0,4	0
17,45	1,286	0,047	1,68E-14	0,0307	0,001	4,01E-16	0,4	0
17,5	1,288	0,047	-1,68E-14	0,0307	0,001	-4,01E-16	0,4	0
17,55	1,291	0,047	-1,68E-14	0,0308	0,001	-4,01E-16	0,4	0
17,6	1,293	0,047	0,157	0,0309	0,001	0,004	0,4	0
17,65	1,296	0,063	0,157	0,0309	0,001	0,004	0,4	0
17,7	1,299	0,063	2,23E-14	0,031	0,002	5,31E-16	0,4	0
17,75	1,302	0,063	0,157	0,0311	0,002	0,004	0,3	0
17,8	1,305	0,079	0,157	0,0312	0,002	0,004	0,3	0
17,85	1,31	0,079	-0,157	0,0313	0,002	-0,004	0,3	0
17,9	1,313	0,063	-0,314	0,0313	0,002	-0,007	0,3	0
17,95	1,316	0,047	-0,314	0,0314	0,001	-0,007	0,3	0
18	1,318	0,031	0,157	0,0315	7,50E-04	0,004	0,3	0
18,05	1,319	0,063	0,314	0,0315	0,002	0,007	0,3	0
18,1	1,324	0,063	-0,157	0,0316	0,002	-0,004	0,3	0
18,15	1,326	0,047	1,39E-16	0,0316	0,001	-1,63E-16	0,3	0
18,2	1,329	0,063	-0,157	0,0317	0,002	-0,004	0,3	0
18,25	1,332	0,031	-0,314	0,0318	7,50E-04	-0,008	0,3	0
18,3	1,332	0,031	0,314	0,0318	7,50E-04	0,007	0,3	0
18,35	1,335	0,063	0,157	0,0319	0,001	0,004	0,3	0
18,4	1,338	0,047	-0,157	0,0319	0,001	-0,004	0,3	0
18,45	1,34	0,047	0,314	0,032	0,001	0,007	0,3	0
18,5	1,343	0,079	0,157	0,0321	0,002	0,004	0,3	0
18,55	1,348	0,063	-0,314	0,0322	0,002	-0,007	0,3	0
18,6	1,349	0,047	-2,22E-14	0,0322	0,001	-6,94E-16	0,3	0
18,65	1,352	0,063	0,314	0,0323	0,001	0,008	0,3	0
18,7	1,356	0,079	0,157	0,0324	0,002	0,004	0,3	0
18,75	1,36	0,079	-0,314	0,0325	0,002	-0,008	0,3	0
18,8	1,363	0,047	-0,471	0,0325	0,001	-0,011	0,3	0
18,85	1,365	0,031	-0,157	0,0326	7,50E-04	-0,004	0,3	0
