Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
1,8	-0,064	-0,079	-1,1	-0,0015	-0,002	-0,026	0,1	8,70E-04
1,85	-0,069	-0,141	-0,628	-0,0016	-0,003	-0,015	0,1	8,85E-04
1,9	-0,079	-0,141	-0,157	-0,0019	-0,003	-0,004	0,1	9,16E-04
1,95	-0,083	-0,157	-0,628	-0,002	-0,004	-0,015	0,1	9,00E-04
2	-0,094	-0,204	0,942	-0,0022	-0,005	0,023	0,1	8,85E-04
2,05	-0,104	-0,063	1,885	-0,0025	-0,001	0,045	0,1	9,16E-04
2,1	-0,101	-0,016	-0,471	-0,0024	-3,75E-04	-0,011	0,1	9,16E-04
2,15	-0,105	-0,11	-1,414	-0,0025	-0,003	-0,034	0,1	9,00E-04
2,2	-0,112	-0,157	-1,257	-0,0027	-0,004	-0,03	0,1	9,00E-04
2,25	-0,121	-0,236	-0,785	-0,0029	-0,006	-0,019	0,1	9,00E-04
2,3	-0,135	-0,236	1,257	-0,0032	-0,006	0,03	0,1	9,00E-04
2,35	-0,145	-0,11	2,042	-0,0035	-0,003	0,049	0,1	9,00E-04
2,4	-0,146	-0,031	0,785	-0,0035	-7,50E-04	0,019	0,1	9,16E-04
2,45	-0,148	-0,031	-1,1	-0,0035	-7,50E-04	-0,026	0,1	9,16E-04
2,5	-0,149	-0,141	-2,199	-0,0036	-0,003	-0,053	0,1	9,31E-04
2,55	-0,162	-0,251	-0,942	-0,0039	-0,006	-0,022	0,1	9,00E-04
2,6	-0,174	-0,236	0,471	-0,0042	-0,006	0,011	0,1	9,16E-04
2,65	-0,185	-0,204	0,942	-0,0044	-0,005	0,022	0,1	9,31E-04
2,7	-0,195	-0,141	1,414	-0,0047	-0,003	0,034	0,1	9,16E-04
2,75	-0,199	-0,063	0,942	-0,0048	-0,001	0,023	0,1	9,31E-04
2,8	-0,201	-0,047	-0,942	-0,0048	-0,001	-0,022	0,1	9,16E-04
2,85	-0,204	-0,157	-1,257	-0,0049	-0,004	-0,03	0,1	9,31E-04
2,9	-0,217	-0,173	-6,94E-15	-0,0052	-0,004	-8,24E-17	0,1	9,31E-04
2,95	-0,221	-0,157	0,471	-0,0053	-0,004	0,011	0,1	9,16E-04
3	-0,232	-0,126	1,257	-0,0055	-0,003	0,03	0,1	9,31E-04
3,05	-0,234	-0,031	0,314	-0,0056	-7,50E-04	0,008	0,1	9,16E-04
3,1	-0,236	-0,094	-1,885	-0,0056	-0,002	-0,045	0,1	9,16E-04
3,15	-0,243	-0,22	-1,257	-0,0058	-0,005	-0,03	0,1	9,46E-04
3,2	-0,258	-0,22	0,628	-0,0062	-0,005	0,015	0,1	9,46E-04
3,25	-0,265	-0,157	1,1	-0,0063	-0,004	0,026	0,1	9,46E-04
3,3	-0,273	-0,11	0,942	-0,0065	-0,003	0,022	0,1	9,31E-04
3,35	-0,276	-0,063	-0,157	-0,0066	-0,002	-0,004	0,1	9,77E-04
3,4	-0,28	-0,126	-1,1	-0,0067	-0,003	-0,026	0,1	9,77E-04
3,45	-0,289	-0,173	-0,785	-0,0069	-0,004	-0,019	0,1	9,61E-04
3,5	-0,297	-0,204	-0,157	-0,0071	-0,005	-0,004	0,1	9,77E-04
3,55	-0,309	-0,188	1,1	-0,0074	-0,004	0,026	0,1	9,61E-04
3,6	-0,316	-0,094	1,257	-0,0075	-0,002	0,03	0,1	9,77E-04
3,65	-0,319	-0,063	-8,33E-15	-0,0076	-0,002	-2,86E-16	0,1	9,77E-04
3,7	-0,322	-0,094	-0,785	-0,0077	-0,002	-0,019	0,1	9,61E-04
3,75	-0,328	-0,141	-0,785	-0,0078	-0,003	-0,019	0,1	9,61E-04
3,8	-0,336	-0,173	-0,157	-0,008	-0,004	-0,004	0,1	9,61E-04
3,85	-0,346	-0,157	0,471	-0,0083	-0,004	0,011	0,1	9,46E-04
3,9	-0,352	-0,126	0,157	-0,0084	-0,003	0,004	0,1	9,46E-04
3,95	-0,358	-0,141	-0,314	-0,0086	-0,003	-0,008	0,1	9,31E-04
4	-0,366	-0,157	1,25E-14	-0,0087	-0,004	2,99E-16	0,1	9,31E-04
4,05	-0,374	-0,141	0,471	-0,0089	-0,003	0,011	0,1	9,46E-04
4,1	-0,38	-0,11	0,157	-0,0091	-0,003	0,004	0,1	9,31E-04
4,15	-0,385	-0,126	0,157	-0,0092	-0,003	0,004	0,1	9,46E-04
4,2	-0,393	-0,094	0	-0,0094	-0,002	0	0,1	9,46E-04
4,25	-0,394	-0,126	-0,942	-0,0094	-0,003	-0,022	0,1	9,31E-04
4,3	-0,405	-0,188	-0,314	-0,0097	-0,004	-0,007	0,1	9,61E-04
4,35	-0,413	-0,157	0,471	-0,0099	-0,004	0,011	0,1	9,77E-04
4,4	-0,421	-0,141	-1,39E-14	-0,0101	-0,003	-3,34E-16	0,1	9,77E-04
4,45	-0,427	-0,157	0,157	-0,0102	-0,004	0,004	0,1	9,61E-04
4,5	-0,437	-0,126	0,628	-0,0104	-0,003	0,015	0,1	9,77E-04
4,55	-0,44	-0,094	-0,157	-0,0105	-0,002	-0,004	0,1	9,77E-04
4,6	-0,446	-0,141	-0,471	-0,0107	-0,003	-0,011	0,1	9,61E-04
4,65	-0,454	-0,141	-0,157	-0,0108	-0,003	-0,004	0,1	9,61E-04
4,7	-0,46	-0,157	-0,628	-0,011	-0,004	-0,015	0,1	0
4,75	-0,47	-0,204	1,39E-14	-0,0112	-0,005	3,34E-16	0,1	0
4,8	-0,481	-0,157	1,414	-0,0115	-0,004	0,034	0,1	0
4,85	-0,485	-0,063	0,785	-0,0116	-0,001	0,019	0,1	0
4,9	-0,487	-0,079	-0,785	-0,0116	-0,002	-0,019	0,1	9,61E-04
4,95	-0,493	-0,141	-0,785	-0,0118	-0,003	-0,019	0,1	9,31E-04
5	-0,501	-0,157	-0,157	-0,012	-0,004	-0,004	0,1	9,16E-04
5,05	-0,509	-0,157	0,628	-0,0122	-0,004	0,015	0,1	9,16E-04
5,1	-0,517	-0,094	0,471	-0,0123	-0,002	0,011	0,1	9,00E-04
5,15	-0,518	-0,11	-1,1	-0,0124	-0,003	-0,026	0,1	9,00E-04
5,2	-0,528	-0,204	-0,628	-0,0126	-0,005	-0,015	0,1	9,16E-04
5,25	-0,539	-0,173	0,785	-0,0129	-0,004	0,019	0,1	9,16E-04
5,3	-0,545	-0,126	0,628	-0,013	-0,003	0,015	0,1	9,31E-04
5,35	-0,551	-0,11	0,157	-0,0132	-0,003	0,004	0,1	9,46E-04
5,4	-0,556	-0,11	-0,157	-0,0133	-0,003	-0,004	0,1	9,61E-04
5,45	-0,562	-0,126	-0,157	-0,0134	-0,003	-0,004	0,1	9,46E-04
5,5	-0,569	-0,126	0,157	-0,0136	-0,003	0,004	0,1	9,61E-04
5,55	-0,575	-0,11	-0,314	-0,0137	-0,003	-0,008	0,1	9,77E-04
5,6	-0,58	-0,157	-0,942	-0,0138	-0,004	-0,023	0,1	9,92E-04
5,65	-0,591	-0,204	0,471	-0,0141	-0,005	0,011	0,1	9,92E-04
5,7	-0,6	-0,11	1,1	-0,0143	-0,003	0,026	0,1	9,77E-04
5,75	-0,602	-0,094	-0,314	-0,0144	-0,002	-0,007	0,1	9,92E-04
5,8	-0,609	-0,141	-0,314	-0,0146	-0,003	-0,008	0,1	9,92E-04
5,85	-0,616	-0,126	-0,157	-0,0147	-0,003	-0,004	0,1	9,92E-04
5,9	-0,622	-0,157	-0,471	-0,0149	-0,004	-0,011	0,1	9,92E-04
5,95	-0,631	-0,173	0,471	-0,0151	-0,004	0,011	0,1	9,77E-04
6	-0,639	-0,11	1,257	-0,0153	-0,003	0,03	0,1	9,92E-04
6,05	-0,642	-0,047	0,157	-0,0153	-0,001	0,004	0,1	9,92E-04
6,1	-0,644	-0,094	-1,257	-0,0154	-0,002	-0,03	0,1	0
6,15	-0,652	-0,173	-0,942	-0,0156	-0,004	-0,023	0,1	9,77E-04
6,2	-0,661	-0,188	-0,157	-0,0158	-0,005	-0,004	0,1	9,77E-04
6,25	-0,671	-0,188	0,314	-0,016	-0,004	0,008	0,1	9,77E-04
6,3	-0,68	-0,157	0,942	-0,0162	-0,004	0,022	0,1	9,77E-04
6,35	-0,686	-0,094	0,785	-0,0164	-0,002	0,019	0,1	9,77E-04
6,4	-0,69	-0,079	-0,314	-0,0165	-0,002	-0,008	0,1	9,77E-04
6,45	-0,694	-0,126	-0,628	-0,0166	-0,003	-0,015	0,1	0
6,5	-0,702	-0,141	-0,314	-0,0168	-0,003	-0,007	0,1	9,77E-04
6,55	-0,708	-0,157	-0,314	-0,0169	-0,004	-0,008	0,1	9,77E-04
6,6	-0,718	-0,173	0,157	-0,0171	-0,004	0,004	0,1	9,92E-04
6,65	-0,726	-0,141	0,942	-0,0173	-0,003	0,023	0,1	9,92E-04
6,7	-0,732	-0,079	0,785	-0,0175	-0,002	0,019	0,1	9,61E-04
6,75	-0,734	-0,063	-0,471	-0,0175	-0,002	-0,011	0,1	9,61E-04
6,8	-0,738	-0,126	-1,1	-0,0176	-0,003	-0,026	0,1	9,61E-04
6,85	-0,746	-0,173	-0,471	-0,0178	-0,004	-0,011	0,1	9,61E-04
6,9	-0,756	-0,173	0,157	-0,018	-0,004	0,004	0,1	9,77E-04
6,95	-0,763	-0,157	0,628	-0,0182	-0,004	0,015	0,1	9,46E-04
7	-0,771	-0,11	0,942	-0,0184	-0,003	0,023	0,1	9,46E-04
7,05	-0,774	-0,063	0,314	-0,0185	-0,001	0,007	0,1	9,61E-04
7,1	-0,778	-0,079	-0,785	-0,0186	-0,002	-0,019	0,1	9,46E-04
7,15	-0,782	-0,141	-1,414	-0,0187	-0,003	-0,034	0,1	9,77E-04
7,2	-0,792	-0,22	-0,942	-0,0189	-0,005	-0,022	0,1	9,61E-04
7,25	-0,804	-0,236	1,257	-0,0192	-0,006	0,03	0,1	9,92E-04
7,3	-0,815	-0,094	1,885	-0,0195	-0,002	0,045	0,1	9,92E-04
7,35	-0,814	-0,047	-0,628	-0,0194	-0,001	-0,015	0,1	9,92E-04
7,4	-0,82	-0,157	-1,257	-0,0196	-0,004	-0,03	0,1	0
7,45	-0,829	-0,173	-0,471	-0,0198	-0,004	-0,011	0,1	0
7,5	-0,837	-0,204	-0,157	-0,02	-0,005	-0,004	0,1	0
7,55	-0,85	-0,188	1,257	-0,0203	-0,005	0,03	0,1	0
7,6	-0,856	-0,079	1,1	-0,0204	-0,002	0,026	0,1	0
7,65	-0,858	-0,079	-0,628	-0,0205	-0,002	-0,015	0,1	0
7,7	-0,864	-0,141	-0,785	-0,0206	-0,003	-0,019	0,1	0
7,75	-0,872	-0,157	-0,157	-0,0208	-0,004	-0,004	0,1	0
7,8	-0,88	-0,157	-0,157	-0,021	-0,004	-0,004	0,1	0
7,85	-0,888	-0,173	-0,314	-0,0212	-0,004	-0,008	0,1	0
7,9	-0,897	-0,188	0,314	-0,0214	-0,005	0,007	0,1	0
7,95	-0,906	-0,141	0,785	-0,0216	-0,003	0,019	0,1	0
8	-0,911	-0,11	-0,157	-0,0218	-0,003	-0,004	0,1	0
8,05	-0,917	-0,157	-0,157	-0,0219	-0,004	-0,004	0,1	0
8,1	-0,927	-0,126	0,628	-0,0221	-0,003	0,015	0,1	0
8,15	-0,93	-0,094	-0,157	-0,0222	-0,002	-0,004	0,1	0
8,2	-0,936	-0,141	-0,628	-0,0224	-0,003	-0,015	0,1	0
8,25	-0,944	-0,157	-0,157	-0,0225	-0,004	-0,004	0,1	0
8,3	-0,952	-0,157	0,471	-0,0227	-0,004	0,011	0,1	0
8,35	-0,96	-0,11	0,942	-0,0229	-0,003	0,023	0,1	0
8,4	-0,963	-0,063	0,471	-0,023	-0,001	0,011	0,1	0
8,45	-0,966	-0,063	0,628	-0,0231	-0,001	0,015	0,1	0
8,5	-0,969	0	1,1	-0,0231	0	0,026	0,1	0
8,55	-0,966	0,047	0	-0,0231	0,001	0	0,1	0
8,6	-0,964	0	-0,942	-0,023	0	-0,022	0,1	0
8,65	-0,966	-0,047	-0,314	-0,0231	-0,001	-0,008	0,1	0
8,7	-0,969	-0,031	-0,628	-0,0231	-7,50E-04	-0,015	0,1	0
8,75	-0,969	-0,11	-1,257	-0,0231	-0,003	-0,03	0,1	0
8,8	-0,98	-0,157	-0,314	-0,0234	-0,004	-0,008	0,1	0
8,85	-0,985	-0,141	0,157	-0,0235	-0,003	0,004	0,1	0
8,9	-0,994	-0,141	0,157	-0,0237	-0,003	0,004	0,1	0
8,95	-0,999	-0,126	-3,61E-14	-0,0239	-0,003	-6,03E-16	0,1	0
9	-1,007	-0,141	1,11E-14	-0,024	-0,003	0	0,1	0
9,05	-1,013	-0,126	0,314	-0,0242	-0,003	0,007	0,1	0
9,1	-1,019	-0,11	0,314	-0,0243	-0,003	0,008	0,1	0
9,15	-1,024	-0,094	-0,314	-0,0245	-0,002	-0,008	0,1	0
9,2	-1,029	-0,141	-0,628	-0,0246	-0,003	-0,015	0,1	0
9,25	-1,038	-0,157	0,157	-0,0248	-0,004	0,004	0,1	0
9,3	-1,045	-0,126	-0,157	-0,0249	-0,003	-0,004	0,1	0
9,35	-1,051	-0,173	0	-0,0251	-0,004	8,80E-16	0,1	0
9,4	-1,062	-0,126	1,1	-0,0254	-0,003	0,026	0,1	0
9,45	-1,063	-0,063	0,157	-0,0254	-0,001	0,004	0,1	0
9,5	-1,068	-0,11	-0,785	-0,0255	-0,003	-0,019	0,1	0
9,55	-1,074	-0,141	-0,471	-0,0257	-0,003	-0,011	0,1	0
9,6	-1,082	-0,157	0,157	-0,0258	-0,004	0,004	0,1	0
9,65	-1,09	-0,126	0,471	-0,026	-0,003	0,011	0,1	0
9,7	-1,095	-0,11	2,22E-14	-0,0261	-0,003	0	0,1	0
9,75	-1,101	-0,126	-0,157	-0,0263	-0,003	-0,004	0,1	0
9,8	-1,107	-0,126	0	-0,0264	-0,003	0	0,1	0
9,85	-1,114	-0,126	-0,157	-0,0266	-0,003	-0,004	0,1	0
9,9	-1,12	-0,141	-0,314	-0,0267	-0,003	-0,008	0,1	0
9,95	-1,128	-0,157	0	-0,0269	-0,004	0	0,1	0
10	-1,136	-0,141	0,314	-0,0271	-0,003	0,008	0,1	0
10,05	-1,142	-0,126	0,471	-0,0273	-0,003	0,011	0,1	0
10,1	-1,148	-0,094	0,471	-0,0274	-0,002	0,011	0,1	0
10,15	-1,151	-0,079	-0,471	-0,0275	-0,002	-0,011	0,1	0
10,2	-1,156	-0,141	-0,942	-0,0276	-0,003	-0,023	0,1	0
10,25	-1,166	-0,173	0,157	-0,0278	-0,004	0,004	0,1	0
10,3	-1,173	-0,126	0,628	-0,028	-0,003	0,015	0,1	0
10,35	-1,178	-0,11	-0,157	-0,0281	-0,003	-0,004	0,1	0
10,4	-1,184	-0,141	-0,157	-0,0283	-0,003	-0,004	0,1	0
10,45	-1,192	-0,126	0,157	-0,0285	-0,003	0,004	0,1	0
10,5	-1,197	-0,126	-0,314	-0,0286	-0,003	-0,007	0,1	0
10,55	-1,205	-0,157	-0,157	-0,0288	-0,004	-0,004	0,1	0
10,6	-1,213	-0,141	-5,55E-15	-0,029	-0,003	-6,68E-16	0,1	0
10,65	-1,219	-0,157	-0,157	-0,0291	-0,004	-0,004	0,1	0
10,7	-1,228	-0,157	0,471	-0,0293	-0,004	0,011	0,1	0
10,75	-1,235	-0,11	0,314	-0,0295	-0,003	0,008	0,1	0
10,8	-1,239	-0,126	-0,942	-0,0296	-0,003	-0,022	0,1	0
10,85	-1,247	-0,204	-0,471	-0,0298	-0,005	-0,011	0,1	0
10,9	-1,26	-0,173	0,785	-0,0301	-0,004	0,019	0,1	0
10,95	-1,264	-0,126	0,471	-0,0302	-0,003	0,011	0,1	0
11	-1,272	-0,126	0	-0,0304	-0,003	0	0,1	0
11,05	-1,277	-0,126	-0,157	-0,0305	-0,003	-0,004	0,1	0
11,1	-1,285	-0,141	-0,314	-0,0307	-0,003	-0,007	0,1	0
11,15	-1,291	-0,157	-0,157	-0,0308	-0,004	-0,004	0,1	0
11,2	-1,301	-0,157	0,157	-0,0311	-0,004	0,004	0,1	0
11,25	-1,307	-0,141	0,314	-0,0312	-0,003	0,007	0,1	0
11,3	-1,315	-0,126	0,314	-0,0314	-0,003	0,007	0,1	0
11,35	-1,319	-0,11	2,22E-14	-0,0315	-0,003	3,47E-16	0,1	0
11,4	-1,326	-0,126	-0,471	-0,0317	-0,003	-0,011	0,1	0
11,45	-1,332	-0,157	-0,628	-0,0318	-0,004	-0,015	0,1	0
11,5	-1,341	-0,188	-0,157	-0,032	-0,005	-0,004	0,1	0
11,55	-1,351	-0,173	0,628	-0,0323	-0,004	0,015	0,1	0
11,6	-1,359	-0,126	0,628	-0,0324	-0,003	0,015	0,1	0
11,65	-1,363	-0,11	2,22E-14	-0,0326	-0,003	6,94E-16	0,1	0
11,7	-1,37	-0,126	-0,157	-0,0327	-0,003	-0,004	0,1	0
11,75	-1,376	-0,126	-0,314	-0,0329	-0,003	-0,007	0,1	0
11,8	-1,382	-0,157	-0,628	-0,033	-0,004	-0,015	0,1	0
11,85	-1,392	-0,188	0,157	-0,0332	-0,004	0,004	0,1	0
11,9	-1,401	-0,141	0,785	-0,0335	-0,003	0,019	0,1	0
11,95	-1,406	-0,11	0	-0,0336	-0,003	6,94E-16	0,1	0
12	-1,412	-0,141	-0,314	-0,0337	-0,003	-0,007	0,2	0
12,05	-1,42	-0,141	2,50E-14	-0,0339	-0,003	6,03E-16	0,2	0
12,1	-1,426	-0,141	0,471	-0,0341	-0,003	0,011	0,2	0
12,15	-1,434	-0,094	-0,157	-0,0342	-0,002	-0,004	0,2	0
12,2	-1,436	-0,157	-0,942	-0,0343	-0,004	-0,023	0,2	0
12,25	-1,45	-0,188	1,1	-0,0346	-0,005	0,026	0,2	0
12,3	-1,455	-0,047	1,571	-0,0347	-0,001	0,037	0,2	0
12,35	-1,455	-0,031	0,157	-0,0347	-7,50E-04	0,004	0,2	0
12,4	-1,458	-0,031	0,314	-0,0348	-7,50E-04	0,007	0,2	0
12,45	-1,458	0	-0,471	-0,0348	0	-0,011	0,2	0
12,5	-1,458	-0,079	-1,257	-0,0348	-0,002	-0,03	0,2	0
12,55	-1,466	-0,126	-0,157	-0,035	-0,003	-0,004	0,2	0
12,6	-1,47	-0,094	0,314	-0,0351	-0,002	0,007	0,2	0
12,65	-1,475	-0,094	-0,471	-0,0352	-0,002	-0,011	0,2	0
12,7	-1,48	-0,141	-0,628	-0,0353	-0,003	-0,015	0,2	0
12,75	-1,489	-0,157	0,314	-0,0356	-0,004	0,008	0,2	0
12,8	-1,495	-0,11	0,314	-0,0357	-0,003	0,007	0,2	0
12,85	-1,5	-0,126	-0,314	-0,0358	-0,003	-0,008	0,2	0
12,9	-1,508	-0,141	-0,157	-0,036	-0,003	-0,004	0,2	0
12,95	-1,514	-0,141	0,157	-0,0362	-0,003	0,004	0,2	0
13	-1,522	-0,126	0,314	-0,0363	-0,003	0,008	0,2	0
13,05	-1,527	-0,11	-0,157	-0,0365	-0,003	-0,004	0,2	0
13,1	-1,533	-0,141	-0,628	-0,0366	-0,003	-0,015	0,2	0
13,15	-1,541	-0,173	-0,314	-0,0368	-0,004	-0,008	0,2	0
13,2	-1,55	-0,173	0,314	-0,037	-0,004	0,008	0,2	0
13,25	-1,558	-0,141	0,785	-0,0372	-0,003	0,019	0,2	0
13,3	-1,565	-0,094	0,471	-0,0374	-0,002	0,011	0,2	0
13,35	-1,568	-0,094	-0,314	-0,0374	-0,002	-0,008	0,2	0
13,4	-1,574	-0,126	-0,628	-0,0376	-0,003	-0,015	0,2	0
13,45	-1,58	-0,157	-0,157	-0,0377	-0,004	-0,004	0,2	0
13,5	-1,59	-0,141	0,157	-0,038	-0,003	0,004	0,2	0
13,55	-1,594	-0,141	0	-0,0381	-0,003	0	0,2	0
13,6	-1,604	-0,141	0,314	-0,0383	-0,003	0,007	0,2	0
13,65	-1,608	-0,11	0	-0,0384	-0,003	6,94E-16	0,2	0
13,7	-1,615	-0,141	-0,628	-0,0386	-0,003	-0,015	0,2	0
13,75	-1,623	-0,173	2,50E-14	-0,0387	-0,004	-9,11E-17	0,2	0
13,8	-1,632	-0,141	0,471	-0,039	-0,003	0,011	0,2	0
13,85	-1,637	-0,126	0,314	-0,0391	-0,003	0,007	0,2	0
13,9	-1,645	-0,11	0,314	-0,0393	-0,003	0,008	0,2	0
13,95	-1,648	-0,094	-0,314	-0,0393	-0,002	-0,008	0,2	0
14	-1,654	-0,141	-0,471	-0,0395	-0,003	-0,011	0,2	0
14,05	-1,662	-0,141	0,314	-0,0397	-0,003	0,007	0,2	0
14,1	-1,668	-0,11	0,157	-0,0398	-0,003	0,004	0,2	0
14,15	-1,673	-0,126	-0,471	-0,0399	-0,003	-0,011	0,2	0
14,2	-1,681	-0,157	0	-0,0401	-0,004	0	0,2	0
14,25	-1,689	-0,126	0,471	-0,0403	-0,003	0,011	0,2	0
14,3	-1,693	-0,11	2,22E-14	-0,0404	-0,003	6,94E-16	0,2	0
14,35	-1,7	-0,126	-0,314	-0,0406	-0,003	-0,008	0,2	0
14,4	-1,706	-0,141	-0,314	-0,0407	-0,003	-0,008	0,2	0
14,45	-1,714	-0,157	-0,157	-0,0409	-0,004	-0,004	0,2	0
14,5	-1,722	-0,157	0,471	-0,0411	-0,004	0,011	0,2	0
14,55	-1,729	-0,11	0,785	-0,0413	-0,003	0,019	0,2	0
14,6	-1,733	-0,079	-1,96E-14	-0,0414	-0,002	-4,68E-16	0,2	0
14,65	-1,737	-0,11	-0,785	-0,0415	-0,003	-0,019	0,2	0
14,7	-1,744	-0,157	-0,314	-0,0416	-0,004	-0,008	0,2	0
14,75	-1,753	-0,141	0,471	-0,0419	-0,003	0,011	0,2	0
14,8	-1,758	-0,11	0	-0,042	-0,003	6,94E-16	0,2	0
14,85	-1,764	-0,141	-0,157	-0,0421	-0,003	-0,004	0,2	0
14,9	-1,772	-0,126	0,471	-0,0423	-0,003	0,011	0,2	0
14,95	-1,777	-0,094	0,157	-0,0424	-0,002	0,004	0,2	0
15	-1,781	-0,11	-0,314	-0,0425	-0,003	-0,007	0,2	0
15,05	-1,788	-0,126	0	-0,0427	-0,003	0	0,2	0
15,1	-1,794	-0,11	0,471	-0,0428	-0,003	0,011	0,3	0
15,15	-1,799	-0,079	0,471	-0,0429	-0,002	0,011	0,3	0
15,2	-1,802	-0,063	0,314	-0,043	-0,001	0,008	0,3	0
15,25	-1,805	-0,047	0,157	-0,0431	-0,001	0,004	0,3	0
15,3	-1,806	-0,047	-0,157	-0,0431	-0,001	-0,004	0,3	0
15,35	-1,81	-0,063	-0,157	-0,0432	-0,001	-0,004	0,3	0
15,4	-1,813	-0,063	0,157	-0,0433	-0,001	0,004	0,3	0
15,45	-1,816	-0,047	0,157	-0,0434	-0,001	0,004	0,3	0
15,5	-1,817	-0,047	-0,157	-0,0434	-0,001	-0,004	0,2	0
15,55	-1,821	-0,063	0	-0,0435	-0,001	0	0,2	0
15,6	-1,824	-0,047	0,157	-0,0435	-0,001	0,004	0,2	0
15,65	-1,825	-0,047	-0,314	-0,0436	-0,001	-0,008	0,2	0
15,7	-1,828	-0,079	-0,157	-0,0437	-0,002	-0,004	0,3	0
15,75	-1,833	-0,063	0,314	-0,0438	-0,002	0,007	0,3	0
15,8	-1,835	-0,047	-0,157	-0,0438	-0,001	-0,004	0,3	0
15,85	-1,838	-0,079	-0,157	-0,0439	-0,002	-0,004	0,3	0
15,9	-1,843	-0,063	0,471	-0,044	-0,002	0,011	0,2	0
15,95	-1,844	-0,031	0,157	-0,044	-7,50E-04	0,004	0,2	0
16	-1,846	-0,047	-0,157	-0,0441	-0,001	-0,004	0,2	0
16,05	-1,849	-0,047	8,40E-15	-0,0441	-0,001	2,00E-16	0,2	0
16,1	-1,85	-0,047	0	-0,0442	-0,001	0	0,2	0
16,15	-1,854	-0,047	-1,68E-14	-0,0443	-0,001	-4,01E-16	0,2	0
16,2	-1,855	-0,047	-1,68E-14	-0,0443	-0,001	-4,01E-16	0,2	0
16,25	-1,858	-0,047	1,68E-14	-0,0444	-0,001	4,01E-16	0,2	0
16,3	-1,86	-0,047	-0,157	-0,0444	-0,001	-0,004	0,2	0
16,35	-1,863	-0,063	-1,68E-14	-0,0445	-0,001	-4,01E-16	0,2	0
16,4	-1,866	-0,047	0,157	-0,0446	-0,001	0,004	0,2	0
16,45	-1,868	-0,047	-0,157	-0,0446	-0,001	-0,004	0,2	0
16,5	-1,871	-0,063	-0,157	-0,0447	-0,001	-0,004	0,2	0
16,55	-1,874	-0,063	0	-0,0447	-0,001	0	0,2	0
16,6	-1,877	-0,063	-2,23E-14	-0,0448	-0,001	-5,31E-16	0,2	0
