Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
2,950	-0,221	-0,157	0,471	-0,0053	-0,004	0,011	0,1	9,16E-4
3,000	-0,232	-0,126	1,257	-0,0055	-0,003	0,030	0,1	9,31E-4
3,050	-0,234	-0,031	0,314	-0,0056	-7,500E-4	0,008	0,1	9,16E-4
3,100	-0,236	-0,094	-1,885	-0,0056	-0,002	-0,045	0,1	9,16E-4
3,150	-0,243	-0,220	-1,257	-0,0058	-0,005	-0,030	0,1	9,46E-4
3,200	-0,258	-0,220	0,628	-0,0062	-0,005	0,015	0,1	9,46E-4
3,250	-0,265	-0,157	1,100	-0,0063	-0,004	0,026	0,1	9,46E-4
3,300	-0,273	-0,110	0,942	-0,0065	-0,003	0,022	0,1	9,31E-4
3,350	-0,276	-0,063	-0,157	-0,0066	-0,002	-0,004	0,1	9,77E-4
3,400	-0,280	-0,126	-1,100	-0,0067	-0,003	-0,026	0,1	9,77E-4
3,450	-0,289	-0,173	-0,785	-0,0069	-0,004	-0,019	0,1	9,61E-4
3,500	-0,297	-0,204	-0,157	-0,0071	-0,005	-0,004	0,1	9,77E-4
3,550	-0,309	-0,188	1,100	-0,0074	-0,004	0,026	0,1	9,61E-4
3,600	-0,316	-0,094	1,257	-0,0075	-0,002	0,030	0,1	9,77E-4
3,650	-0,319	-0,063	-8,327E-15	-0,0076	-0,002	-2,862E-16	0,1	9,77E-4
3,700	-0,322	-0,094	-0,785	-0,0077	-0,002	-0,019	0,1	9,61E-4
3,750	-0,328	-0,141	-0,785	-0,0078	-0,003	-0,019	0,1	9,61E-4
3,800	-0,336	-0,173	-0,157	-0,0080	-0,004	-0,004	0,1	9,61E-4
3,850	-0,346	-0,157	0,471	-0,0083	-0,004	0,011	0,1	9,46E-4
3,900	-0,352	-0,126	0,157	-0,0084	-0,003	0,004	0,1	9,46E-4
