Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
1,350	0,020	0,063	-0,157	4,8750E-4	0,001	-0,004	0,3	0,00
1,400	0,024	0,047	-4,163E-16	5,6250E-4	0,001	-4,337E-18	0,3	0,00
1,450	0,025	0,063	0,471	6,0000E-4	0,001	0,011	0,3	0,00
1,500	0,030	0,094	0,157	7,1250E-4	0,002	0,004	0,3	0,00
1,550	0,035	0,079	-2,498E-15	8,2500E-4	0,002	-3,903E-17	0,3	0,00
1,600	0,038	0,094	0,785	9,0000E-4	0,002	0,019	0,3	0,00
1,650	0,044	0,157	2,082E-15	0,0010	0,004	3,903E-17	0,3	0,00
1,700	0,053	0,094	-1,257	0,0013	0,002	-0,030	0,3	0,00
1,750	0,053	0,031	-0,471	0,0013	7,500E-4	-0,011	0,3	0,00
1,800	0,057	0,047	0,628	0,0013	0,001	0,015	0,3	0,00
1,850	0,058	0,094	0,628	0,0014	0,002	0,015	0,3	0,00
1,900	0,066	0,110	-0,157	0,0016	0,003	-0,004	0,3	0,00
1,950	0,069	0,079	-0,314	0,0016	0,002	-0,008	0,3	0,00
2,000	0,074	0,079	0,157	0,0018	0,002	0,004	0,3	0,00
2,050	0,077	0,094	0,785	0,0018	0,002	0,019	0,3	0,00
2,100	0,083	0,157	0,314	0,0020	0,004	0,008	0,3	0,00
2,150	0,093	0,126	-1,257	0,0022	0,003	-0,030	0,3	0,00
2,200	0,096	0,031	-0,628	0,0023	7,500E-4	-0,015	0,3	0,00
2,250	0,096	0,063	0,785	0,0023	0,001	0,019	0,3	0,00
2,300	0,102	0,110	0,314	0,0024	0,003	0,008	0,3	0,00
2,350	0,107	0,094	-0,157	0,0026	0,002	-0,004	0,3	0,00
2,400	0,112	0,094	-4,163E-15	0,0027	0,002	-9,975E-17	0,3	0,00
2,450	0,116	0,094	0,628	0,0028	0,002	0,015	0,3	0,00
2,500	0,121	0,157	0,314	0,0029	0,004	0,008	0,3	0,00
2,550	0,132	0,126	-1,100	0,0032	0,003	-0,026	0,3	0,00
2,600	0,134	0,047	-0,785	0,0032	0,001	-0,019	0,3	0,00
2,650	0,137	0,047	0,157	0,0033	0,001	0,004	0,3	0,00
2,700	0,138	0,063	0,471	0,0033	0,002	0,011	0,3	0,00
2,750	0,143	0,094	0,628	0,0034	0,002	0,015	0,3	0,00
2,800	0,148	0,126	0,314	0,0035	0,003	0,007	0,3	0,00
2,850	0,156	0,126	-0,157	0,0037	0,003	-0,004	0,3	0,00
2,900	0,160	0,110	0,157	0,0038	0,003	0,004	0,3	0,00
2,950	0,167	0,141	-0,157	0,0040	0,003	-0,004	0,3	0,00
3,000	0,174	0,094	-0,942	0,0042	0,002	-0,023	0,3	0,00
3,050	0,176	0,047	-0,628	0,0042	0,001	-0,015	0,3	0,00
3,100	0,179	0,031	0,314	0,0043	7,500E-4	0,007	0,3	0,00
3,150	0,179	0,079	1,257	0,0043	0,002	0,030	0,3	0,00
3,200	0,187	0,157	0,471	0,0045	0,004	0,011	0,3	0,00
3,250	0,195	0,126	-0,314	0,0047	0,003	-0,008	0,3	0,00
3,300	0,199	0,126	0,157	0,0048	0,003	0,004	0,3	0,00
3,350	0,207	0,141	-0,471	0,0050	0,003	-0,011	0,3	0,00
3,400	0,214	0,079	-0,785	0,0051	0,002	-0,019	0,3	0,00
3,450	0,215	0,063	-0,157	0,0051	0,002	-0,004	0,3	0,00
3,500	0,220	0,063	-2,776E-15	0,0053	0,001	-6,722E-17	0,3	0,00
3,550	0,221	0,063	0,471	0,0053	0,001	0,011	0,3	0,00
3,600	0,226	0,110	0,471	0,0054	0,003	0,011	0,3	0,00
3,650	0,232	0,110	4,857E-15	0,0056	0,003	1,171E-16	0,3	0,00
3,700	0,237	0,110	0,157	0,0057	0,003	0,004	0,3	0,00
3,750	0,243	0,126	-2,082E-15	0,0058	0,003	-1,171E-16	0,3	0,00
3,800	0,250	0,110	-0,628	0,0060	0,003	-0,015	0,3	0,00
3,850	0,254	0,063	-0,628	0,0061	0,001	-0,015	0,3	0,00
3,900	0,256	0,047	0,314	0,0061	0,001	0,008	0,3	0,00
3,950	0,259	0,094	0,471	0,0062	0,002	0,011	0,3	0,00
4,000	0,265	0,094	0,000	0,0063	0,002	0,000	0,3	0,00
4,050	0,269	0,094	0,314	0,0064	0,002	0,007	0,3	0,00
4,100	0,275	0,126	0,471	0,0066	0,003	0,011	0,3	0,00
4,150	0,281	0,141	0,157	0,0067	0,003	0,004	0,3	0,00
4,200	0,289	0,141	-0,628	0,0069	0,003	-0,015	0,3	0,00
4,250	0,295	0,079	-0,785	0,0071	0,002	-0,019	0,3	0,00
4,300	0,297	0,063	-6,939E-15	0,0071	0,001	-1,670E-16	0,3	0,00
4,350	0,302	0,079	0,157	0,0072	0,002	0,004	0,3	0,00
4,400	0,305	0,079	0,471	0,0073	0,002	0,011	0,3	0,00
4,450	0,309	0,126	0,471	0,0074	0,003	0,011	0,3	0,00
4,500	0,317	0,126	-0,314	0,0076	0,003	-0,008	0,3	0,00
4,550	0,322	0,094	-0,157	0,0077	0,002	-0,004	0,3	0,00
4,600	0,327	0,110	-8,327E-15	0,0078	0,003	-2,602E-17	0,3	0,00
4,650	0,333	0,094	-0,157	0,0080	0,002	-0,004	0,3	0,00
4,700	0,336	0,094	0,000	0,0080	0,002	0,000	0,3	0,00
4,750	0,342	0,094	-0,157	0,0082	0,002	-0,004	0,3	0,00
4,800	0,346	0,079	0,157	0,0083	0,002	0,004	0,3	0,00
4,850	0,350	0,110	0,157	0,0084	0,003	0,004	0,3	0,00
4,900	0,357	0,094	-0,314	0,0085	0,002	-0,008	0,3	0,00
4,950	0,360	0,079	0,157	0,0086	0,002	0,004	0,3	0,00
5,000	0,364	0,110	0,314	0,0087	0,003	0,007	0,3	0,00
5,050	0,371	0,110	-0,314	0,0089	0,003	-0,007	0,3	0,00
5,100	0,375	0,079	-0,471	0,0090	0,002	-0,011	0,3	0,00
5,150	0,379	0,063	-0,157	0,0090	0,002	-0,004	0,3	0,00
5,200	0,382	0,063	0,314	0,0091	0,002	0,008	0,3	0,00
5,250	0,385	0,094	0,314	0,0092	0,002	0,007	0,3	0,00
5,300	0,391	0,094	-0,157	0,0093	0,002	-0,004	0,3	0,00
5,350	0,394	0,079	8,327E-15	0,0094	0,002	2,602E-17	0,3	0,00
5,400	0,399	0,094	0,157	0,0095	0,002	0,004	0,3	0,00
5,450	0,404	0,094	0,314	0,0096	0,002	0,008	0,3	0,00
5,500	0,408	0,126	-8,327E-15	0,0098	0,003	-1,995E-16	0,3	0,00
5,550	0,416	0,094	-0,785	0,0099	0,002	-0,019	0,3	0,00
5,600	0,418	0,047	-0,471	0,0100	0,001	-0,011	0,3	0,00
5,650	0,421	0,047	0,157	0,0101	0,001	0,004	0,3	0,00
5,700	0,423	0,063	0,314	0,0101	0,001	0,007	0,3	0,00
5,750	0,427	0,079	0,314	0,0102	0,002	0,007	0,3	0,00
5,800	0,430	0,094	0,157	0,0103	0,002	0,004	0,3	0,00
5,850	0,437	0,094	8,327E-15	0,0104	0,002	1,995E-16	0,3	0,00
5,900	0,440	0,094	0,628	0,0105	0,002	0,015	0,3	0,00
5,950	0,446	0,157	0,314	0,0107	0,004	0,007	0,3	0,00
6,000	0,456	0,126	-0,942	0,0109	0,003	-0,023	0,3	0,00
6,050	0,459	0,063	-0,628	0,0110	0,002	-0,015	0,3	0,00
6,100	0,462	0,063	5,551E-15	0,0110	0,002	1,344E-16	0,3	0,00
6,150	0,465	0,063	5,551E-15	0,0111	0,002	1,344E-16	0,3	0,00
6,200	0,468	0,063	0,157	0,0112	0,002	0,004	0,3	0,00
6,250	0,471	0,079	0,314	0,0113	0,002	0,007	0,3	0,00
6,300	0,476	0,094	0,157	0,0114	0,002	0,004	0,3	0,00
6,350	0,481	0,094	0,157	0,0115	0,002	0,004	0,3	0,00
6,400	0,485	0,110	0,942	0,0116	0,003	0,023	0,3	0,00
6,450	0,492	0,188	-0,157	0,0117	0,005	-0,004	0,3	0,00
6,500	0,504	0,094	-2,356	0,0120	0,002	-0,056	0,3	0,00
6,550	0,501	-0,047	-0,785	0,0120	-0,001	-0,019	0,3	0,00
6,600	0,500	0,016	1,100	0,0119	3,750E-4	0,026	0,3	0,00
6,650	0,503	0,063	0,314	0,0120	0,002	0,007	0,3	0,00
6,700	0,506	0,047	0,000	0,0121	0,001	-1,735E-16	0,3	0,00
6,750	0,507	0,063	0,314	0,0121	0,001	0,007	0,3	0,00
6,800	0,512	0,079	0,157	0,0122	0,002	0,004	0,3	0,00
6,850	0,515	0,079	6,939E-15	0,0123	0,002	1,670E-16	0,3	0,00
6,900	0,520	0,079	0,157	0,0124	0,002	0,004	0,3	0,00
6,950	0,523	0,094	-0,157	0,0125	0,002	-0,004	0,3	0,00
7,000	0,529	0,063	-0,471	0,0126	0,002	-0,011	0,3	0,00
7,050	0,529	0,047	0,314	0,0126	0,001	0,007	0,3	0,00
7,100	0,534	0,094	4,163E-15	0,0128	0,002	9,975E-17	0,3	0,00
7,150	0,539	0,047	-0,785	0,0129	0,001	-0,019	0,3	0,00
7,200	0,539	0,016	-4,163E-15	0,0129	3,750E-4	-9,975E-17	0,3	0,00
7,250	0,540	0,047	0,471	0,0129	0,001	0,011	0,3	0,00
7,300	0,543	0,063	0,314	0,0130	0,002	0,008	0,3	0,00
7,350	0,547	0,079	0,314	0,0131	0,002	0,008	0,3	0,00
7,400	0,551	0,094	0,314	0,0132	0,002	0,008	0,3	0,00
7,450	0,556	0,110	0,000	0,0133	0,003	1,735E-16	0,3	0,00
7,500	0,562	0,094	-0,314	0,0134	0,002	-0,008	0,3	0,00
7,550	0,565	0,079	0,471	0,0135	0,002	0,011	0,3	0,00
7,600	0,570	0,141	0,628	0,0136	0,003	0,015	0,3	0,00
7,650	0,580	0,141	-0,942	0,0138	0,003	-0,022	0,3	0,00
7,700	0,584	0,047	-1,100	0,0140	0,001	-0,026	0,3	0,00
7,750	0,584	0,031	0,157	0,0140	7,500E-4	0,004	0,3	0,00
7,800	0,587	0,063	0,314	0,0140	0,002	0,008	0,3	0,00
7,850	0,591	0,063	0,157	0,0141	0,002	0,004	0,3	0,00
7,900	0,594	0,079	0,314	0,0142	0,002	0,007	0,3	0,00
7,950	0,598	0,094	-6,939E-15	0,0143	0,002	-1,670E-16	0,3	0,00
8,000	0,603	0,079	-0,157	0,0144	0,002	-0,004	0,3	0,00
8,050	0,606	0,079	0,471	0,0145	0,002	0,011	0,3	0,00
8,100	0,611	0,126	0,628	0,0146	0,003	0,015	0,3	0,00
8,150	0,619	0,141	-0,785	0,0148	0,003	-0,019	0,3	0,00
8,200	0,625	0,047	-1,414	0,0149	0,001	-0,034	0,3	0,00
8,250	0,624	0,000	0,157	0,0149	0,000	0,004	0,3	0,00
8,300	0,625	0,063	0,628	0,0149	0,001	0,015	0,3	0,00
8,350	0,630	0,063	-0,157	0,0150	0,001	-0,004	0,3	0,00
8,400	0,631	0,047	0,000	0,0151	0,001	1,735E-16	0,3	0,00
8,450	0,635	0,063	0,471	0,0152	0,002	0,011	0,3	0,00
8,500	0,638	0,094	0,314	0,0152	0,002	0,007	0,3	0,00
8,550	0,644	0,094	-0,157	0,0154	0,002	-0,004	0,3	0,00
8,600	0,647	0,079	-1,679E-14	0,0155	0,002	-5,725E-16	0,3	0,00
8,650	0,652	0,094	0,314	0,0156	0,002	0,008	0,3	0,00
8,700	0,657	0,110	-0,314	0,0157	0,003	-0,007	0,3	0,00
8,750	0,663	0,063	-1,100	0,0158	0,002	-0,026	0,3	0,00
8,800	0,663	0,000	-0,157	0,0158	0,000	-0,004	0,3	0,00
8,850	0,663	0,047	0,942	0,0158	0,001	0,023	0,3	0,00
8,900	0,668	0,094	0,157	0,0159	0,002	0,004	0,3	0,00
8,950	0,672	0,063	-0,314	0,0161	0,002	-0,007	0,3	0,00
9,000	0,674	0,063	0,471	0,0161	0,002	0,011	0,3	0,00
9,050	0,679	0,110	0,314	0,0162	0,003	0,007	0,3	0,00
9,100	0,685	0,094	-0,471	0,0164	0,002	-0,011	0,3	0,00
9,150	0,688	0,063	-0,314	0,0164	0,001	-0,008	0,3	0,00
9,200	0,691	0,063	0,157	0,0165	0,001	0,004	0,3	0,00
9,250	0,694	0,079	0,471	0,0166	0,002	0,011	0,3	0,00
9,300	0,699	0,110	0,000	0,0167	0,003	0,000	0,3	0,00
9,350	0,705	0,079	-0,785	0,0168	0,002	-0,019	0,3	0,00
9,400	0,707	0,031	-0,157	0,0169	7,500E-4	-0,004	0,3	0,00
9,450	0,708	0,063	0,471	0,0169	0,002	0,011	0,3	0,00
9,500	0,713	0,079	-1,110E-14	0,0170	0,002	-6,137E-16	0,3	0,00
9,550	0,716	0,063	0,000	0,0171	0,001	0,000	0,3	0,00
9,600	0,719	0,079	0,157	0,0172	0,002	0,004	0,3	0,00
9,650	0,724	0,079	0,157	0,0173	0,002	0,004	0,3	0,00
9,700	0,727	0,094	0,314	0,0174	0,002	0,008	0,3	0,00
9,750	0,734	0,110	-0,157	0,0175	0,003	-0,004	0,3	0,00
9,800	0,738	0,079	-0,314	0,0176	0,002	-0,008	0,3	0,00
9,850	0,741	0,079	1,388E-14	0,0177	0,002	3,339E-16	0,3	0,00
9,900	0,746	0,079	-0,314	0,0178	0,002	-0,007	0,3	0,00
9,950	0,749	0,047	-0,157	0,0179	0,001	-0,004	0,3	0,00
10,000	0,751	0,063	0,471	0,0179	0,002	0,011	0,3	0,00
10,050	0,756	0,094	0,314	0,0180	0,002	0,008	0,3	0,00
10,100	0,760	0,094	-0,157	0,0182	0,002	-0,004	0,3	0,00
10,150	0,765	0,079	-0,157	0,0183	0,002	-0,004	0,3	0,00
10,200	0,768	0,079	0,000	0,0183	0,002	0,000	0,3	0,00
10,250	0,773	0,079	-1,388E-14	0,0185	0,002	-3,339E-16	0,3	0,00
10,300	0,776	0,079	0,314	0,0185	0,002	0,008	0,3	0,00
10,350	0,781	0,110	0,157	0,0186	0,003	0,004	0,3	0,00
10,400	0,787	0,094	-0,471	0,0188	0,002	-0,011	0,3	0,00
10,450	0,790	0,063	-0,314	0,0189	0,001	-0,008	0,3	0,00
10,500	0,793	0,063	-1,110E-14	0,0189	0,001	-2,667E-16	0,3	0,00
10,550	0,796	0,063	0,000	0,0190	0,001	0,000	0,3	0,00
10,600	0,800	0,063	1,110E-14	0,0191	0,001	2,667E-16	0,3	0,00
10,650	0,803	0,063	0,157	0,0192	0,001	0,004	0,3	0,00
10,700	0,806	0,079	0,157	0,0192	0,002	0,004	0,3	0,00
10,750	0,811	0,079	1,388E-14	0,0194	0,002	3,339E-16	0,3	0,00
10,800	0,814	0,079	0,157	0,0194	0,002	0,004	0,3	0,00
10,850	0,818	0,094	0,471	0,0195	0,002	0,011	0,3	0,00
10,900	0,823	0,126	-0,157	0,0197	0,003	-0,004	0,3	0,00
10,950	0,831	0,079	-1,100	0,0198	0,002	-0,026	0,3	0,00
11,000	0,831	0,016	-0,157	0,0198	3,750E-4	-0,004	0,3	0,00
11,050	0,833	0,063	0,628	0,0199	0,001	0,015	0,3	0,00
11,100	0,837	0,079	1,110E-14	0,0200	0,002	-8,023E-17	0,3	0,00
11,150	0,840	0,063	-0,314	0,0201	0,001	-0,008	0,3	0,00
11,200	0,844	0,047	-0,157	0,0201	0,001	-0,004	0,3	0,00
11,250	0,845	0,047	0,157	0,0202	0,001	0,004	0,3	0,00
11,300	0,848	0,063	0,157	0,0203	0,001	0,004	0,3	0,00
11,350	0,851	0,063	0,157	0,0203	0,001	0,004	0,3	0,00
11,400	0,855	0,079	0,471	0,0204	0,002	0,011	0,3	0,00
11,450	0,859	0,110	0,628	0,0205	0,003	0,015	0,3	0,00
11,500	0,866	0,141	1,957E-14	0,0207	0,003	1,214E-16	0,3	0,00
11,550	0,873	0,110	-1,100	0,0209	0,003	-0,026	0,3	0,00
11,600	0,877	0,031	-0,942	0,0209	7,500E-4	-0,022	0,3	0,00
11,650	0,877	0,016	-0,157	0,0209	3,750E-4	-0,004	0,3	0,00
11,700	0,878	0,016	0,000	0,0210	3,750E-4	0,000	0,3	0,00
11,750	0,878	0,016	0,314	0,0210	3,750E-4	0,007	0,3	0,00
11,800	0,880	0,047	0,471	0,0210	0,001	0,011	0,3	0,00
11,850	0,883	0,063	0,157	0,0211	0,001	0,004	0,3	0,00
11,900	0,886	0,063	0,000	0,0212	0,001	0,000	0,3	0,00
11,950	0,889	0,063	-0,157	0,0212	0,001	-0,004	0,3	0,00
12,000	0,892	0,047	-0,314	0,0213	0,001	-0,007	0,3	0,00
12,050	0,894	0,031	0,000	0,0213	7,500E-4	0,000	0,3	0,00
12,100	0,895	0,047	0,314	0,0214	0,001	0,007	0,3	0,00
12,150	0,898	0,063	0,157	0,0215	0,001	0,004	0,3	0,00
12,200	0,902	0,063	0,157	0,0215	0,001	0,004	0,3	0,00
12,250	0,905	0,079	0,157	0,0216	0,002	0,004	0,3	0,00
12,300	0,909	0,079	-0,314	0,0217	0,002	-0,008	0,3	0,00
12,350	0,913	0,047	-0,471	0,0218	0,001	-0,011	0,3	0,00
12,400	0,914	0,031	-8,396E-15	0,0218	7,500E-4	-1,995E-16	0,3	0,00
12,450	0,916	0,047	0,157	0,0219	0,001	0,004	0,3	0,00
12,500	0,919	0,047	8,396E-15	0,0219	0,001	1,995E-16	0,3	0,00
12,550	0,920	0,047	0,000	0,0220	0,001	0,000	0,3	0,00
12,600	0,924	0,047	0,000	0,0220	0,001	0,000	0,3	0,00
12,650	0,925	0,047	0,157	0,0221	0,001	0,004	0,3	0,00
12,700	0,928	0,063	0,000	0,0222	0,001	0,000	0,3	0,00
12,750	0,931	0,047	-0,314	0,0222	0,001	-0,007	0,3	0,00
12,800	0,933	0,031	-0,157	0,0223	7,500E-4	-0,004	0,3	0,00
12,850	0,935	0,031	5,551E-15	0,0223	7,500E-4	1,334E-16	0,3	0,00
12,900	0,936	0,031	0,157	0,0223	7,500E-4	0,004	0,3	0,00
12,950	0,938	0,047	0,314	0,0224	0,001	0,008	0,3	0,00
13,000	0,941	0,063	0,157	0,0225	0,001	0,004	0,3	0,00
13,050	0,944	0,063	0,157	0,0225	0,001	0,004	0,3	0,00
13,100	0,947	0,079	-0,157	0,0226	0,002	-0,004	0,3	0,00
13,150	0,952	0,047	-0,628	0,0227	0,001	-0,015	0,3	0,00
13,200	0,952	0,016	0,000	0,0227	3,750E-4	-3,469E-16	0,3	0,00
13,250	0,953	0,047	0,314	0,0228	0,001	0,007	0,3	0,00
13,300	0,957	0,047	-0,157	0,0228	0,001	-0,004	0,3	0,00
13,350	0,958	0,031	-0,157	0,0229	7,500E-4	-0,004	0,3	0,00
13,400	0,960	0,031	0,157	0,0229	7,500E-4	0,004	0,3	0,00
13,450	0,961	0,047	0,157	0,0229	0,001	0,004	0,3	0,00
13,500	0,964	0,047	-1,679E-14	0,0230	0,001	-4,012E-16	0,3	0,00
13,550	0,966	0,047	-8,396E-15	0,0231	0,001	-1,995E-16	0,3	0,00
13,600	0,969	0,047	8,396E-15	0,0231	0,001	1,995E-16	0,3	0,00
13,650	0,971	0,047	1,679E-14	0,0232	0,001	4,012E-16	0,3	0,00
13,700	0,974	0,047	-0,157	0,0232	0,001	-0,004	0,3	0,00
13,750	0,975	0,031	-0,314	0,0233	7,500E-4	-0,008	0,3	0,00
13,800	0,977	0,016	-0,157	0,0233	3,750E-4	-0,004	0,3	0,00
13,850	0,977	0,016	0,157	0,0233	3,750E-4	0,004	0,3	0,00
13,900	0,979	0,031	0,157	0,0234	7,500E-4	0,004	0,3	0,00
13,950	0,980	0,031	0,000	0,0234	7,500E-4	0,000	0,3	0,00
14,000	0,982	0,031	0,157	0,0234	7,500E-4	0,004	0,3	0,00
14,050	0,983	0,047	0,157	0,0235	0,001	0,004	0,3	0,00
14,100	0,986	0,047	-0,157	0,0235	0,001	-0,004	0,3	0,00
14,150	0,988	0,031	0,000	0,0236	7,500E-4	0,000	0,3	0,00
14,200	0,990	0,047	0,314	0,0236	0,001	0,008	0,3	0,00
14,250	0,993	0,063	-0,157	0,0237	0,001	-0,004	0,3	0,00
14,300	0,996	0,031	-0,314	0,0238	7,500E-4	-0,007	0,3	0,00
14,350	0,996	0,031	0,157	0,0238	7,500E-4	0,004	0,3	0,00
14,400	0,999	0,047	1,110E-14	0,0238	0,001	0,000	0,3	0,00
14,450	1,001	0,031	-0,157	0,0239	7,500E-4	-0,004	0,3	0,00
14,500	1,002	0,031	5,551E-15	0,0239	7,500E-4	-1,334E-16	0,3	0,00
14,550	1,004	0,031	0,000	0,0240	7,500E-4	0,000	0,3	0,00
14,600	1,005	0,031	5,551E-15	0,0240	7,500E-4	1,334E-16	0,3	0,00
14,650	1,007	0,031	0,157	0,0240	7,500E-4	0,004	0,3	0,00
14,700	1,008	0,047	0,157	0,0241	0,001	0,004	0,3	0,00
14,750	1,012	0,047	-0,157	0,0241	0,001	-0,004	0,3	0,00
14,800	1,013	0,031	-0,314	0,0242	7,500E-4	-0,007	0,3	0,00
14,850	1,015	0,016	-0,157	0,0242	3,750E-4	-0,004	0,3	0,00
14,900	1,015	0,016	0,157	0,0242	3,750E-4	0,004	0,3	0,00
14,950	1,016	0,031	0,157	0,0243	7,500E-4	0,004	0,3	0,00
15,000	1,018	0,031	0,157	0,0243	7,500E-4	0,004	0,3	0,00
15,050	1,019	0,047	0,157	0,0243	0,001	0,004	0,3	0,00
15,100	1,023	0,047	-0,157	0,0244	0,001	-0,004	0,3	0,00
15,150	1,024	0,031	-0,157	0,0244	7,500E-4	-0,004	0,3	0,00
15,200	1,026	0,031	0,157	0,0245	7,500E-4	0,004	0,3	0,00
15,250	1,027	0,047	0,157	0,0245	0,001	0,004	0,3	0,00
15,300	1,030	0,047	-0,157	0,0246	0,001	-0,004	0,3	0,00
15,350	1,032	0,031	-0,157	0,0246	7,500E-4	-0,004	0,3	0,00
15,400	1,034	0,031	0,000	0,0247	7,500E-4	0,000	0,3	0,00
15,450	1,035	0,031	-0,157	0,0247	7,500E-4	-0,004	0,3	0,00
15,500	1,037	0,016	-0,157	0,0247	3,750E-4	-0,004	0,3	0,00
15,550	1,037	0,016	0,157	0,0247	3,750E-4	0,004	0,3	0,00
15,600	1,038	0,031	0,157	0,0248	7,500E-4	0,004	0,3	0,00
15,650	1,040	0,031	0,000	0,0248	7,500E-4	0,000	0,3	0,00
15,700	1,041	0,031	0,000	0,0249	7,500E-4	0,000	0,3	0,00
15,750	1,043	0,031	-5,551E-15	0,0249	7,500E-4	-1,334E-16	0,3	0,00
15,800	1,045	0,031	0,000	0,0249	7,500E-4	0,000	0,3	0,00
15,850	1,046	0,031	5,551E-15	0,0250	7,500E-4	1,334E-16	0,3	0,00
15,900	1,048	0,031	0,157	0,0250	7,500E-4	0,004	0,3	0,00
15,950	1,049	0,047	0,157	0,0250	0,001	0,004	0,3	0,00
16,000	1,052	0,047	-0,157	0,0251	0,001	-0,004	0,3	0,00
16,050	1,054	0,031	-0,157	0,0252	7,500E-4	-0,004	0,3	0,00
16,100	1,056	0,031	-0,157	0,0252	7,500E-4	-0,004	0,3	0,00
16,150	1,057	0,016	-0,157	0,0252	3,750E-4	-0,004	0,3	0,00
16,200	1,057	0,016	-5,586E-15	0,0252	3,750E-4	-1,328E-16	0,3	0,00
16,250	1,059	0,016	-5,586E-15	0,0253	3,750E-4	-1,328E-16	0,3	0,00
16,300	1,059	0,016	0,157	0,0253	3,750E-4	0,004	0,3	0,00
16,350	1,060	0,031	0,157	0,0253	7,500E-4	0,004	0,3	0,00
16,400	1,062	0,031	1,117E-14	0,0253	7,500E-4	2,656E-16	0,3	0,00
16,450	1,063	0,031	0,157	0,0254	7,500E-4	0,004	0,3	0,00
16,500	1,065	0,047	0,157	0,0254	0,001	0,004	0,3	0,00
16,550	1,068	0,047	-0,157	0,0255	0,001	-0,004	0,3	0,00
16,600	1,070	0,031	1,679E-14	0,0255	7,500E-4	4,012E-16	0,3	0,00
16,650	1,071	0,047	0,157	0,0256	0,001	0,004	0,3	0,00
16,700	1,074	0,047	-0,157	0,0256	0,001	-0,004	0,3	0,00
16,750	1,076	0,031	-0,314	0,0257	7,500E-4	-0,008	0,3	0,00
16,800	1,078	0,016	-0,157	0,0257	3,750E-4	-0,004	0,3	0,00
16,850	1,078	0,016	0,157	0,0257	3,750E-4	0,004	0,3	0,00
16,900	1,079	0,031	0,157	0,0258	7,500E-4	0,004	0,3	0,00
16,950	1,081	0,031	-1,117E-14	0,0258	7,500E-4	-2,656E-16	0,3	0,00
17,000	1,082	0,031	-1,117E-14	0,0258	7,500E-4	-2,656E-16	0,3	0,00
17,050	1,084	0,031	0,000	0,0259	7,500E-4	0,000	0,3	0,00
17,100	1,085	0,031	1,117E-14	0,0259	7,500E-4	2,656E-16	0,3	0,00
17,150	1,087	0,031	-0,157	0,0259	7,500E-4	-0,004	0,3	0,00
17,200	1,089	0,016	-0,157	0,0260	3,750E-4	-0,004	0,3	0,00
17,250	1,089	0,016	0,157	0,0260	3,750E-4	0,004	0,3	0,00
17,300	1,090	0,031	0,157	0,0260	7,500E-4	0,004	0,3	0,00
