Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit2 (s)	Winkel2 (rad)	Winkelgeschwindigkeit2 (rad/s)	Winkelbeschleunigung2 (rad/s²)	Position2 (m)	Geschwindigkeit2 (m/s)	Beschleunigung2 (m/s²)	Beleuchtungsstärke2 (lux)	Relative Intensität2	Zeit22 (s)	Winkel22 (rad)	Winkelgeschwindigkeit22 (rad/s)	Winkelbeschleunigung22 (rad/s²)	Position22 (m)	Geschwindigkeit22 (m/s)	Beschleunigung22 (m/s²)	Beleuchtungsstärke22 (lux)	Relative Intensität22	Zeit3 (s)	Winkel3 (rad)	Winkelgeschwindigkeit3 (rad/s)	Winkelbeschleunigung3 (rad/s²)	Position3 (m)	Geschwindigkeit3 (m/s)	Beschleunigung3 (m/s²)	Beleuchtungsstärke3 (lux)	Relative Intensität3	Zeit23 (s)	Winkel23 (rad)	Winkelgeschwindigkeit23 (rad/s)	Winkelbeschleunigung23 (rad/s²)	Position23 (m)	Geschwindigkeit23 (m/s)	Beschleunigung23 (m/s²)	Beleuchtungsstärke23 (lux)	Relative Intensität23	Zeit222 (s)	Winkel222 (rad)	Winkelgeschwindigkeit222 (rad/s)	Winkelbeschleunigung222 (rad/s²)	Position222 (m)	Geschwindigkeit222 (m/s)	Beschleunigung222 (m/s²)	Beleuchtungsstärke222 (lux)	Relative Intensität222	Zeit32 (s)	Winkel32 (rad)	Winkelgeschwindigkeit32 (rad/s)	Winkelbeschleunigung32 (rad/s²)	Position32 (m)	Geschwindigkeit32 (m/s)	Beschleunigung32 (m/s²)	Beleuchtungsstärke32 (lux)	Relative Intensität32	Zeit4 (s)	Winkel4 (rad)	Winkelgeschwindigkeit4 (rad/s)	Winkelbeschleunigung4 (rad/s²)	Position4 (m)	Geschwindigkeit4 (m/s)	Beschleunigung4 (m/s²)	Beleuchtungsstärke4 (lux)	Relative Intensität4	Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
72,700	-2,752	-0,016	-0,157	-0,0657	-3,750E-4	-0,004	2,3	0,02	72,700	-2,752	-0,016	-0,157	-0,0657	-3,750E-4	-0,004	2,3	0,02	72,700	-2,785	-0,016	0,000	-0,0665	-3,750E-4	0,000	3,3	0,03	72,700	-2,752	-0,016	-0,157	-0,0657	-3,750E-4	-0,004	2,3	0,02	72,700	-2,752	-0,016	-0,157	-0,0657	-3,750E-4	-0,004	2,3	0,02	72,700	-2,785	-0,016	0,000	-0,0665	-3,750E-4	0,000	3,3	0,03	72,700	2,592	0,000	0,000	0,0619	0,000	0,000	12,3	0,12	72,700	2,554	0,016	-0,157	0,0610	3,750E-4	-0,004	5,8	0,06
72,750	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,3	0,02	72,750	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,3	0,02	72,750	-2,785	-0,016	2,231E-14	-0,0665	-3,750E-4	5,329E-16	3,3	0,03	72,750	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,3	0,02	72,750	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,3	0,02	72,750	-2,785	-0,016	2,231E-14	-0,0665	-3,750E-4	5,329E-16	3,3	0,03	72,750	2,592	0,016	0,157	0,0619	3,750E-4	0,004	11,8	0,12	72,750	2,554	0,000	-0,157	0,0610	0,000	-0,004	5,9	0,06
72,800	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,2	0,02	72,800	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,2	0,02	72,800	-2,787	-0,016	2,231E-14	-0,0665	-3,750E-4	5,329E-16	3,3	0,03	72,800	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,2	0,02	72,800	-2,754	-0,016	2,231E-14	-0,0657	-3,750E-4	5,329E-16	2,2	0,02	72,800	-2,787	-0,016	2,231E-14	-0,0665	-3,750E-4	5,329E-16	3,3	0,03	72,800	2,593	0,016	-0,157	0,0619	3,750E-4	-0,004	11,6	0,12	72,800	2,554	0,000	0,000	0,0610	0,000	0,000	5,9	0,06
72,850	-2,755	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,3	0,02	72,850	-2,755	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,3	0,02	72,850	-2,787	-0,016	-0,157	-0,0665	-3,750E-4	-0,004	3,3	0,03	72,850	-2,755	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,3	0,02	72,850	-2,755	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,3	0,02	72,850	-2,787	-0,016	-0,157	-0,0665	-3,750E-4	-0,004	3,3	0,03	72,850	2,593	0,000	-0,157	0,0619	0,000	-0,004	11,3	0,11	72,850	2,554	0,000	0,000	0,0610	0,000	0,000	6,1	0,06
72,900	-2,755	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	72,900	-2,755	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	72,900	-2,788	-0,031	-2,231E-14	-0,0666	-7,500E-4	-5,329E-16	3,3	0,03	72,900	-2,755	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	72,900	-2,755	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	72,900	-2,788	-0,031	-2,231E-14	-0,0666	-7,500E-4	-5,329E-16	3,3	0,03	72,900	2,593	0,000	0,157	0,0619	0,000	0,004	10,9	0,11	72,900	2,554	0,000	0,157	0,0610	0,000	0,004	6,1	0,06
72,950	-2,755	0,000	-0,157	-0,0658	0,000	-0,004	2,3	0,02	72,950	-2,755	0,000	-0,157	-0,0658	0,000	-0,004	2,3	0,02	72,950	-2,790	-0,016	0,157	-0,0666	-3,750E-4	0,004	3,2	0,03	72,950	-2,755	0,000	-0,157	-0,0658	0,000	-0,004	2,3	0,02	72,950	-2,755	0,000	-0,157	-0,0658	0,000	-0,004	2,3	0,02	72,950	-2,790	-0,016	0,157	-0,0666	-3,750E-4	0,004	3,2	0,03	72,950	2,593	0,016	0,157	0,0619	3,750E-4	0,004	10,6	0,11	72,950	2,554	0,016	0,157	0,0610	3,750E-4	0,004	6,2	0,06
73,000	-2,755	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,000	-2,755	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,000	-2,790	-0,016	2,231E-14	-0,0666	-3,750E-4	5,329E-16	3,1	0,03	73,000	-2,755	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,000	-2,755	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,000	-2,790	-0,016	2,231E-14	-0,0666	-3,750E-4	5,329E-16	3,1	0,03	73,000	2,595	0,016	-0,157	0,0620	3,750E-4	-0,004	10,2	0,10	73,000	2,556	0,016	-0,157	0,0610	3,750E-4	-0,004	6,3	0,06
73,050	-2,757	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,2	0,02	73,050	-2,757	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,2	0,02	73,050	-2,791	-0,016	2,231E-14	-0,0666	-3,750E-4	5,329E-16	3,0	0,03	73,050	-2,757	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,2	0,02	73,050	-2,757	-0,016	0,157	-0,0658	-3,750E-4	0,004	2,2	0,02	73,050	-2,791	-0,016	2,231E-14	-0,0666	-3,750E-4	5,329E-16	3,0	0,03	73,050	2,595	0,000	-2,231E-14	0,0620	0,000	-5,329E-16	9,9	0,10	73,050	2,556	0,000	-0,157	0,0610	0,000	-0,004	6,3	0,06
73,100	-2,757	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	73,100	-2,757	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	73,100	-2,791	-0,016	-0,157	-0,0666	-3,750E-4	-0,004	2,9	0,03	73,100	-2,757	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	73,100	-2,757	0,000	0,157	-0,0658	0,000	0,004	2,3	0,02	73,100	-2,791	-0,016	-0,157	-0,0666	-3,750E-4	-0,004	2,9	0,03	73,100	2,595	0,016	0,157	0,0620	3,750E-4	0,004	9,7	0,10	73,100	2,556	0,000	0,000	0,0610	0,000	0,000	6,4	0,06
73,150	-2,757	0,000	-0,157	-0,0658	0,000	-0,004	2,2	0,02	73,150	-2,757	0,000	-0,157	-0,0658	0,000	-0,004	2,2	0,02	73,150	-2,793	-0,031	-0,157	-0,0667	-7,500E-4	-0,004	2,8	0,03	73,150	-2,757	0,000	-0,157	-0,0658	0,000	-0,004	2,2	0,02	73,150	-2,757	0,000	-0,157	-0,0658	0,000	-0,004	2,2	0,02	73,150	-2,793	-0,031	-0,157	-0,0667	-7,500E-4	-0,004	2,8	0,03	73,150	2,597	0,016	-0,157	0,0620	3,750E-4	-0,004	9,5	0,10	73,150	2,556	0,000	0,157	0,0610	0,000	0,004	6,5	0,06
73,200	-2,757	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,200	-2,757	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,200	-2,794	-0,031	0,000	-0,0667	-7,500E-4	0,000	2,6	0,03	73,200	-2,757	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,200	-2,757	-0,016	-0,157	-0,0658	-3,750E-4	-0,004	2,2	0,02	73,200	-2,794	-0,031	0,000	-0,0667	-7,500E-4	0,000	2,6	0,03	73,200	2,597	0,000	-0,157	0,0620	0,000	-0,004	9,4	0,09	73,200	2,556	0,016	0,157	0,0610	3,750E-4	0,004	6,6	0,07
73,250	-2,758	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,250	-2,758	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,250	-2,796	-0,031	0,157	-0,0668	-7,500E-4	0,004	2,4	0,02	73,250	-2,758	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,250	-2,758	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,250	-2,796	-0,031	0,157	-0,0668	-7,500E-4	0,004	2,4	0,02	73,250	2,597	0,000	0,000	0,0620	0,000	0,000	9,2	0,09	73,250	2,557	0,016	-0,157	0,0611	3,750E-4	-0,004	6,7	0,07
73,300	-2,758	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,300	-2,758	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,300	-2,798	-0,016	0,157	-0,0668	-3,750E-4	0,004	2,3	0,02	73,300	-2,758	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,300	-2,758	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,300	-2,798	-0,016	0,157	-0,0668	-3,750E-4	0,004	2,3	0,02	73,300	2,597	0,000	0,157	0,0620	0,000	0,004	9,1	0,09	73,300	2,557	0,000	-0,157	0,0611	0,000	-0,004	6,8	0,07
73,350	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,350	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,350	-2,798	-0,016	-2,231E-14	-0,0668	-3,750E-4	-5,329E-16	2,2	0,02	73,350	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,350	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,350	-2,798	-0,016	-2,231E-14	-0,0668	-3,750E-4	-5,329E-16	2,2	0,02	73,350	2,597	0,016	0,157	0,0620	3,750E-4	0,004	9,0	0,09	73,350	2,557	0,000	0,000	0,0611	0,000	0,000	7,0	0,07
73,400	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,400	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,400	-2,799	-0,016	-2,231E-14	-0,0668	-3,750E-4	-5,329E-16	2,1	0,02	73,400	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,400	-2,758	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,400	-2,799	-0,016	-2,231E-14	-0,0668	-3,750E-4	-5,329E-16	2,1	0,02	73,400	2,598	0,016	2,231E-14	0,0620	3,750E-4	5,329E-16	8,7	0,09	73,400	2,557	0,000	0,000	0,0611	0,000	0,000	7,0	0,07
73,450	-2,758	0,000	-0,157	-0,0659	0,000	-0,004	2,2	0,02	73,450	-2,758	0,000	-0,157	-0,0659	0,000	-0,004	2,2	0,02	73,450	-2,799	-0,016	-0,157	-0,0668	-3,750E-4	-0,004	2,0	0,02	73,450	-2,758	0,000	-0,157	-0,0659	0,000	-0,004	2,2	0,02	73,450	-2,758	0,000	-0,157	-0,0659	0,000	-0,004	2,2	0,02	73,450	-2,799	-0,016	-0,157	-0,0668	-3,750E-4	-0,004	2,0	0,02	73,450	2,598	0,016	0,000	0,0620	3,750E-4	0,000	8,5	0,09	73,450	2,557	0,000	0,157	0,0611	0,000	0,004	7,0	0,07
73,500	-2,758	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,500	-2,758	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,500	-2,801	-0,031	2,231E-14	-0,0669	-7,500E-4	5,329E-16	1,8	0,02	73,500	-2,758	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,500	-2,758	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,500	-2,801	-0,031	2,231E-14	-0,0669	-7,500E-4	5,329E-16	1,8	0,02	73,500	2,600	0,016	-0,157	0,0621	3,750E-4	-0,004	8,3	0,08	73,500	2,557	0,016	0,157	0,0611	3,750E-4	0,004	7,1	0,07
73,550	-2,760	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,550	-2,760	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,550	-2,802	-0,016	0,157	-0,0669	-3,750E-4	0,004	1,8	0,02	73,550	-2,760	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,550	-2,760	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,550	-2,802	-0,016	0,157	-0,0669	-3,750E-4	0,004	1,8	0,02	73,550	2,600	0,000	-0,157	0,0621	0,000	-0,004	8,2	0,08	73,550	2,559	0,016	-0,157	0,0611	3,750E-4	-0,004	7,1	0,07
73,600	-2,760	0,000	-2,231E-14	-0,0659	0,000	-5,329E-16	2,2	0,02	73,600	-2,760	0,000	-2,231E-14	-0,0659	0,000	-5,329E-16	2,2	0,02	73,600	-2,802	-0,016	-2,231E-14	-0,0669	-3,750E-4	-5,329E-16	1,7	0,02	73,600	-2,760	0,000	-2,231E-14	-0,0659	0,000	-5,329E-16	2,2	0,02	73,600	-2,760	0,000	-2,231E-14	-0,0659	0,000	-5,329E-16	2,2	0,02	73,600	-2,802	-0,016	-2,231E-14	-0,0669	-3,750E-4	-5,329E-16	1,7	0,02	73,600	2,600	0,000	0,000	0,0621	0,000	0,000	8,1	0,08	73,600	2,559	0,000	-0,157	0,0611	0,000	-0,004	7,2	0,07
73,650	-2,760	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,650	-2,760	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,650	-2,804	-0,016	0,157	-0,0669	-3,750E-4	0,004	1,6	0,02	73,650	-2,760	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,650	-2,760	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,2	0,02	73,650	-2,804	-0,016	0,157	-0,0669	-3,750E-4	0,004	1,6	0,02	73,650	2,600	0,000	0,157	0,0621	0,000	0,004	8,0	0,08	73,650	2,559	0,000	0,000	0,0611	0,000	0,000	7,2	0,07
73,700	-2,761	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,700	-2,761	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,700	-2,804	0,000	0,000	-0,0669	0,000	0,000	1,6	0,02	73,700	-2,761	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,700	-2,761	-0,016	0,157	-0,0659	-3,750E-4	0,004	2,2	0,02	73,700	-2,804	0,000	0,000	-0,0669	0,000	0,000	1,6	0,02	73,700	2,600	0,016	0,157	0,0621	3,750E-4	0,004	7,9	0,08	73,700	2,559	0,000	0,000	0,0611	0,000	0,000	7,2	0,07
73,750	-2,761	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,750	-2,761	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,750	-2,804	-0,016	-0,157	-0,0669	-3,750E-4	-0,004	1,6	0,02	73,750	-2,761	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,750	-2,761	0,000	0,157	-0,0659	0,000	0,004	2,2	0,02	73,750	-2,804	-0,016	-0,157	-0,0669	-3,750E-4	-0,004	1,6	0,02	73,750	2,601	0,016	-0,157	0,0621	3,750E-4	-0,004	7,8	0,08	73,750	2,559	0,000	0,000	0,0611	0,000	0,000	7,3	0,07
73,800	-2,761	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,800	-2,761	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,800	-2,805	-0,016	0,157	-0,0670	-3,750E-4	0,004	1,5	0,02	73,800	-2,761	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,800	-2,761	0,000	0,000	-0,0659	0,000	0,000	2,2	0,02	73,800	-2,805	-0,016	0,157	-0,0670	-3,750E-4	0,004	1,5	0,02	73,800	2,601	0,000	-0,157	0,0621	0,000	-0,004	7,7	0,08	73,800	2,559	0,000	0,000	0,0611	0,000	0,000	7,4	0,07
73,850	-2,761	0,000	-0,157	-0,0659	0,000	-0,004	2,1	0,02	73,850	-2,761	0,000	-0,157	-0,0659	0,000	-0,004	2,1	0,02	73,850	-2,805	0,000	-2,231E-14	-0,0670	0,000	-5,329E-16	1,5	0,01	73,850	-2,761	0,000	-0,157	-0,0659	0,000	-0,004	2,1	0,02	73,850	-2,761	0,000	-0,157	-0,0659	0,000	-0,004	2,1	0,02	73,850	-2,805	0,000	-2,231E-14	-0,0670	0,000	-5,329E-16	1,5	0,01	73,850	2,601	0,000	0,157	0,0621	0,000	0,004	7,6	0,08	73,850	2,559	0,000	0,000	0,0611	0,000	0,000	7,4	0,07
73,900	-2,761	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,1	0,02	73,900	-2,761	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,1	0,02	73,900	-2,805	-0,016	-0,157	-0,0670	-3,750E-4	-0,004	1,5	0,01	73,900	-2,761	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,1	0,02	73,900	-2,761	-0,016	-0,157	-0,0659	-3,750E-4	-0,004	2,1	0,02	73,900	-2,805	-0,016	-0,157	-0,0670	-3,750E-4	-0,004	1,5	0,01	73,900	2,601	0,016	0,157	0,0621	3,750E-4	0,004	7,5	0,08	73,900	2,559	0,000	0,000	0,0611	0,000	0,000	7,4	0,07
73,950	-2,763	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	2,1	0,02	73,950	-2,763	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	2,1	0,02	73,950	-2,807	-0,016	0,000	-0,0670	-3,750E-4	0,000	1,4	0,01	73,950	-2,763	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	2,1	0,02	73,950	-2,763	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	2,1	0,02	73,950	-2,807	-0,016	0,000	-0,0670	-3,750E-4	0,000	1,4	0,01	73,950	2,603	0,016	-0,157	0,0621	3,750E-4	-0,004	7,4	0,07	73,950	2,559	0,000	0,157	0,0611	0,000	0,004	7,4	0,07
74,000	-2,763	-0,016	0,000	-0,0660	-3,750E-4	0,000	2,0	0,02	74,000	-2,763	-0,016	0,000	-0,0660	-3,750E-4	0,000	2,0	0,02	74,000	-2,807	-0,016	2,231E-14	-0,0670	-3,750E-4	5,329E-16	1,3	0,01	74,000	-2,763	-0,016	0,000	-0,0660	-3,750E-4	0,000	2,0	0,02	74,000	-2,763	-0,016	0,000	-0,0660	-3,750E-4	0,000	2,0	0,02	74,000	-2,807	-0,016	2,231E-14	-0,0670	-3,750E-4	5,329E-16	1,3	0,01	74,000	2,603	0,000	-2,231E-14	0,0621	0,000	-5,329E-16	7,4	0,07	74,000	2,559	0,016	0,157	0,0611	3,750E-4	0,004	7,5	0,07
74,050	-2,765	-0,016	0,157	-0,0660	-3,750E-4	0,004	2,0	0,02	74,050	-2,765	-0,016	0,157	-0,0660	-3,750E-4	0,004	2,0	0,02	74,050	-2,809	-0,016	2,231E-14	-0,0671	-3,750E-4	5,329E-16	1,3	0,01	74,050	-2,765	-0,016	0,157	-0,0660	-3,750E-4	0,004	2,0	0,02	74,050	-2,765	-0,016	0,157	-0,0660	-3,750E-4	0,004	2,0	0,02	74,050	-2,809	-0,016	2,231E-14	-0,0671	-3,750E-4	5,329E-16	1,3	0,01	74,050	2,603	0,016	0,157	0,0621	3,750E-4	0,004	7,2	0,07	74,050	2,560	0,016	-0,157	0,0611	3,750E-4	-0,004	7,5	0,08
74,100	-2,765	0,000	2,231E-14	-0,0660	0,000	5,329E-16	2,0	0,02	74,100	-2,765	0,000	2,231E-14	-0,0660	0,000	5,329E-16	2,0	0,02	74,100	-2,809	-0,016	-2,231E-14	-0,0671	-3,750E-4	-5,329E-16	1,3	0,01	74,100	-2,765	0,000	2,231E-14	-0,0660	0,000	5,329E-16	2,0	0,02	74,100	-2,765	0,000	2,231E-14	-0,0660	0,000	5,329E-16	2,0	0,02	74,100	-2,809	-0,016	-2,231E-14	-0,0671	-3,750E-4	-5,329E-16	1,3	0,01	74,100	2,604	0,016	-0,157	0,0622	3,750E-4	-0,004	7,2	0,07	74,100	2,560	0,000	-0,157	0,0611	0,000	-0,004	7,6	0,08
74,150	-2,765	-0,016	-0,157	-0,0660	-3,750E-4	-0,004	1,9	0,02	74,150	-2,765	-0,016	-0,157	-0,0660	-3,750E-4	-0,004	1,9	0,02	74,150	-2,810	-0,016	-2,231E-14	-0,0671	-3,750E-4	-5,329E-16	1,2	0,01	74,150	-2,765	-0,016	-0,157	-0,0660	-3,750E-4	-0,004	1,9	0,02	74,150	-2,765	-0,016	-0,157	-0,0660	-3,750E-4	-0,004	1,9	0,02	74,150	-2,810	-0,016	-2,231E-14	-0,0671	-3,750E-4	-5,329E-16	1,2	0,01	74,150	2,604	0,000	2,231E-14	0,0622	0,000	5,329E-16	7,2	0,07	74,150	2,560	0,000	0,000	0,0611	0,000	0,000	7,9	0,08
74,200	-2,766	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,9	0,02	74,200	-2,766	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,9	0,02	74,200	-2,810	-0,016	-0,157	-0,0671	-3,750E-4	-0,004	1,2	0,01	74,200	-2,766	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,9	0,02	74,200	-2,766	-0,016	-2,231E-14	-0,0660	-3,750E-4	-5,329E-16	1,9	0,02	74,200	-2,810	-0,016	-0,157	-0,0671	-3,750E-4	-0,004	1,2	0,01	74,200	2,604	0,016	0,157	0,0622	3,750E-4	0,004	7,1	0,07	74,200	2,560	0,000	0,000	0,0611	0,000	0,000	7,8	0,08
74,250	-2,766	-0,016	0,000	-0,0660	-3,750E-4	0,000	1,9	0,02	74,250	-2,766	-0,016	0,000	-0,0660	-3,750E-4	0,000	1,9	0,02	74,250	-2,812	-0,031	2,231E-14	-0,0671	-7,500E-4	5,329E-16	1,1	0,01	74,250	-2,766	-0,016	0,000	-0,0660	-3,750E-4	0,000	1,9	0,02	74,250	-2,766	-0,016	0,000	-0,0660	-3,750E-4	0,000	1,9	0,02	74,250	-2,812	-0,031	2,231E-14	-0,0671	-7,500E-4	5,329E-16	1,1	0,01	74,250	2,606	0,016	-2,231E-14	0,0622	3,750E-4	-5,329E-16	7,1	0,07	74,250	2,560	0,000	0,000	0,0611	0,000	0,000	7,7	0,08
74,300	-2,768	-0,016	0,157	-0,0661	-3,750E-4	0,004	1,8	0,02	74,300	-2,768	-0,016	0,157	-0,0661	-3,750E-4	0,004	1,8	0,02	74,300	-2,813	-0,016	0,157	-0,0672	-3,750E-4	0,004	1,1	0,01	74,300	-2,768	-0,016	0,157	-0,0661	-3,750E-4	0,004	1,8	0,02	74,300	-2,768	-0,016	0,157	-0,0661	-3,750E-4	0,004	1,8	0,02	74,300	-2,813	-0,016	0,157	-0,0672	-3,750E-4	0,004	1,1	0,01	74,300	2,606	0,016	-2,231E-14	0,0622	3,750E-4	-5,329E-16	7,1	0,07	74,300	2,560	0,000	0,000	0,0611	0,000	0,000	7,7	0,08
74,350	-2,768	0,000	2,231E-14	-0,0661	0,000	5,329E-16	1,7	0,02	74,350	-2,768	0,000	2,231E-14	-0,0661	0,000	5,329E-16	1,7	0,02	74,350	-2,813	-0,016	-2,231E-14	-0,0672	-3,750E-4	-5,329E-16	1,1	0,01	74,350	-2,768	0,000	2,231E-14	-0,0661	0,000	5,329E-16	1,7	0,02	74,350	-2,768	0,000	2,231E-14	-0,0661	0,000	5,329E-16	1,7	0,02	74,350	-2,813	-0,016	-2,231E-14	-0,0672	-3,750E-4	-5,329E-16	1,1	0,01	74,350	2,608	0,016	-0,157	0,0623	3,750E-4	-0,004	7,1	0,07	74,350	2,560	0,000	0,000	0,0611	0,000	0,000	7,7	0,08
74,400	-2,768	-0,016	-0,157	-0,0661	-3,750E-4	-0,004	1,7	0,02	74,400	-2,768	-0,016	-0,157	-0,0661	-3,750E-4	-0,004	1,7	0,02	74,400	-2,815	-0,016	-2,231E-14	-0,0672	-3,750E-4	-5,329E-16	1,1	0,01	74,400	-2,768	-0,016	-0,157	-0,0661	-3,750E-4	-0,004	1,7	0,02	74,400	-2,768	-0,016	-0,157	-0,0661	-3,750E-4	-0,004	1,7	0,02	74,400	-2,815	-0,016	-2,231E-14	-0,0672	-3,750E-4	-5,329E-16	1,1	0,01	74,400	2,608	0,000	2,231E-14	0,0623	0,000	5,329E-16	7,1	0,07	74,400	2,560	0,000	0,157	0,0611	0,000	0,004	7,7	0,08
